OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
3725409,63780712579935,None,None,None
3725409,63780712579942,None,None,None
3725417,63780712579947,None,None,None
3725425,63780712579951,None,None,None
3725425,63780712579955,None,None,None
3725434,63780712579967,None,None,None
3725450,63780712579978,None,None,None
3725459,63780712579989,None,None,None
3725467,63780712580000,None,None,None
3725483,63780712580011,None,None,None
3725492,63780712580022,None,None,None
3725500,63780712580033,None,None,None
3725517,63780712580045,None,None,None
3725525,63780712580055,None,None,None
3725533,63780712580067,None,None,None
3725550,63780712580078,None,None,None
3725558,63780712580089,None,None,None
3725567,63780712580100,None,None,None
3725583,63780712580111,None,None,None
3725592,63780712580123,None,None,None
3725600,63780712580134,None,None,None
3725617,63780712580144,None,None,None
3725625,63780712580155,None,None,None
3725633,63780712580166,None,None,None
3725650,63780712580178,None,None,None
3725658,63780712580189,None,None,None
3725667,63780712580200,None,None,None
3725683,63780712580211,None,None,None
3725692,63780712580222,None,None,None
3725700,63780712580233,None,None,None
3725717,63780712580244,None,None,None
3725725,63780712580255,None,None,None
3725733,63780712580266,None,None,None
3725750,63780712580278,None,None,None
3725758,63780712580289,None,None,None
3725767,63780712580300,None,None,None
3725783,63780712580311,None,None,None
3725792,63780712580322,None,None,None
3725800,63780712580333,None,None,None
3725817,63780712580344,None,None,None
3725825,63780712580355,None,None,None
3725833,63780712580366,None,None,None
3725850,63780712580377,None,None,None
3725858,63780712580388,None,None,None
3725867,63780712580400,None,None,None
3725883,63780712580411,None,None,None
3725892,63780712580422,None,None,None
3725900,63780712580433,None,None,None
3725917,63780712580444,None,None,None
3725925,63780712580456,None,None,None
3725933,63780712580466,None,None,None
3725950,63780712580477,None,None,None
3725958,63780712580488,None,None,None
3725967,63780712580499,None,None,None
3725983,63780712580510,None,None,None
3725992,63780712580522,None,None,None
3726000,63780712580533,None,None,None
3726017,63780712580544,None,None,None
3726025,63780712580555,None,None,None
3726033,63780712580566,None,None,None
3726050,63780712580578,None,None,None
3726058,63780712580588,None,None,None
3726067,63780712580600,None,None,None
3726083,63780712580611,None,None,None
3726092,63780712580623,None,None,None
3726108,63780712580638,None,None,None
3726117,63780712580649,None,None,None
3726133,63780712580660,None,None,None
3726142,63780712580671,None,None,None
3726150,63780712580682,None,None,None
3726167,63780712580694,None,None,None
3726175,63780712580704,None,None,None
3726183,63780712580716,None,None,None
3726200,63780712580727,None,None,None
3726208,63780712580738,None,None,None
3726217,63780712580749,None,None,None
3726233,63780712580760,None,None,None
3726242,63780712580771,None,None,None
