OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
3697714,0,0,0,0,0,0,0,0,-0.02982744,0.003115814,-0.02629569,-0.05619812,-0.08236694,0.9950104,0.03099786,0.004109711,-0.02411563,0.03099786,0.004109711,-0.02411563,-0.03279114,-0.07653809,0.996521,-0.03279114,-0.07653809,0.996521,3.381149,3.381149,True,True,True
3697722,0,0,0,0,0,0,0,0,-0.0299697,0.003176422,-0.02637888,-0.05522156,-0.03581238,0.997818,0.03091765,0.00418132,-0.02408542,0.03091765,0.00418132,-0.02408542,-0.034729,-0.05490112,0.997879,-0.034729,-0.05490112,0.997879,3.29335,3.29335,True,True,True
3697731,0,0,0,0,0,0,0,0,-0.03001958,0.003074402,-0.02604648,-0.06048584,-0.04574585,0.9971161,0.0309541,0.004096466,-0.02373108,0.0309541,0.004096466,-0.02373108,-0.02886963,-0.06660461,0.9973602,-0.02886963,-0.06660461,0.9973602,3.373047,3.373047,True,True,True
3697739,0,0,0,0,0,0,0,0,-0.03002747,0.003055115,-0.02599057,-0.05519104,-0.05236816,0.9971008,0.03093418,0.004150147,-0.02396062,0.03093418,0.004150147,-0.02396062,-0.03385925,-0.05667114,0.997818,-0.03385925,-0.05667114,0.997818,3.444305,3.444305,True,True,True
3697747,0,0,0,0,0,0,0,0,-0.03002938,0.003061661,-0.02599845,-0.05654907,-0.04748535,0.9972687,0.03096387,0.004087113,-0.02370857,0.03096387,0.004087113,-0.02370857,-0.02381897,-0.05686951,0.9980927,-0.02381897,-0.05686951,0.9980927,3.347534,3.347534,True,True,True
3697756,0,0,0,0,0,0,0,0,-0.0300291,0.003109299,-0.02609509,-0.05874634,-0.03573608,0.9976196,0.0309651,0.004081055,-0.02366737,0.0309651,0.004081055,-0.02366737,-0.0213623,-0.0539856,0.9983063,-0.0213623,-0.0539856,0.9983063,3.353745,3.353745,True,True,True
3697764,0,0,0,0,0,0,0,0,-0.02997554,0.003132645,-0.02612557,-0.05967712,-0.04360962,0.9972534,0.0309639,0.004087113,-0.02366605,0.0309639,0.004087113,-0.02366605,-0.02377319,-0.05578613,0.9981537,-0.02377319,-0.05578613,0.9981537,3.357681,3.357681,True,True,True
3697772,0,0,0,0,0,0,0,0,-0.028013,0.003167938,-0.02605267,-0.05728149,-0.04745483,0.9972229,0.03096512,0.004088227,-0.0236461,0.03096512,0.004088227,-0.0236461,-0.02172852,-0.05490112,0.9982452,-0.02172852,-0.05490112,0.9982452,3.354126,3.354126,True,True,True
3697781,0,0,0,0,0,0,0,0,-0.02409924,0.003233322,-0.02588877,-0.05418396,-0.04615784,0.9974518,0.03096634,0.004089341,-0.02362618,0.03096634,0.004089341,-0.02362618,-0.01968384,-0.05401611,0.9983368,-0.01968384,-0.05401611,0.9983368,3.350708,3.350708,True,True,True
3697789,0,0,0,0,0,0,0,0,-0.02490715,0.003231369,-0.02591049,-0.05621338,-0.04988098,0.9971619,0.03096704,0.004090195,-0.02362029,0.03096704,0.004090195,-0.02362029,-0.02081299,-0.05213928,0.9984131,-0.02081299,-0.05213928,0.9984131,3.346527,3.346527,True,True,True
