OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
590423,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.002140595,0.001334427,-0.02599371,-0.01147461,-0.1557007,0.9877319,0.03214256,0.001260269,-0.02634456,0.03214256,0.001260269,-0.02634456,-0.00302124,-0.1689301,0.985611,-0.00302124,-0.1689301,0.985611,2.762634,2.762634,True,True,True
590431,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.004302383,0.001326737,-0.02601016,-0.01022339,-0.1559753,0.9877014,0.03214169,0.001257141,-0.02633043,0.03214169,0.001257141,-0.02633043,-0.00189209,-0.1677399,0.9858246,-0.00189209,-0.1677399,0.9858246,2.757797,2.757797,True,True,True
590439,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.004979142,0.001323486,-0.02601506,-0.01039124,-0.1560516,0.9876862,0.03213808,0.001255173,-0.02632677,0.03213808,0.001255173,-0.02632677,-0.002441406,-0.1675568,0.9858551,-0.002441406,-0.1675568,0.9858551,2.75798,2.75798,True,True,True
590448,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.004662811,0.001321854,-0.02599652,-0.008331299,-0.1549072,0.9878845,0.03213526,0.001255066,-0.02632126,0.03213526,0.001255066,-0.02632126,-0.000793457,-0.1661072,0.9860992,-0.000793457,-0.1661072,0.9860992,2.740738,2.740738,True,True,True
590456,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.004106979,0.001319031,-0.02597882,-0.008117676,-0.1529541,0.9881897,0.03213101,0.001249008,-0.02630216,0.03213101,0.001249008,-0.02630216,0.0006103516,-0.1649475,0.9862976,0.0006103516,-0.1649475,0.9862976,2.741394,2.741394,True,True,True
590464,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.002984757,0.001320206,-0.02594966,-0.007720947,-0.1521606,0.9883118,0.03212912,0.001247604,-0.02628107,0.03212912,0.001247604,-0.02628107,0.0003967285,-0.1650696,0.9862671,0.0003967285,-0.1650696,0.9862671,2.725555,2.725555,True,True,True
590473,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.00217804,0.001321579,-0.02593585,-0.006149292,-0.1519012,0.9883728,0.03212817,0.001247315,-0.02628014,0.03212817,0.001247315,-0.02628014,0.002426147,-0.1649628,0.9862823,0.002426147,-0.1649628,0.9862823,2.708023,2.708023,True,True,True
590481,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.001456375,0.001321579,-0.02592366,-0.005722046,-0.1514435,0.9884338,0.0321279,0.001245895,-0.02627716,0.0321279,0.001245895,-0.02627716,0.003677368,-0.1648407,0.9862976,0.003677368,-0.1648407,0.9862976,2.708069,2.708069,True,True,True
590489,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.01347406,0.001269562,-0.02595339,-0.002868652,-0.1582489,0.987381,0.0321268,0.001245102,-0.02626877,0.0321268,0.001245102,-0.02626877,0.003952026,-0.1651764,0.9862518,0.003952026,-0.1651764,0.9862518,2.707977,2.707977,True,True,True
590498,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.02649239,0.001251572,-0.02616074,0.001815796,-0.1633606,0.986557,0.03212592,0.001244248,-0.02625543,0.03212592,0.001244248,-0.02625543,0.003952026,-0.1655121,0.9861908,0.003952026,-0.1655121,0.9861908,2.706024,2.706024,True,True,True
590506,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.03024956,0.001246689,-0.02621306,0.004379272,-0.1654968,0.9861908,0.03212441,0.001244248,-0.02624439,0.03212441,0.001244248,-0.02624439,0.005050659,-0.1662292,0.9860687,0.005050659,-0.1662292,0.9860687,2.689468,2.689468,True,True,True
590514,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.03114807,0.001245514,-0.02620242,0.005477905,-0.166626,0.9859924,0.03212346,0.001244248,-0.02621834,0.03212346,0.001244248,-0.02621834,0.005844116,-0.1670227,0.9859314,0.005844116,-0.1670227,0.9859314,2.680389,2.680389,True,True,True
590523,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.03126259,0.001245361,-0.02620435,0.007400513,-0.1663208,0.9860382,0.03212061,0.001244248,-0.02621834,0.03212061,0.001244248,-0.02621834,0.007751465,-0.166687,0.9859772,0.007751465,-0.166687,0.9859772,2.680542,2.680542,True,True,True
590531,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.03101202,0.001245682,-0.0262003,0.007400513,-0.165741,0.9861298,0.03211827,0.001244248,-0.02621834,0.03211827,0.001244248,-0.02621834,0.007873535,-0.1661987,0.9860535,0.007873535,-0.1661987,0.9860535,2.68071,2.68071,True,True,True
590539,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.02987199,0.001247162,-0.02618172,0.00819397,-0.1651306,0.9862366,0.03211766,0.001244248,-0.02621834,0.03211766,0.001244248,-0.02621834,0.00920105,-0.1661072,0.9860535,0.00920105,-0.1661072,0.9860535,2.680801,2.680801,True,True,True
590548,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.02569124,0.001252594,-0.02611356,0.007400513,-0.1607819,0.9869537,0.03211626,0.001244248,-0.02621834,0.03211626,0.001244248,-0.02621834,0.01034546,-0.1635742,0.9864655,0.01034546,-0.1635742,0.9864655,2.681335,2.681335,True,True,True
590556,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,0.01307205,0.00126947,-0.02590833,0.003967285,-0.1529388,0.9882202,0.0321156,0.001244248,-0.02621834,0.0321156,0.001244248,-0.02621834,0.01434326,-0.1604614,0.9869232,0.01434326,-0.1604614,0.9869232,2.682007,2.682007,True,True,True
590564,63780713632304,-15.24366,2.313973,0.01272494,-0.0153362,0.9714099,0.07259854,0.2255155,-0.001044434,0.001291275,-0.02568109,-0.002334595,-0.1469879,0.9891205,0.03211363,0.001250183,-0.02621834,0.03211363,0.001250183,-0.02621834,0.01527405,-0.1607208,0.9868774,0.01527405,-0.1607208,0.9868774,2.682343,2.682343,True,True,True
