UnityTS,heart,breath,GSR
63780709806870,32272,31770,14644
63780709806873,32236,32024,14642
63780709806875,32204,32016,14640
63780709806870,32272,31770,14644
63780709806873,32236,32024,14642
63780709806875,32204,32016,14640
63780709806878,32172,32148,14644
63780709806880,32157,32120,14646
63780709806884,32125,32172,14663
63780709806884,32116,32090,14644
63780709806887,32100,32264,14652
63780709806892,32088,32330,14664
63780709806893,32072,32152,14657
63780709806895,32064,32092,14672
63780709806912,32068,32203,14670
63780709806918,32068,32159,14662
63780709806933,32072,31952,14666
63780709806936,32072,32170,14678
63780709807013,32057,32094,14676
63780709807013,32068,31978,14672
63780709807013,32092,31964,14672
63780709807013,32142,32216,14685
63780709807013,32272,32165,14678
63780709807013,32476,32268,14678
63780709807013,32761,32316,14688
63780709807013,33081,32350,14685
63780709807013,33400,32325,14705
63780709807013,33692,32440,14706
63780709807013,33920,32443,14706
63780709807013,34065,32235,14694
63780709807013,34148,32492,14698
63780709807013,34144,32536,14700
63780709807013,34068,32580,14722
63780709807013,33932,32396,14704
63780709807013,33764,32664,14722
63780709807013,33577,32748,14720
63780709807013,33381,32773,14714
63780709807013,33192,32774,14736
63780709807013,33013,32724,14729
63780709807013,32848,33044,14740
63780709807013,32714,33160,14738
63780709807013,32588,32990,14740
63780709807013,32464,33344,14738
63780709807013,32372,33432,14744
63780709807013,32292,33328,14771
63780709807013,32256,33620,14753
63780709807013,32241,33376,14756
63780709807013,32269,33688,14762
63780709807013,32301,33759,14763
63780709807013,32360,33760,14757
63780709807013,32424,33588,14765
63780709807013,32496,33758,14766
63780709807014,32576,33912,14776
63780709807014,32652,34042,14771
63780709807014,32697,34156,14776
63780709807014,32740,34192,14786
63780709807014,32740,34169,14796
63780709807014,32736,34512,14784
63780709807014,32718,34536,14789
63780709807014,32684,34864,14792
63780709807014,32640,34804,14788
63780709807014,32600,35241,14796
63780709807014,32544,35554,14799
63780709807014,32484,35409,14800
63780709807014,32436,35792,14806
63780709807014,32402,36152,14810
63780709807014,32364,36233,14820
63780709807014,32320,36413,14816
63780709807014,32273,36596,14810
63780709807014,32224,36816,14828
63780709807014,32180,36874,14833
63780709807014,32132,37026,14818
63780709807014,32101,37041,14824
63780709807014,32074,37388,14838
63780709807014,32058,37196,14844
63780709807014,32048,37344,14829
63780709807014,32040,37344,14832
63780709807014,32052,37312,14840
63780709807014,32066,37384,14844
63780709807014,32076,37304,14829
63780709807014,32092,36984,14838
63780709807014,32108,37084,14837
63780709807014,32127,37168,14838
63780709807014,32139,36913,14854
63780709807016,32166,37120,14834
63780709807017,32213,36976,14842
63780709807017,32332,37376,14840
63780709807017,32524,37400,14844
63780709807017,32792,37144,14870
63780709807017,33096,37358,14847
63780709807017,33408,37377,14844
63780709807017,33688,37552,14869
63780709807017,33912,37500,14849
63780709807017,34072,37297,14840
63780709807017,34162,37104,14852
63780709807017,34169,37392,14850
63780709807017,34108,37253,14848
63780709807017,33994,37120,14858
63780709807017,33836,37106,14864
63780709807017,33668,36860,14876
63780709807017,33488,36812,14849
63780709807017,33306,37024,14844
63780709807017,33132,36720,14844
63780709807018,32986,36608,14845
63780709807018,32844,36786,14865
63780709807021,32712,36692,14852
63780709807023,32592,36580,14872
63780709807025,32480,36576,14848
63780709807028,32402,36281,14850
63780709807028,32348,36180,14864
63780709807030,32312,36210,14846
63780709807033,32324,36200,14856
63780709807035,32338,35848,14850
63780709807038,32378,35760,14844
63780709807066,32448,35800,14851
63780709807068,32524,35752,14852
63780709807073,32598,35600,14846
63780709807075,32668,35680,14847
63780709807078,32717,35460,14852
63780709807080,32750,35516,14833
63780709807083,32770,35360,14833
63780709807085,32768,35258,14844
63780709807088,32756,35236,14829
63780709807094,32724,35280,14845
63780709807109,32681,35204,14845
63780709807115,32638,34832,14850
63780709807131,32580,35072,14838
63780709807134,32514,34747,14849
63780709807149,32444,34901,14832
63780709807153,32397,34651,14828
63780709807168,32352,34888,14826
63780709807177,32300,34842,14820
63780709807192,32246,34988,14840
63780709807195,32192,34906,14833
63780709807211,32158,34804,14830
63780709807227,32120,34778,14834
63780709807229,32092,34748,14812
63780709807239,32073,34776,14818
63780709807243,32052,34762,14828
63780709807259,32037,34756,14816
63780709807265,32043,34724,14828
63780709807277,32049,34752,14821
63780709807284,32060,34684,14808
63780709807300,32068,34900,14802
63780709807304,32076,34984,14810
63780709807329,32088,34784,14802
63780709807356,32092,35025,14804
63780709807370,32110,35153,14814
63780709807373,32120,35086,14795
63780709807375,32164,35124,14804
63780709807382,32252,34902,14793
63780709807384,32418,35036,14804
63780709807387,32671,34880,14785
63780709807402,32976,34968,14791
63780709807405,33268,34836,14784
63780709807422,33568,34760,14777
63780709807429,33817,34792,14785
63780709807435,34000,34804,14798
63780709807450,34108,34753,14792
63780709807454,34133,34800,14794
63780709807469,34090,34588,14768
63780709807473,34005,34516,14776
63780709807487,33873,34668,14772
63780709807503,33704,34812,14760
63780709807505,33524,34641,14758
63780709807520,33344,34652,14763
63780709807524,33178,35004,14774
63780709807540,33016,34988,14775
63780709807544,32868,34782,14762
63780709807559,32724,35048,14750
63780709807569,32612,34940,14750
63780709807575,32504,35072,14762
63780709807589,32434,35160,14760
63780709807597,32392,35032,14736
63780709807604,32376,35040,14741
63780709807620,32388,34860,14729
63780709807624,32434,34822,14744
63780709807639,32506,34681,14729
63780709807645,32580,34488,14724
63780709807662,32666,34432,14740
63780709807665,32764,34456,14736
63780709807693,32848,34544,14720
63780709807725,32940,34192,14714
63780709807752,32998,34374,14714
63780709807762,33066,34140,14712
63780709807764,33112,34320,14711
63780709807767,33144,34256,14720
63780709807769,33160,34112,14702
63780709807772,33169,34216,14694
63780709807774,33164,34036,14692
63780709807777,33146,33972,14699
63780709807779,33120,34125,14688
63780709807787,33073,34112,14686
63780709807797,33004,33804,14687
63780709807805,32924,33841,14693
63780709807822,32821,33952,14698
63780709807824,32716,33680,14684
63780709807839,32594,33849,14672
63780709807845,32488,33640,14690
63780709807863,32378,33852,14675
63780709807865,32280,33720,14672
63780709807875,32209,33688,14676
63780709806870,32272,31770,14644
63780709806873,32236,32024,14642
63780709806875,32204,32016,14640
63780709806878,32172,32148,14644
63780709806880,32157,32120,14646
63780709806884,32125,32172,14663
63780709806884,32116,32090,14644
63780709806887,32100,32264,14652
63780709806892,32088,32330,14664
63780709806893,32072,32152,14657
63780709806895,32064,32092,14672
63780709806912,32068,32203,14670
63780709806918,32068,32159,14662
63780709806933,32072,31952,14666
63780709806936,32072,32170,14678
63780709807013,32057,32094,14676
63780709807013,32068,31978,14672
63780709807013,32092,31964,14672
63780709807013,32142,32216,14685
63780709807013,32272,32165,14678
63780709807013,32476,32268,14678
63780709807013,32761,32316,14688
63780709807013,33081,32350,14685
63780709807013,33400,32325,14705
63780709807013,33692,32440,14706
63780709807013,33920,32443,14706
63780709807013,34065,32235,14694
63780709807013,34148,32492,14698
63780709807013,34144,32536,14700
63780709807013,34068,32580,14722
63780709807013,33932,32396,14704
63780709807013,33764,32664,14722
63780709807013,33577,32748,14720
63780709807013,33381,32773,14714
63780709807013,33192,32774,14736
63780709807013,33013,32724,14729
63780709807013,32848,33044,14740
63780709807013,32714,33160,14738
63780709807013,32588,32990,14740
63780709807013,32464,33344,14738
63780709807013,32372,33432,14744
63780709807013,32292,33328,14771
63780709807013,32256,33620,14753
63780709807013,32241,33376,14756
63780709807013,32269,33688,14762
63780709807013,32301,33759,14763
63780709807013,32360,33760,14757
63780709807013,32424,33588,14765
63780709807013,32496,33758,14766
63780709807014,32576,33912,14776
63780709807014,32652,34042,14771
63780709807014,32697,34156,14776
63780709807014,32740,34192,14786
63780709807014,32740,34169,14796
63780709807014,32736,34512,14784
63780709807014,32718,34536,14789
63780709807014,32684,34864,14792
63780709807014,32640,34804,14788
63780709807014,32600,35241,14796
63780709807014,32544,35554,14799
63780709807014,32484,35409,14800
63780709807014,32436,35792,14806
63780709807014,32402,36152,14810
63780709807014,32364,36233,14820
63780709807014,32320,36413,14816
63780709807014,32273,36596,14810
63780709807014,32224,36816,14828
63780709807014,32180,36874,14833
63780709807014,32132,37026,14818
63780709807014,32101,37041,14824
63780709807014,32074,37388,14838
63780709807014,32058,37196,14844
63780709807014,32048,37344,14829
63780709807014,32040,37344,14832
63780709807014,32052,37312,14840
63780709807014,32066,37384,14844
63780709807014,32076,37304,14829
63780709807014,32092,36984,14838
63780709807014,32108,37084,14837
63780709807014,32127,37168,14838
63780709807014,32139,36913,14854
63780709807016,32166,37120,14834
63780709807017,32213,36976,14842
63780709807017,32332,37376,14840
63780709807017,32524,37400,14844
63780709807017,32792,37144,14870
63780709807017,33096,37358,14847
63780709807017,33408,37377,14844
63780709807017,33688,37552,14869
63780709807017,33912,37500,14849
63780709807017,34072,37297,14840
63780709807017,34162,37104,14852
63780709807017,34169,37392,14850
63780709807017,34108,37253,14848
63780709807017,33994,37120,14858
63780709807017,33836,37106,14864
63780709807017,33668,36860,14876
63780709807017,33488,36812,14849
63780709807017,33306,37024,14844
63780709807017,33132,36720,14844
63780709807018,32986,36608,14845
63780709807018,32844,36786,14865
63780709807021,32712,36692,14852
63780709807023,32592,36580,14872
