OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
3699222,63780708258749,None,None,None
3699222,63780708258755,None,None,None
3699230,63780708258760,None,None,None
3699239,63780708258764,None,None,None
3699247,63780708258775,None,None,None
3699255,63780708258786,None,None,None
3699272,63780708258798,None,None,None
3699280,63780708258808,None,None,None
3699289,63780708258820,None,None,None
3699305,63780708258831,None,None,None
3699314,63780708258842,None,None,None
3699322,63780708258853,None,None,None
3699339,63780708258864,None,None,None
3699347,63780708258875,None,None,None
3699355,63780708258886,None,None,None
3699372,63780708258898,None,None,None
3699380,63780708258909,None,None,None
3699389,63780708258920,None,None,None
3699405,63780708258930,None,None,None
3699414,63780708258942,None,None,None
3699422,63780708258953,None,None,None
3699439,63780708258964,None,None,None
3699447,63780708258975,None,None,None
3699455,63780708258986,None,None,None
3699472,63780708258997,None,None,None
3699480,63780708259008,None,None,None
3699489,63780708259020,None,None,None
3699505,63780708259030,None,None,None
3699514,63780708259042,None,None,None
3699522,63780708259053,None,None,None
3699539,63780708259064,None,None,None
3699547,63780708259075,None,None,None
3699555,63780708259086,None,None,None
3699572,63780708259097,None,None,None
3699580,63780708259109,None,None,None
3699588,63780708259119,None,None,None
3699605,63780708259131,None,None,None
3699613,63780708259142,None,None,None
3699622,63780708259153,None,None,None
3699638,63780708259164,None,None,None
3699647,63780708259175,None,None,None
3699655,63780708259186,None,None,None
3699672,63780708259197,None,None,None
3699680,63780708259208,None,None,None
3699688,63780708259220,None,None,None
3699705,63780708259231,None,None,None
3699713,63780708259242,None,None,None
3699722,63780708259253,None,None,None
3699738,63780708259264,None,None,None
3699747,63780708259275,None,None,None
3699755,63780708259286,None,None,None
3699772,63780708259297,None,None,None
3699780,63780708259308,None,None,None
3699788,63780708259320,None,None,None
3699805,63780708259330,None,None,None
3699813,63780708259342,None,None,None
3699822,63780708259353,None,None,None
3699838,63780708259364,None,None,None
3699847,63780708259375,None,None,None
3699855,63780708259386,None,None,None
3699872,63780708259397,None,None,None
3699880,63780708259408,None,None,None
3699888,63780708259419,None,None,None
3699905,63780708259430,None,None,None
