OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
1178152,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0007718506,0.001709457,-0.02518782,0.003921509,0.08441162,0.9964142,0.03531706,0.001880127,-0.02465518,0.03531706,0.001880127,-0.02465518,0.02748108,0.079422,0.99646,0.02748108,0.079422,0.99646,3.069656,3.069656,True,True,True
1178161,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0008784943,0.001709991,-0.02518617,0.004180908,0.08430481,0.9964294,0.03531706,0.001880127,-0.02465518,0.03531706,0.001880127,-0.02465518,0.02790833,0.07926941,0.99646,0.02790833,0.07926941,0.99646,3.069733,3.069733,True,True,True
1178169,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0009707337,0.001709747,-0.02518692,0.004776001,0.08450317,0.9963989,0.03531684,0.001880219,-0.02466062,0.03531684,0.001880219,-0.02466062,0.02787781,0.07940674,0.9964447,0.02787781,0.07940674,0.9964447,3.069672,3.069672,True,True,True
1178177,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.001022598,0.00170993,-0.02518466,0.004714966,0.08406067,0.9964447,0.03531585,0.001880219,-0.02466062,0.03531585,0.001880219,-0.02466062,0.02770996,0.07865906,0.9965057,0.02770996,0.07865906,0.9965057,3.071396,3.071396,True,True,True
1178186,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0009996186,0.001709808,-0.02518228,0.004821777,0.0838623,0.99646,0.03531546,0.001880219,-0.02465518,0.03531546,0.001880219,-0.02465518,0.02792358,0.07859802,0.9965057,0.02792358,0.07859802,0.9965057,3.097092,3.097092,True,True,True
1178194,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.00108725,0.001709885,-0.02517795,0.004837036,0.0836792,0.9964752,0.03531494,0.001880127,-0.02465161,0.03531494,0.001880127,-0.02465161,0.02783203,0.07824707,0.9965363,0.02783203,0.07824707,0.9965363,3.099365,3.099365,True,True,True
1178202,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.00103183,0.001709091,-0.02517766,0.005081177,0.08326721,0.9965057,0.03531427,0.001879089,-0.02464935,0.03531427,0.001879089,-0.02464935,0.02770996,0.07833862,0.9965363,0.02770996,0.07833862,0.9965363,3.099487,3.099487,True,True,True
1178211,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.001109329,0.001707718,-0.02517568,0.006362915,0.08319092,0.9965057,0.03531427,0.001876892,-0.02464821,0.03531427,0.001876892,-0.02464821,0.0280304,0.07865906,0.9965057,0.0280304,0.07865906,0.9965057,3.099808,3.099808,True,True,True
1178219,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.001175003,0.001708023,-0.02517464,0.006088257,0.0831604,0.9965057,0.03531419,0.001876892,-0.02464821,0.03531419,0.001876892,-0.02464821,0.02778625,0.0786438,0.9965057,0.02778625,0.0786438,0.9965057,3.113831,3.113831,True,True,True
1178227,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.001112823,0.001703766,-0.02517551,0.006240845,0.08366394,0.99646,0.03531419,0.001869599,-0.02464821,0.03531419,0.001869599,-0.02464821,0.0280304,0.07992554,0.9963989,0.0280304,0.07992554,0.9963989,3.10022,3.10022,True,True,True
1178236,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0004585724,0.001698761,-0.02518559,0.005859375,0.08352661,0.9964752,0.03531419,0.001868927,-0.02464821,0.03531419,0.001868927,-0.02464821,0.02812195,0.07974243,0.9964142,0.02812195,0.07974243,0.9964142,3.114151,3.114151,True,True,True
1178244,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0002507172,0.001687653,-0.02518361,0.005874634,0.08456421,0.9963989,0.03531417,0.001868805,-0.02463768,0.03531417,0.001868805,-0.02463768,0.02845764,0.07867432,0.9964905,0.02845764,0.07867432,0.9964905,3.119995,3.119995,True,True,True
1178252,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01077567,0.001719788,-0.02493123,0.01373291,0.08204651,0.996521,0.03531419,0.001868805,-0.02463768,0.03531419,0.001868805,-0.02463768,0.02931213,0.07818604,0.9965057,0.02931213,0.07818604,0.9965057,3.128448,3.128448,True,True,True
1178261,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.02175281,0.001786072,-0.02479991,0.02035522,0.07992554,0.996582,0.03531419,0.001868332,-0.02463768,0.03531419,0.001868332,-0.02463768,0.02853394,0.07823181,0.996521,0.02853394,0.07823181,0.996521,3.128387,3.128387,True,True,True
1178269,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.02812723,0.001822281,-0.0247216,0.02430725,0.07922363,0.9965515,0.03531427,0.001865662,-0.02463681,0.03531427,0.001865662,-0.02463681,0.02864075,0.07839966,0.9965057,0.02864075,0.07839966,0.9965057,3.144897,3.144897,True,True,True
1178277,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.03103382,0.00183934,-0.02468596,0.02571106,0.07814026,0.9965973,0.03531449,0.001865494,-0.02463681,0.03531449,0.001865494,-0.02463681,0.02818298,0.07769775,0.9965668,0.02818298,0.07769775,0.9965668,3.153732,3.153732,True,True,True
1178286,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.03187564,0.001844055,-0.02467711,0.02635193,0.07460022,0.9968567,0.03531514,0.001865051,-0.02463768,0.03531514,0.001865051,-0.02463768,0.02835083,0.07406616,0.9968414,0.02835083,0.07406616,0.9968414,3.154587,3.154587,True,True,True
1178294,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.0314884,0.00183931,-0.02468155,0.02612305,0.07502747,0.9968262,0.03531514,0.001862518,-0.02463768,0.03531514,0.001862518,-0.02463768,0.02835083,0.07450867,0.9968109,0.02835083,0.07450867,0.9968109,3.154755,3.154755,True,True,True
1178302,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.02944142,0.001820694,-0.02471401,0.0252533,0.07637024,0.9967499,0.03531554,0.001855743,-0.02464748,0.03531554,0.001855743,-0.02464748,0.02871704,0.07571411,0.9967041,0.02871704,0.07571411,0.9967041,3.155823,3.155823,True,True,True
1178311,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.02358092,0.001785431,-0.0247845,0.02198792,0.07688904,0.9967957,0.03531676,0.001855743,-0.02464795,0.03531676,0.001855743,-0.02464795,0.02894592,0.07559204,0.9967041,0.02894592,0.07559204,0.9967041,3.155945,3.155945,True,True,True
1178319,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01183978,0.001715454,-0.02492232,0.01473999,0.07810974,0.9968262,0.03531775,0.001855408,-0.02464748,0.03531775,0.001855408,-0.02464748,0.02886963,0.07556152,0.9967194,0.02886963,0.07556152,0.9967194,3.15596,3.15596,True,True,True
1178327,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.002482346,0.001659683,-0.02503583,0.009094238,0.07904053,0.9968262,0.03531818,0.001855408,-0.02464795,0.03531818,0.001855408,-0.02464795,0.02926636,0.07530212,0.9967194,0.02926636,0.07530212,0.9967194,3.165054,3.165054,True,True,True
1178336,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.002164597,0.001657791,-0.02504775,0.00869751,0.07873535,0.9968567,0.03531923,0.001855408,-0.02466365,0.03531923,0.001855408,-0.02466365,0.02929688,0.07583618,0.9966736,0.02929688,0.07583618,0.9966736,3.174606,3.174606,True,True,True
1178344,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.002009079,0.001656845,-0.02505011,0.008804321,0.078125,0.9969025,0.03531966,0.001855408,-0.02466472,0.03531966,0.001855408,-0.02466472,0.02938843,0.07569885,0.9966888,0.02938843,0.07569885,0.9966888,3.174286,3.174286,True,True,True
1178352,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.002241394,0.001658508,-0.02505432,0.009017944,0.07827759,0.9968872,0.03531993,0.001855408,-0.02466472,0.03531993,0.001855408,-0.02466472,0.02947998,0.07562256,0.9966888,0.02947998,0.07562256,0.9966888,3.181885,3.181885,True,True,True
1178361,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.003873459,0.001677765,-0.02507391,0.01004028,0.078125,0.9968872,0.03532022,0.001855408,-0.02466472,0.03532022,0.001855408,-0.02466472,0.02955627,0.07568359,0.9966888,0.02955627,0.07568359,0.9966888,3.185059,3.185059,True,True,True
1178369,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.007065888,0.001695953,-0.02503909,0.01174927,0.07818604,0.9968567,0.03532057,0.001855408,-0.0246727,0.03532057,0.001855408,-0.0246727,0.02960205,0.0761261,0.9966431,0.02960205,0.0761261,0.9966431,3.194946,3.194946,True,True,True
1178377,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01050882,0.001715912,-0.02499759,0.01344299,0.07669067,0.9969635,0.03532076,0.001855408,-0.02467342,0.03532076,0.001855408,-0.02467342,0.0297699,0.07417297,0.9967957,0.0297699,0.07417297,0.9967957,3.222763,3.222763,True,True,True
1178386,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01231876,0.001724899,-0.02497505,0.01519775,0.07652283,0.9969482,0.03532605,0.001853668,-0.02467499,0.03532605,0.001853668,-0.02467499,0.03083801,0.07418823,0.9967651,0.03083801,0.07418823,0.9967651,3.234619,3.234619,True,True,True
1178394,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01330914,0.00173143,-0.02496477,0.01531982,0.07550049,0.9970245,0.03532642,0.001853668,-0.02467499,0.03532642,0.001853668,-0.02467499,0.02993774,0.07293701,0.9968719,0.02993774,0.07293701,0.9968719,3.233612,3.233612,True,True,True
1178402,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01286597,0.001729569,-0.02497353,0.014328,0.07461548,0.9971008,0.03532834,0.001853668,-0.02467502,0.03532834,0.001853668,-0.02467502,0.02914429,0.07151794,0.9970093,0.02914429,0.07151794,0.9970093,3.234146,3.234146,True,True,True
1178411,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.01143099,0.001722672,-0.02499704,0.01235962,0.07478333,0.9971161,0.03533043,0.001853317,-0.02467502,0.03533043,0.001853317,-0.02467502,0.0276947,0.0716095,0.9970398,0.0276947,0.0716095,0.9970398,3.239227,3.239227,True,True,True
1178419,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.008192917,0.001704971,-0.02504068,0.009628296,0.07536316,0.9971008,0.03533341,0.001853317,-0.02467502,0.03533341,0.001853317,-0.02467502,0.02694702,0.07182312,0.9970398,0.02694702,0.07182312,0.9970398,3.263138,3.263138,True,True,True
1178427,63780538131651,-15.27141,2.301463,0.0106483,-0.01281621,0.9981272,-0.02738158,-0.05318138,0.004577789,0.001682724,-0.02508229,0.007064819,0.07566833,0.9971008,0.03533344,0.001853317,-0.02467958,0.03533344,0.001853317,-0.02467958,0.02676392,0.07200623,0.9970398,0.02676392,0.07200623,0.9970398,3.272812,3.272812,True,True,True
