UnityTS,GSR,breath,heart
63781301795941,691,31904,28961
63781301795943,694,31856,28593
63781301795946,691,31854,28198
63781301795948,690,31216,27770
63781301795951,690,31854,27488
63781301795954,695,31620,27154
63781301795954,687,31662,26892
63781301795956,687,31080,26689
63781301795958,690,31832,26626
63781301795963,693,31121,26597
63781301795965,688,31948,26672
63781301796023,688,31920,26792
63781301796025,685,31562,26968
63781301796027,689,31574,27163
63781301796030,689,31960,27428
63781301796044,688,32164,27705
63781301796044,686,32177,27937
63781301796044,688,32205,28076
63781301796044,687,31724,28150
63781301796044,685,32233,28392
63781301796045,682,32198,28788
63781301796045,684,32742,29232
63781301796045,684,32968,29704
63781301796045,681,32296,30360
63781301796045,682,33337,31348
63781301796045,681,33498,32560
63781301796045,681,33777,33780
63781301796045,685,33608,35312
63781301796045,679,33896,36536
63781301796045,680,34294,37394
63781301796045,678,34340,38618
63781301796045,679,34693,39052
63781301796045,679,34792,39786
63781301796045,682,34946,39792
63781301796045,681,35048,40160
63781301796045,683,35438,40096
63781301796045,682,35340,39992
63781301796045,686,35778,39404
63781301796045,681,36144,39296
63781301796045,684,36256,38808
63781301796045,682,36497,38356
63781301796045,681,36636,38164
63781301796045,683,36252,37736
63781301796045,684,36968,37552
63781301796045,684,37076,37345
63781301796045,684,37304,36844
63781301796045,682,37400,36440
63781301796045,688,37180,35760
63781301796045,683,37868,35416
63781301796045,687,37992,34984
63781301796045,686,37772,34640
63781301796045,684,37944,34512
63781301796045,686,38202,34392
63781301796045,685,38416,34240
63781301796045,680,38620,34008
63781301796045,684,38772,33896
63781301796045,682,38754,33717
63781301796045,684,38986,33506
63781301796045,681,38736,33274
63781301796045,677,39096,33176
63781301796045,679,39208,32986
63781301796045,677,39136,32840
63781301796045,677,39312,32656
63781301796045,673,38988,32452
63781301796045,675,39264,32256
63781301796045,670,39496,32081
63781301796045,674,39190,31944
63781301796045,673,39511,31848
63781301796046,672,39372,31872
63781301796046,672,39498,31872
63781301796046,667,39288,31918
63781301796046,667,39565,31932
63781301796046,668,38973,31968
63781301796046,667,39678,31932
63781301796046,662,39650,31913
63781301796046,654,39196,31926
63781301796046,651,39304,31880
63781301796046,649,39280,31808
63781301796046,652,39162,31781
63781301796046,643,39112,31810
63781301796046,643,38888,31944
63781301796048,645,38857,32136
63781301796048,647,38696,32336
63781301796048,648,37444,32409
63781301796048,646,37504,32346
63781301796048,641,37557,32064
63781301796048,635,37282,31479
63781301796048,625,37104,30704
63781301796048,625,36744,29834
63781301796048,626,36392,28996
63781301796048,631,35692,28238
63781301796048,637,35468,27659
63781301796048,646,34850,27332
63781301796048,646,33664,27256
63781301796048,646,33298,27414
63781301796048,654,32592,27766
63781301796048,658,31352,28292
63781301796048,663,31186,28762
63781301796049,664,30084,29252
63781301796049,665,29464,29868
63781301796050,665,28619,30228
63781301796050,666,27692,30256
63781301796050,665,26548,30040
63781301796052,665,25338,29568
63781301796052,671,24428,29232
63781301796055,666,23426,29140
63781301796057,670,22204,28880
63781301796060,669,21179,28736
63781301796062,669,19846,28560
63781301796065,674,18794,28498
63781301796067,679,17432,28524
63781301796077,674,16536,28448
63781301796087,673,15591,28554
63781301796098,672,14544,28951
63781301796105,674,13930,29184
63781301796120,673,13094,29176
63781301796123,675,12243,29276
63781301796140,673,11530,29240
63781301796146,676,10846,29746
63781301796161,674,10235,29924
63781301796163,676,9626,30301
63781301796180,678,9162,30732
63781301796183,673,8643,31204
63781301796198,675,8112,31378
63781301796207,672,7726,31908
63781301796218,675,7332,31928
63781301796225,678,6923,32446
63781301796240,681,6616,32952
63781301796243,684,6246,33280
63781301796260,682,5987,33112
63781301796266,681,5597,33098
63781301796281,678,5369,32992
63781301796291,672,5071,33595
63781301796295,669,4828,34080
63781301796310,667,4635,34148
63781301796315,663,4516,34368
63781301796330,661,4452,33752
63781301795941,691,31904,28961
63781301795943,694,31856,28593
63781301795946,691,31854,28198
63781301795948,690,31216,27770
63781301795951,690,31854,27488
63781301795954,695,31620,27154
63781301795954,687,31662,26892
63781301795956,687,31080,26689
63781301795958,690,31832,26626
63781301795963,693,31121,26597
63781301795965,688,31948,26672
