UnityTS,GSR,breath,heart
63781299749172,87,28064,42155
63781299749174,86,28232,41489
63781299749188,85,28023,40770
63781299749197,86,28705,39888
63781299749212,86,29128,39290
63781299749214,86,29378,38958
63781299749229,86,29628,38792
63781299749233,86,29350,39068
63781299749248,84,29776,38720
63781299749258,84,30112,37865
63781299749268,84,30382,36584
63781299749274,85,30554,35856
63781299749289,86,30168,35706
63781299749298,87,30680,36117
63781299749310,86,31124,36320
63781299749314,86,31369,35584
63781299749329,86,31348,34632
63781299749339,85,31252,33524
63781299749343,84,31296,33080
63781299749373,85,31952,32764
63781299749399,86,32044,33048
63781299749417,85,32184,33429
63781299749419,85,32330,33964
63781299749422,85,31816,34721
63781299749424,85,32645,35360
63781299749426,87,32281,35456
63781299749429,86,32814,34932
63781299749435,85,32716,34212
63781299749450,85,32880,33754
63781299749454,88,32814,33666
63781299749469,85,32976,34252
63781299749473,84,32598,34930
63781299749488,87,32728,35368
63781299749498,84,33173,36010
63781299749508,86,33202,36548
63781299749519,85,33209,37276
63781299749529,85,32488,38418
63781299749533,86,32624,39714
63781299749548,86,32644,41396
63781299749559,85,33088,43144
63781299749569,87,32638,45164
63781299749579,86,32822,46842
63781299749594,86,33072,48592
63781299749596,84,32773,50060
63781299749635,86,32362,51376
63781299749638,85,32553,51612
63781299749640,86,32635,52464
63781299749644,85,32535,52432
63781299749646,85,32308,52076
63781299749661,84,32392,51324
63781299749665,86,32232,50326
63781299749681,85,31648,49168
63781299749685,86,31822,47860
63781299749700,85,31880,46368
63781299749712,87,31586,44720
63781299749719,85,31470,43008
63781299749751,85,31617,41205
63781299749767,86,31460,39802
63781299749770,85,31097,38628
63781299749772,85,30993,38208
63781299749775,86,30784,37548
63781299749777,85,30224,37580
63781299749785,87,30532,37946
63781299749807,84,29722,38664
63781299749807,87,30036,39028
63781299749817,85,29777,38777
63781299749827,85,29048,38130
63781299749839,85,28858,37060
63781299749849,85,28972,36232
63781299749869,85,28824,35260
63781299749869,85,28576,34675
63781299749876,85,28220,34152
63781299749891,85,27904,33676
63781299749897,87,27425,32988
63781299749912,85,27624,31960
63781299749915,84,27348,31012
63781299749927,85,27111,30136
63781299749937,83,26374,29320
63781299749947,87,26683,28665
63781299749959,84,26273,28291
63781299749969,86,26304,27924
63781299749979,85,25810,27826
63781299749997,87,26000,27384
63781299749998,87,25832,26939
63781299750007,87,25509,26319
63781299750017,87,25304,25882
63781299750027,85,25348,25527
63781299750039,86,24826,25360
63781299750045,86,24398,25016
63781299750060,86,24960,24652
63781299750064,88,24408,24020
63781299750080,85,24764,23314
63781299750084,86,24686,22730
63781299750120,86,24472,22309
63781299750142,88,24061,22154
63781299750145,86,24676,22464
63781299750147,86,24172,22856
63781299750150,84,24280,23089
63781299750152,86,24276,22972
63781299750156,86,24629,22542
63781299749172,87,28064,42155
63781299749174,86,28232,41489
63781299749188,85,28023,40770
63781299749197,86,28705,39888
63781299749212,86,29128,39290
63781299749214,86,29378,38958
63781299749229,86,29628,38792
63781299749233,86,29350,39068
63781299749248,84,29776,38720
63781299749258,84,30112,37865
63781299749268,84,30382,36584
63781299749274,85,30554,35856
63781299749289,86,30168,35706
63781299749298,87,30680,36117
63781299749310,86,31124,36320
63781299749314,86,31369,35584
63781299749329,86,31348,34632
63781299749339,85,31252,33524
63781299749343,84,31296,33080
63781299749373,85,31952,32764
63781299749399,86,32044,33048
63781299749417,85,32184,33429
63781299749419,85,32330,33964
63781299749422,85,31816,34721
63781299749424,85,32645,35360
63781299749426,87,32281,35456
63781299749429,86,32814,34932
63781299749435,85,32716,34212
63781299749450,85,32880,33754
63781299749454,88,32814,33666
63781299749469,85,32976,34252
63781299749473,84,32598,34930
63781299749488,87,32728,35368
63781299749498,84,33173,36010
63781299749508,86,33202,36548
63781299749519,85,33209,37276
63781299749529,85,32488,38418
63781299749533,86,32624,39714
63781299749548,86,32644,41396
63781299749559,85,33088,43144
63781299749569,87,32638,45164
63781299749579,86,32822,46842
63781299749594,86,33072,48592
63781299749596,84,32773,50060
63781299749635,86,32362,51376
63781299749638,85,32553,51612
63781299749640,86,32635,52464
63781299749644,85,32535,52432
63781299749646,85,32308,52076
63781299749661,84,32392,51324
63781299749665,86,32232,50326
63781299749681,85,31648,49168
63781299749685,86,31822,47860
63781299749700,85,31880,46368
63781299749712,87,31586,44720
63781299749719,85,31470,43008
63781299749751,85,31617,41205
63781299749767,86,31460,39802
63781299749770,85,31097,38628
63781299749772,85,30993,38208
63781299749775,86,30784,37548
63781299749777,85,30224,37580
63781299749785,87,30532,37946
63781299749807,84,29722,38664
63781299749807,87,30036,39028
63781299749817,85,29777,38777
63781299749827,85,29048,38130
63781299749839,85,28858,37060
63781299749849,85,28972,36232
63781299749869,85,28824,35260
63781299749869,85,28576,34675
63781299749876,85,28220,34152
63781299749891,85,27904,33676
63781299749897,87,27425,32988
63781299749912,85,27624,31960
63781299749915,84,27348,31012
63781299749927,85,27111,30136
63781299749937,83,26374,29320
63781299749947,87,26683,28665
63781299749959,84,26273,28291
63781299749969,86,26304,27924
63781299749979,85,25810,27826
63781299749997,87,26000,27384
63781299749998,87,25832,26939
63781299750007,87,25509,26319
63781299750017,87,25304,25882
63781299750027,85,25348,25527
63781299750039,86,24826,25360
63781299750045,86,24398,25016
63781299750060,86,24960,24652
63781299750064,88,24408,24020
63781299750080,85,24764,23314
63781299750084,86,24686,22730
63781299750120,86,24472,22309
63781299750142,88,24061,22154
63781299750145,86,24676,22464
63781299750147,86,24172,22856
63781299750150,84,24280,23089
63781299750152,86,24276,22972
63781299750156,86,24629,22542
63781299750171,88,24541,21740
63781299750187,86,24252,20796
63781299750187,84,24479,19892
63781299750204,83,24360,19254
63781299750207,85,23802,19188
63781299750217,84,23832,19933
63781299750232,85,23877,21649
63781299750236,85,23802,24232
63781299750272,84,24016,27484
63781299750275,85,23856,30984
63781299750277,86,23469,34488
63781299750280,86,23552,37152
63781299750287,86,23696,39880
63781299750302,87,24092,41936
63781299750321,85,23833,42432
63781299750321,84,23974,43400
63781299750324,86,24104,43372
63781299750339,85,24032,43136
63781299750346,86,24022,42842
63781299750355,86,23481,42316
63781299750365,85,24034,41868
63781299750380,87,23854,41508
63781299750384,85,24024,40889
63781299750400,85,23783,40533
63781299750404,85,24072,39784
63781299750419,84,24200,39424
63781299750422,86,23961,38352
63781299750439,85,23783,38358
63781299750445,87,24144,38222
63781299750475,86,23816,37984
63781299750505,86,24181,37384
63781299750507,87,23642,37130
63781299750510,84,23966,37381
63781299750514,86,24128,37912
63781299750514,86,23652,39153
63781299750517,83,23904,40004
63781299750527,85,23691,41040
63781299750537,86,23984,41368
63781299750552,84,24096,41794
63781299750556,86,24038,41472
63781299750569,85,23989,40994
63781299750575,86,23906,40208
63781299750590,88,23576,38946
63781299750597,86,23916,37583
63781299750607,87,23804,36624
63781299750617,86,23422,35400
63781299750640,82,23688,34344
63781299750640,84,23754,33040
63781299750646,88,23261,31286
63781299750661,82,23668,29152
63781299750666,85,23488,27214
63781299750682,83,23636,25711
63781299750686,88,23188,24476
63781299750696,85,23048,23532
63781299750711,86,23301,22392
63781299750716,85,23586,21514
63781299750726,85,23254,20880
