UnityTS,GSR,breath,heart
63781303768005,485,35142,33586
63781303768007,484,35322,34048
63781303768010,483,35776,34460
63781303768012,485,36016,34792
63781303768014,484,36362,34976
63781303768017,483,36051,35230
63781303768017,480,36024,35214
63781303768020,482,36768,35296
63781303768034,483,36478,35226
63781303768035,481,36784,35146
63781303768054,481,37292,34834
63781303768056,484,36538,34739
63781303768060,484,37520,34552
63781303768070,480,37668,34404
63781303768077,483,37878,34288
63781303768099,482,38187,34320
63781303768099,484,38200,34277
63781303768099,481,38332,34268
63781303768100,483,38428,34122
63781303768100,487,38805,34168
63781303768100,481,38918,34112
63781303768100,478,38860,33976
63781303768100,481,39009,33890
63781303768100,481,39092,33832
63781303768100,483,39260,33820
63781303768100,483,39202,33804
63781303768100,482,39028,33762
63781303768100,482,39296,33744
63781303768100,484,39435,33745
63781303768100,479,39532,33696
63781303768100,482,39456,33712
63781303768100,486,39764,33716
63781303768100,487,39688,33700
63781303768100,484,39650,33686
63781303768100,484,39873,33674
63781303768100,479,39992,33638
63781303768100,483,40136,33585
63781303768100,484,40036,33524
63781303768100,481,40164,33452
63781303768100,483,40175,33380
63781303768100,484,40294,33306
63781303768100,480,40528,33228
63781303768100,480,40334,33178
63781303768100,480,40224,33124
63781303768100,481,40368,33109
63781303768100,482,40224,33050
63781303768100,484,40076,33040
63781303768100,484,40264,32981
63781303768100,486,39954,32925
63781303768100,483,39936,32882
63781303768100,483,39892,32848
63781303768100,484,39801,32808
63781303768100,481,39688,32748
63781303768100,484,39704,32700
63781303768100,488,39432,32688
63781303768100,482,39002,32648
63781303768100,483,39208,32584
63781303768100,482,39028,32520
63781303768100,484,38496,32456
63781303768100,481,38656,32402
63781303768100,480,38324,32368
63781303768100,483,38172,32292
63781303768100,485,37800,32288
63781303768100,485,37546,32216
63781303768100,481,37658,32136
63781303768101,484,37370,32124
63781303768101,485,37020,32058
63781303768101,483,36784,31996
63781303768101,483,36876,31962
63781303768101,482,36546,31878
63781303768101,484,35915,31824
63781303768101,481,35864,31808
63781303768101,481,36240,31696
63781303768101,488,35506,31576
63781303768101,488,35921,31521
63781303768101,483,35588,31417
63781303768101,477,35522,31522
63781303768101,483,35192,31668
63781303768101,482,34976,31835
63781303768101,483,34900,31966
63781303768101,482,34732,32296
63781303768104,485,34408,32506
63781303768104,482,34352,32552
63781303768104,484,34012,32609
63781303768105,486,33944,32775
63781303768105,492,33260,32597
63781303768105,482,33544,32496
63781303768105,485,33452,32394
63781303768105,484,33240,32368
63781303768105,484,32620,32292
63781303768105,481,32842,32121
63781303768105,479,32220,32021
63781303768105,483,32660,31946
63781303768105,483,32080,31796
63781303768105,482,32376,31745
63781303768105,485,31809,31848
63781303768105,484,31875,31814
63781303768105,485,32072,31693
63781303768105,482,31921,31648
63781303768105,483,31752,31760
63781303768106,481,31780,31598
63781303768106,486,31252,31680
63781303768109,486,31538,31592
63781303768109,488,31153,31696
63781303768111,485,30428,31708
63781303768114,486,31228,31639
63781303768116,489,30837,31766
63781303768119,483,30984,31772
63781303768121,486,30888,31845
63781303768125,481,30532,31752
63781303768135,489,29897,31752
63781303768139,482,30530,31874
63781303768155,485,30576,31732
63781303768161,483,30466,31712
63781303768169,482,29820,31768
63781303768205,487,30351,31800
63781303768207,485,29820,31745
63781303768210,486,29762,31648
63781303768212,481,29614,31610
63781303768222,484,29856,31664
63781303768229,485,29976,31576
63781303768005,485,35142,33586
63781303768007,484,35322,34048
63781303768010,483,35776,34460
63781303768012,485,36016,34792
63781303768014,484,36362,34976
63781303768017,483,36051,35230
63781303768017,480,36024,35214
63781303768020,482,36768,35296
63781303768034,483,36478,35226
63781303768035,481,36784,35146
63781303768054,481,37292,34834
63781303768056,484,36538,34739
63781303768060,484,37520,34552
63781303768070,480,37668,34404
63781303768077,483,37878,34288
63781303768099,482,38187,34320
63781303768099,484,38200,34277
63781303768099,481,38332,34268
63781303768100,483,38428,34122
63781303768100,487,38805,34168
63781303768100,481,38918,34112
63781303768100,478,38860,33976
63781303768100,481,39009,33890
63781303768100,481,39092,33832
63781303768100,483,39260,33820
63781303768100,483,39202,33804
63781303768100,482,39028,33762
63781303768100,482,39296,33744
63781303768100,484,39435,33745
63781303768100,479,39532,33696
63781303768100,482,39456,33712
63781303768100,486,39764,33716
63781303768100,487,39688,33700
63781303768100,484,39650,33686
63781303768100,484,39873,33674
63781303768100,479,39992,33638
63781303768100,483,40136,33585
63781303768100,484,40036,33524
63781303768100,481,40164,33452
63781303768100,483,40175,33380
63781303768100,484,40294,33306
63781303768100,480,40528,33228
63781303768100,480,40334,33178
63781303768100,480,40224,33124
63781303768100,481,40368,33109
63781303768100,482,40224,33050
63781303768100,484,40076,33040
63781303768100,484,40264,32981
63781303768100,486,39954,32925
63781303768100,483,39936,32882
63781303768100,483,39892,32848
63781303768100,484,39801,32808
63781303768100,481,39688,32748
63781303768100,484,39704,32700
63781303768100,488,39432,32688
63781303768100,482,39002,32648
63781303768100,483,39208,32584
63781303768100,482,39028,32520
63781303768100,484,38496,32456
63781303768100,481,38656,32402
63781303768100,480,38324,32368
63781303768100,483,38172,32292
63781303768100,485,37800,32288
63781303768100,485,37546,32216
63781303768100,481,37658,32136
63781303768101,484,37370,32124
63781303768101,485,37020,32058
63781303768101,483,36784,31996
63781303768101,483,36876,31962
63781303768101,482,36546,31878
63781303768101,484,35915,31824
63781303768101,481,35864,31808
63781303768101,481,36240,31696
63781303768101,488,35506,31576
63781303768101,488,35921,31521
63781303768101,483,35588,31417
63781303768101,477,35522,31522
63781303768101,483,35192,31668
63781303768101,482,34976,31835
63781303768101,483,34900,31966
63781303768101,482,34732,32296
63781303768104,485,34408,32506
63781303768104,482,34352,32552
63781303768104,484,34012,32609
63781303768105,486,33944,32775
63781303768105,492,33260,32597
63781303768105,482,33544,32496
63781303768105,485,33452,32394
63781303768105,484,33240,32368
63781303768105,484,32620,32292
63781303768105,481,32842,32121
63781303768105,479,32220,32021
63781303768105,483,32660,31946
63781303768105,483,32080,31796
63781303768105,482,32376,31745
63781303768105,485,31809,31848
63781303768105,484,31875,31814
63781303768105,485,32072,31693
63781303768105,482,31921,31648
63781303768105,483,31752,31760
63781303768106,481,31780,31598
63781303768106,486,31252,31680
63781303768109,486,31538,31592
63781303768109,488,31153,31696
63781303768111,485,30428,31708
63781303768114,486,31228,31639
63781303768116,489,30837,31766
63781303768119,483,30984,31772
63781303768121,486,30888,31845
63781303768125,481,30532,31752
63781303768135,489,29897,31752
63781303768139,482,30530,31874
63781303768155,485,30576,31732
63781303768161,483,30466,31712
63781303768169,482,29820,31768
63781303768205,487,30351,31800
63781303768207,485,29820,31745
63781303768210,486,29762,31648
63781303768212,481,29614,31610
63781303768222,484,29856,31664
63781303768229,485,29976,31576
63781303768244,484,29576,31464
63781303768250,483,29925,31600
63781303768265,488,29504,31628
63781303768269,484,29736,31524
63781303768284,486,29273,31532
63781303768287,488,29442,31556
63781303768302,483,29780,31712
63781303768310,481,29808,31688
63781303768325,479,29612,31605
63781303768331,485,29710,31776
63781303768346,483,29522,31626
63781303768380,481,29382,31728
63781303768394,479,29389,31658
63781303768396,482,29356,31632
63781303768399,484,30052,31642
63781303768401,484,29842,31776
63781303768404,481,29304,31757
63781303768417,486,30154,31754
63781303768421,484,30097,31754
63781303768437,484,29920,31842
63781303768441,480,30164,31840
63781303768456,485,30140,31696
63781303768460,483,30284,31774
63781303768476,484,30196,31784
63781303768482,482,30084,31736
63781303768489,484,29762,31804
63781303768504,484,29964,31882
63781303768514,482,30336,31762
63781303768520,485,30316,31868
63781303768535,482,29824,31796
63781303768539,484,29666,31928
63781303768565,481,30382,31804
63781303768567,484,30395,31936
63781303768570,486,30400,31868
63781303768585,485,30316,32192
63781303768589,484,30276,32285
63781303768604,482,30274,32708
63781303768607,482,30178,32952
63781303768619,484,30052,33284
63781303768635,484,29904,33610
63781303768639,482,30532,33842
63781303768654,484,30344,34080
63781303768664,483,30304,34016
63781303768671,481,30267,34156
63781303768681,481,30281,33968
63781303768691,484,31008,33932
63781303768701,483,30860,33833
63781303768738,481,30816,33568
63781303768763,483,31164,33552
63781303768767,481,31456,33353
63781303768769,482,30981,33329
63781303768772,487,31442,33296
63781303768774,490,31632,33304
63781303768777,484,31652,33276
63781303768784,480,31656,33344
63781303768795,484,31741,33458
63781303768805,483,31528,33536
63781303768809,483,32034,33370
63781303768845,485,31660,33436
63781303768848,485,32225,33348
63781303768850,483,32056,33313
63781303768853,485,32320,33170
63781303768863,481,31712,33228
63781303768869,483,32244,33096
63781303768884,481,31726,33156
63781303768890,484,31476,33187
63781303768905,481,32168,33124
63781303768909,486,32068,33068
63781303768924,481,31261,33033
63781303768928,483,31687,32988
63781303768943,482,31924,32828
63781303768949,481,32084,32880
63781303768964,484,32064,32748
63781303768974,483,31960,32578
63781303768984,484,31994,32652
63781303768995,485,31577,32400
63781303769001,482,30940,32490
63781303769011,483,31740,32278
63781303769026,482,31182,32344
63781303769034,483,31268,32320
63781303769041,484,31716,32168
63781303769051,483,30808,32248
63781303769061,485,31657,32144
63781303769073,486,31448,32282
63781303769083,481,31434,32332
63781303769116,482,31340,32320
63781303769130,484,31536,32255
63781303769133,485,31539,32356
63781303769135,484,31035,32288
63781303769138,486,31496,32480
63781303769140,481,31531,32544
63781303769159,483,31498,32528
63781303769161,485,31096,32603
63781303769171,484,31536,32668
63781303769181,483,31568,32548
63781303769188,483,31552,32680
63781303769203,487,30996,32748
63781303769213,485,31472,32718
63781303769223,482,31144,32736
63781303768005,485,35142,33586
63781303768007,484,35322,34048
63781303768010,483,35776,34460
63781303768012,485,36016,34792
63781303768014,484,36362,34976
63781303768017,483,36051,35230
63781303768017,480,36024,35214
63781303768020,482,36768,35296
63781303768034,483,36478,35226
63781303768035,481,36784,35146
63781303768054,481,37292,34834
63781303768056,484,36538,34739
63781303768060,484,37520,34552
63781303768070,480,37668,34404
63781303768077,483,37878,34288
63781303768099,482,38187,34320
63781303768099,484,38200,34277
63781303768099,481,38332,34268
63781303768100,483,38428,34122
63781303768100,487,38805,34168
63781303768100,481,38918,34112
63781303768100,478,38860,33976
63781303768100,481,39009,33890
63781303768100,481,39092,33832
63781303768100,483,39260,33820
63781303768100,483,39202,33804
63781303768100,482,39028,33762
63781303768100,482,39296,33744
63781303768100,484,39435,33745
63781303768100,479,39532,33696
63781303768100,482,39456,33712
63781303768100,486,39764,33716
63781303768100,487,39688,33700
63781303768100,484,39650,33686
63781303768100,484,39873,33674
63781303768100,479,39992,33638
63781303768100,483,40136,33585
63781303768100,484,40036,33524
63781303768100,481,40164,33452
63781303768100,483,40175,33380
63781303768100,484,40294,33306
63781303768100,480,40528,33228
63781303768100,480,40334,33178
63781303768100,480,40224,33124
63781303768100,481,40368,33109
63781303768100,482,40224,33050
63781303768100,484,40076,33040
63781303768100,484,40264,32981
63781303768100,486,39954,32925
63781303768100,483,39936,32882
63781303768100,483,39892,32848
63781303768100,484,39801,32808
63781303768100,481,39688,32748
63781303768100,484,39704,32700
63781303768100,488,39432,32688
63781303768100,482,39002,32648
63781303768100,483,39208,32584
63781303768100,482,39028,32520
63781303768100,484,38496,32456
63781303768100,481,38656,32402
63781303768100,480,38324,32368
63781303768100,483,38172,32292
63781303768100,485,37800,32288
63781303768100,485,37546,32216
63781303768100,481,37658,32136
63781303768101,484,37370,32124
63781303768101,485,37020,32058
63781303768101,483,36784,31996
63781303768101,483,36876,31962
63781303768101,482,36546,31878
63781303768101,484,35915,31824
63781303768101,481,35864,31808
63781303768101,481,36240,31696
63781303768101,488,35506,31576
63781303768101,488,35921,31521
63781303768101,483,35588,31417
63781303768101,477,35522,31522
63781303768101,483,35192,31668
63781303768101,482,34976,31835
63781303768101,483,34900,31966
63781303768101,482,34732,32296
63781303768104,485,34408,32506
63781303768104,482,34352,32552
63781303768104,484,34012,32609
63781303768105,486,33944,32775
63781303768105,492,33260,32597
63781303768105,482,33544,32496
63781303768105,485,33452,32394
63781303768105,484,33240,32368
63781303768105,484,32620,32292
63781303768105,481,32842,32121
63781303768105,479,32220,32021
63781303768105,483,32660,31946
63781303768105,483,32080,31796
63781303768105,482,32376,31745
63781303768105,485,31809,31848
63781303768105,484,31875,31814
63781303768105,485,32072,31693
63781303768105,482,31921,31648
63781303768105,483,31752,31760
63781303768106,481,31780,31598
63781303768106,486,31252,31680
63781303768109,486,31538,31592
63781303768109,488,31153,31696
63781303768111,485,30428,31708
63781303768114,486,31228,31639
63781303768116,489,30837,31766
63781303768119,483,30984,31772
63781303768121,486,30888,31845
63781303768125,481,30532,31752
63781303768135,489,29897,31752
63781303768139,482,30530,31874
63781303768155,485,30576,31732
63781303768161,483,30466,31712
63781303768169,482,29820,31768
63781303768205,487,30351,31800
63781303768207,485,29820,31745
63781303768210,486,29762,31648
63781303768212,481,29614,31610
63781303768222,484,29856,31664
63781303768229,485,29976,31576
63781303768244,484,29576,31464
63781303768250,483,29925,31600
63781303768265,488,29504,31628
63781303768269,484,29736,31524
63781303768284,486,29273,31532
63781303768287,488,29442,31556
63781303768302,483,29780,31712
63781303768310,481,29808,31688
63781303768325,479,29612,31605
63781303768331,485,29710,31776
63781303768346,483,29522,31626
63781303768380,481,29382,31728
63781303768394,479,29389,31658
63781303768396,482,29356,31632
63781303768399,484,30052,31642
63781303768401,484,29842,31776
63781303768404,481,29304,31757
63781303768417,486,30154,31754
63781303768421,484,30097,31754
63781303768437,484,29920,31842
63781303768441,480,30164,31840
63781303768456,485,30140,31696
63781303768460,483,30284,31774
63781303768476,484,30196,31784
63781303768482,482,30084,31736
63781303768489,484,29762,31804
63781303768504,484,29964,31882
63781303768514,482,30336,31762
63781303768520,485,30316,31868
63781303768535,482,29824,31796
63781303768539,484,29666,31928
63781303768565,481,30382,31804
63781303768567,484,30395,31936
63781303768570,486,30400,31868
63781303768585,485,30316,32192
63781303768589,484,30276,32285
63781303768604,482,30274,32708
63781303768607,482,30178,32952
63781303768619,484,30052,33284
63781303768635,484,29904,33610
63781303768639,482,30532,33842
63781303768654,484,30344,34080
63781303768664,483,30304,34016
63781303768671,481,30267,34156
63781303768681,481,30281,33968
63781303768691,484,31008,33932
63781303768701,483,30860,33833
63781303768738,481,30816,33568
63781303768763,483,31164,33552
63781303768767,481,31456,33353
63781303768769,482,30981,33329
63781303768772,487,31442,33296
63781303768774,490,31632,33304
63781303768777,484,31652,33276
63781303768784,480,31656,33344
63781303768795,484,31741,33458
63781303768805,483,31528,33536
63781303768809,483,32034,33370
63781303768845,485,31660,33436
63781303768848,485,32225,33348
63781303768850,483,32056,33313
63781303768853,485,32320,33170
63781303768863,481,31712,33228
63781303768869,483,32244,33096
63781303768884,481,31726,33156
63781303768890,484,31476,33187
63781303768905,481,32168,33124
63781303768909,486,32068,33068
63781303768924,481,31261,33033
63781303768928,483,31687,32988
63781303768943,482,31924,32828
63781303768949,481,32084,32880
63781303768964,484,32064,32748
63781303768974,483,31960,32578
63781303768984,484,31994,32652
63781303768995,485,31577,32400
63781303769001,482,30940,32490
63781303769011,483,31740,32278
63781303769026,482,31182,32344
63781303769034,483,31268,32320
63781303769041,484,31716,32168
63781303769051,483,30808,32248
63781303769061,485,31657,32144
63781303769073,486,31448,32282
63781303769083,481,31434,32332
63781303769116,482,31340,32320
63781303769130,484,31536,32255
63781303769133,485,31539,32356
63781303769135,484,31035,32288
63781303769138,486,31496,32480
63781303769140,481,31531,32544
63781303769159,483,31498,32528
63781303769161,485,31096,32603
63781303769171,484,31536,32668
63781303769181,483,31568,32548
63781303769188,483,31552,32680
63781303769203,487,30996,32748
63781303769213,485,31472,32718
63781303769223,482,31144,32736
63781303769239,485,31496,32616
63781303769241,482,31192,32776
63781303769249,482,31544,32648
63781303769266,485,30977,32708
63781303769269,480,31444,32768
63781303769285,484,31442,32676
63781303769289,485,31624,32810
63781303769304,484,31572,32680
63781303769315,486,31636,32778
63781303769323,489,31596,32673
63781303769330,482,31424,32644
63781303769345,483,31586,32709
63781303769354,485,31016,32692
63781303769364,486,31148,32704
63781303769375,485,31429,32568
63781303769379,486,31464,32761
63781303769395,484,31209,32784
63781303769401,480,31382,32914
63781303769416,480,31082,33256
63781303769420,482,30516,33642
63781303769436,485,31164,33922
63781303769442,480,31440,34220
63781303769449,486,31562,34380
63781303769475,482,31628,34704
63781303769500,485,31653,34722
63781303769525,483,31332,34764
63781303769530,482,31744,34893
63781303769532,484,31426,34752
63781303769535,480,31760,34614
63781303769537,484,31789,34496
63781303769540,482,32095,34496
63781303769542,479,32568,34370
63781303769554,481,32660,34106
63781303769564,483,32904,34066
63781303769567,482,32896,34018
63781303769581,485,32704,34004
63781303769592,483,33388,33978
63781303769602,483,32896,33960
63781303769612,481,33396,33912
63781303769622,484,33860,33836
63781303769639,486,33976,33883
63781303769641,483,34168,33716
63781303769651,481,34304,33766
63781303769661,480,33876,33652
63781303769672,483,34238,33680
63781303769687,483,34534,33620
63781303769690,485,34808,33660
63781303769700,480,33978,33616
63781303769716,484,34633,33618
63781303769720,484,35156,33632
63781303769735,482,35308,33653
63781303769739,483,35056,33652
63781303769765,482,35424,33692
63781303769767,484,35456,33536
63781303769771,484,35522,33654
63781303769781,486,35808,33597
63781303769794,485,35784,33576
63781303769801,486,36056,33456
63781303769816,486,35264,33532
63781303769841,482,36029,33560
63781303769867,480,36256,33515
63781303769875,484,36200,33532
63781303769877,481,36261,33484
63781303769880,482,35416,33380
63781303769882,482,36370,33520
63781303769885,482,36176,33385
63781303769889,485,36256,33402
63781303769901,485,36174,33544
63781303769912,481,35660,33448
63781303769922,482,36196,33576
63781303769932,481,36160,33444
63781303769942,484,36104,33584
63781303769954,483,36048,33605
63781303769960,487,36200,33596
63781303769970,482,36057,33636
63781303769985,483,36544,33504
63781303769991,482,36566,33648
63781303770000,483,35964,33610
63781303770015,481,36233,33620
63781303770019,481,36245,33532
63781303770035,486,36369,33536
63781303770044,485,36224,33544
63781303770054,483,36160,33620
63781303770071,484,36187,33624
63781303770074,484,36008,33656
63781303770090,482,35752,33492
63781303770095,484,35745,33628
63781303770125,486,35500,33565
63781303770127,484,35136,33454
63781303770130,487,35144,33420
63781303770132,487,34972,33530
63781303770147,484,34382,33400
63781303770149,488,34848,33380
63781303770164,484,34741,33360
63781303770170,485,34748,33313
63781303770185,486,34516,33296
63781303770230,485,34396,33312
63781303770232,483,34247,33556
63781303770235,486,34177,33676
63781303770237,482,33960,33945
63781303770240,483,33780,34284
63781303770242,483,33896,34616
63781303770252,483,33402,34810
63781303770262,484,33776,35076
63781303770279,480,33384,35368
63781303770281,481,33764,35560
63781303770291,479,33592,35680
63781303770301,483,33544,35624
63781303770312,483,33500,35648
63781303770325,482,33312,35316
63781303770330,483,32988,35400
63781303770345,486,33413,35124
63781303770349,480,33140,35076
63781303770364,485,33476,34900
63781303770371,484,32903,34690
63781303770386,481,33364,34740
63781303770389,489,33376,34748
63781303770404,485,32802,34536
63781303770413,484,32916,34581
63781303770423,486,32993,34368
63781303770438,485,32941,34416
63781303770442,486,33112,34238
63781303770457,483,32104,34153
63781303770461,481,32725,34224
63781303770487,484,32732,34156
63781303770493,479,32570,34152
63781303770496,486,31781,34141
63781303770502,479,32032,34131
63781303770518,483,32416,33988
63781303770522,484,32248,34136
63781303770529,486,31698,34016
63781303770583,485,31601,33940
63781303770601,481,32096,34056
63781303770603,484,31932,34000
63781303770606,483,31924,33916
63781303770608,483,31766,33883
63781303770611,483,31736,33616
63781303770613,480,31672,33674
63781303770616,482,31480,33448
63781303770623,485,31298,33496
63781303770634,484,31112,33392
63781303770652,485,31016,33240
63781303770654,481,31160,33100
63781303770658,482,31132,33220
63781303770674,484,31204,33146
63781303770681,486,31140,33032
63781303770696,484,30232,32888
63781303770699,488,31020,32968
63781303770716,484,30568,32949
63781303768005,485,35142,33586
63781303768007,484,35322,34048
63781303768010,483,35776,34460
63781303768012,485,36016,34792
63781303768014,484,36362,34976
63781303768017,483,36051,35230
63781303768017,480,36024,35214
63781303768020,482,36768,35296
63781303768034,483,36478,35226
63781303768035,481,36784,35146
63781303768054,481,37292,34834
63781303768056,484,36538,34739
63781303768060,484,37520,34552
63781303768070,480,37668,34404
63781303768077,483,37878,34288
63781303768099,482,38187,34320
63781303768099,484,38200,34277
63781303768099,481,38332,34268
63781303768100,483,38428,34122
63781303768100,487,38805,34168
63781303768100,481,38918,34112
63781303768100,478,38860,33976
63781303768100,481,39009,33890
63781303768100,481,39092,33832
63781303768100,483,39260,33820
63781303768100,483,39202,33804
63781303768100,482,39028,33762
63781303768100,482,39296,33744
63781303768100,484,39435,33745
63781303768100,479,39532,33696
63781303768100,482,39456,33712
63781303768100,486,39764,33716
63781303768100,487,39688,33700
63781303768100,484,39650,33686
63781303768100,484,39873,33674
63781303768100,479,39992,33638
63781303768100,483,40136,33585
63781303768100,484,40036,33524
63781303768100,481,40164,33452
63781303768100,483,40175,33380
63781303768100,484,40294,33306
63781303768100,480,40528,33228
63781303768100,480,40334,33178
63781303768100,480,40224,33124
63781303768100,481,40368,33109
63781303768100,482,40224,33050
63781303768100,484,40076,33040
63781303768100,484,40264,32981
63781303768100,486,39954,32925
63781303768100,483,39936,32882
63781303768100,483,39892,32848
63781303768100,484,39801,32808
63781303768100,481,39688,32748
63781303768100,484,39704,32700
63781303768100,488,39432,32688
63781303768100,482,39002,32648
63781303768100,483,39208,32584
63781303768100,482,39028,32520
63781303768100,484,38496,32456
63781303768100,481,38656,32402
63781303768100,480,38324,32368
63781303768100,483,38172,32292
63781303768100,485,37800,32288
63781303768100,485,37546,32216
63781303768100,481,37658,32136
63781303768101,484,37370,32124
63781303768101,485,37020,32058
63781303768101,483,36784,31996
63781303768101,483,36876,31962
63781303768101,482,36546,31878
63781303768101,484,35915,31824
63781303768101,481,35864,31808
63781303768101,481,36240,31696
63781303768101,488,35506,31576
63781303768101,488,35921,31521
63781303768101,483,35588,31417
63781303768101,477,35522,31522
63781303768101,483,35192,31668
63781303768101,482,34976,31835
63781303768101,483,34900,31966
63781303768101,482,34732,32296
63781303768104,485,34408,32506
63781303768104,482,34352,32552
63781303768104,484,34012,32609
63781303768105,486,33944,32775
63781303768105,492,33260,32597
63781303768105,482,33544,32496
63781303768105,485,33452,32394
63781303768105,484,33240,32368
63781303768105,484,32620,32292
63781303768105,481,32842,32121
63781303768105,479,32220,32021
63781303768105,483,32660,31946
63781303768105,483,32080,31796
63781303768105,482,32376,31745
63781303768105,485,31809,31848
63781303768105,484,31875,31814
63781303768105,485,32072,31693
63781303768105,482,31921,31648
63781303768105,483,31752,31760
63781303768106,481,31780,31598
63781303768106,486,31252,31680
63781303768109,486,31538,31592
63781303768109,488,31153,31696
63781303768111,485,30428,31708
63781303768114,486,31228,31639
63781303768116,489,30837,31766
63781303768119,483,30984,31772
63781303768121,486,30888,31845
63781303768125,481,30532,31752
63781303768135,489,29897,31752
63781303768139,482,30530,31874
63781303768155,485,30576,31732
63781303768161,483,30466,31712
63781303768169,482,29820,31768
63781303768205,487,30351,31800
63781303768207,485,29820,31745
63781303768210,486,29762,31648
63781303768212,481,29614,31610
63781303768222,484,29856,31664
63781303768229,485,29976,31576
63781303768244,484,29576,31464
63781303768250,483,29925,31600
63781303768265,488,29504,31628
63781303768269,484,29736,31524
63781303768284,486,29273,31532
63781303768287,488,29442,31556
63781303768302,483,29780,31712
63781303768310,481,29808,31688
