OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
212801,63781301993538,None,None,None
212801,63781301993542,None,None,None
212801,63781301993545,None,None,None
212809,63781301993551,None,None,None
212826,63781301993563,None,None,None
212834,63781301993574,None,None,None
212842,63781301993585,None,None,None
212859,63781301993596,None,None,None
212867,63781301993607,None,None,None
212876,63781301993618,None,None,None
212892,63781301993629,None,None,None
212901,63781301993640,None,None,None
212909,63781301993652,None,None,None
212926,63781301993663,None,None,None
212934,63781301993674,None,None,None
212942,63781301993685,None,None,None
212951,63781301993696,None,None,None
212967,63781301993707,None,None,None
212976,63781301993718,None,None,None
212992,63781301993732,None,None,None
213001,63781301993740,None,None,None
213009,63781301993752,None,None,None
213026,63781301993763,None,None,None
213034,63781301993774,None,None,None
213042,63781301993785,None,None,None
213051,63781301993796,None,None,None
213067,63781301993807,None,None,None
213076,63781301993818,None,None,None
213092,63781301993829,None,None,None
213101,63781301993840,None,None,None
213109,63781301993851,None,None,None
213125,63781301993863,None,None,None
213134,63781301993874,None,None,None
213142,63781301993885,None,None,None
213150,63781301993895,None,None,None
213167,63781301993907,None,None,None
213175,63781301993918,None,None,None
213184,63781301993929,None,None,None
213200,63781301993940,None,None,None
213209,63781301993951,None,None,None
213225,63781301993962,None,None,None
213234,63781301993974,None,None,None
213242,63781301993985,None,None,None
213250,63781301993995,None,None,None
213267,63781301994007,None,None,None
213275,63781301994018,None,None,None
213284,63781301994029,None,None,None
213300,63781301994040,None,None,None
213309,63781301994051,None,None,None
213325,63781301994063,None,None,None
213334,63781301994074,None,None,None
213342,63781301994086,None,None,None
213359,63781301994098,None,None,None
213367,63781301994109,None,None,None
213375,63781301994120,None,None,None
213392,63781301994132,None,None,None
213401,63781301994144,None,None,None
213417,63781301994155,None,None,None
213426,63781301994167,None,None,None
213434,63781301994178,None,None,None
213451,63781301994190,None,None,None
213459,63781301994201,None,None,None
213467,63781301994212,None,None,None
213484,63781301994223,None,None,None
213492,63781301994234,None,None,None
213501,63781301994245,None,None,None
213517,63781301994256,None,None,None
213526,63781301994267,None,None,None
213534,63781301994278,None,None,None
213551,63781301994290,None,None,None
213559,63781301994300,None,None,None
213567,63781301994312,None,None,None
213584,63781301994323,None,None,None
213592,63781301994334,None,None,None
213600,63781301994345,None,None,None
213617,63781301994356,None,None,None
213625,63781301994367,None,None,None
213634,63781301994379,None,None,None
213650,63781301994389,None,None,None
213659,63781301994401,None,None,None
213667,63781301994412,None,None,None
213684,63781301994423,None,None,None
213692,63781301994434,None,None,None
213700,63781301994445,None,None,None
213717,63781301994456,None,None,None
213725,63781301994467,None,None,None
213734,63781301994478,None,None,None
213750,63781301994489,None,None,None
213759,63781301994500,None,None,None
213767,63781301994512,None,None,None
213784,63781301994523,None,None,None
213792,63781301994534,None,None,None
213800,63781301994545,None,None,None
213817,63781301994556,None,None,None
213825,63781301994568,None,None,None
213834,63781301994578,None,None,None
213850,63781301994589,None,None,None
213859,63781301994601,None,None,None
213867,63781301994612,None,None,None
213884,63781301994622,None,None,None
213892,63781301994634,None,None,None
213900,63781301994645,None,None,None
213917,63781301994656,None,None,None
213925,63781301994667,None,None,None
213934,63781301994678,None,None,None
213950,63781301994689,None,None,None
213959,63781301994700,None,None,None
213967,63781301994712,None,None,None
213984,63781301994723,None,None,None
213992,63781301994734,None,None,None
214000,63781301994745,None,None,None
214017,63781301994756,None,None,None
214025,63781301994767,None,None,None
214034,63781301994778,None,None,None
214050,63781301994789,None,None,None
214059,63781301994800,None,None,None
214067,63781301994811,None,None,None
214084,63781301994823,None,None,None
214092,63781301994834,None,None,None
214100,63781301994845,None,None,None
214117,63781301994856,None,None,None
214125,63781301994867,None,None,None
214134,63781301994878,None,None,None
214150,63781301994889,None,None,None
214159,63781301994900,None,None,None
214167,63781301994911,None,None,None
214184,63781301994922,None,None,None
214192,63781301994934,None,None,None
214200,63781301994944,None,None,None
214217,63781301994956,None,None,None
214225,63781301994966,None,None,None
214234,63781301994978,None,None,None
214250,63781301994989,None,None,None
214259,63781301995000,None,None,None
214267,63781301995012,None,None,None
214284,63781301995023,None,None,None
214292,63781301995033,None,None,None
214300,63781301995044,None,None,None
214317,63781301995056,None,None,None
214325,63781301995067,None,None,None
214334,63781301995078,None,None,None
214350,63781301995089,None,None,None
214359,63781301995100,None,None,None
214367,63781301995111,None,None,None
214384,63781301995123,None,None,None
214392,63781301995134,None,None,None
214400,63781301995144,None,None,None
214417,63781301995157,None,None,None
214425,63781301995168,None,None,None
214434,63781301995179,None,None,None
214450,63781301995190,None,None,None
214459,63781301995201,None,None,None
214467,63781301995212,None,None,None
214484,63781301995223,None,None,None
214492,63781301995234,None,None,None
214500,63781301995245,None,None,None
214517,63781301995257,None,None,None
214525,63781301995268,None,None,None
214534,63781301995279,None,None,None
214550,63781301995290,None,None,None
214559,63781301995301,None,None,None
214567,63781301995312,None,None,None
214584,63781301995323,None,None,None
214592,63781301995334,None,None,None
214600,63781301995346,None,None,None
214617,63781301995357,None,None,None
214625,63781301995368,None,None,None
214634,63781301995379,None,None,None
214650,63781301995390,None,None,None
214659,63781301995401,None,None,None
214667,63781301995412,None,None,None
214684,63781301995423,None,None,None
214692,63781301995434,None,None,None
214700,63781301995446,None,None,None
214717,63781301995456,None,None,None
214725,63781301995467,None,None,None
214734,63781301995479,None,None,None
214750,63781301995490,None,None,None
214759,63781301995501,None,None,None
214767,63781301995512,None,None,None
214784,63781301995523,None,None,None
214792,63781301995534,None,None,None
214800,63781301995546,None,None,None
