UnityTS,GSR,breath,heart
63781300793450,631,25128,36281
63781300793452,630,25701,35849
63781300793456,628,25205,35652
63781300793464,629,25976,35490
63781300793477,628,25928,35230
63781300793535,628,25944,34952
63781300793535,631,26088,34672
63781300793537,629,26160,34378
63781300793542,628,26109,33880
63781300793545,629,25869,33832
63781300793547,628,26000,33394
63781300793560,632,25498,33034
63781300793562,626,25896,32712
63781300793565,623,25465,32008
63781300793567,623,25928,31316
63781300793583,626,26120,30905
63781300793583,632,26268,30480
63781300793583,629,25912,29906
63781300793583,631,26185,29700
63781300793583,626,26840,29168
63781300793583,625,27097,28918
63781300793583,625,26934,28508
63781300793583,624,27020,28116
63781300793583,624,27884,27696
63781300793583,623,28492,27300
63781300793583,625,28910,26880
63781300793583,619,29054,26536
63781300793583,622,29814,26356
63781300793583,616,29888,26149
63781300793583,618,30788,26032
63781300793583,620,30676,25884
63781300793583,621,30976,25680
63781300793584,621,32117,25400
63781300793584,618,32553,25134
63781300793584,621,32357,24826
63781300793584,620,33228,24716
63781300793584,621,33386,24586
63781300793584,624,33348,24753
63781300793584,624,34168,25416
63781300793584,626,34456,26732
63781300793584,621,34712,28720
63781300793584,623,35080,31072
63781300793584,622,35356,33498
63781300793584,616,35256,35788
63781300793584,610,35468,37754
63781300793584,616,36076,39346
63781300793584,616,36666,40705
63781300793584,613,36959,41498
63781300793584,616,37294,41682
63781300793584,613,37568,41362
63781300793584,614,37482,40818
63781300793584,619,37876,40028
63781300793584,613,38524,39244
63781300793584,618,38472,38100
63781300793584,614,38436,37258
63781300793584,622,38960,36300
63781300793584,619,39236,35435
63781300793584,629,39560,34748
63781300793584,625,39496,34164
63781300793584,624,39857,33624
63781300793584,618,39676,33180
63781300793584,622,40060,32808
63781300793584,621,40104,32434
63781300793584,623,39265,32058
63781300793584,618,40274,31760
63781300793584,624,40300,31680
63781300793584,620,40220,31800
63781300793584,616,40266,31962
63781300793584,618,40018,32184
63781300793584,622,39888,32398
63781300793584,619,39393,32685
63781300793584,613,39965,32946
63781300793584,615,39828,33064
63781300793584,617,39818,32880
63781300793584,615,38856,32389
63781300793584,624,39511,31682
63781300793584,627,38929,30794
63781300793584,619,38984,29704
63781300793584,629,38012,28528
63781300793584,631,38709,27344
63781300793584,630,38568,26277
63781300793587,632,37400,25524
63781300793587,630,38064,24921
63781300793587,634,37976,24703
63781300793587,639,37642,24720
63781300793587,641,37345,24720
63781300793587,639,37232,24862
63781300793587,640,36996,25088
63781300793587,641,36336,25224
63781300793587,652,36316,25188
63781300793587,642,36188,25336
63781300793587,646,35688,25500
63781300793587,643,35428,25692
63781300793587,648,35368,25792
63781300793587,649,35064,25968
63781300793587,650,34572,26336
63781300793587,650,34434,26972
63781300793587,658,34240,27696
63781300793587,655,33964,28640
63781300793588,659,33736,29762
63781300793589,654,33288,31332
63781300793591,652,32816,33458
63781300793594,646,32848,36072
63781300793596,650,32728,39053
63781300793604,647,32418,41858
63781300793622,647,32050,44716
63781300793622,646,31992,47160
63781300793622,644,31738,49088
63781300793622,640,31392,50442
63781300793622,638,31104,51376
63781300793622,638,31012,51760
63781300793629,631,30752,51912
63781300793631,629,30642,51656
63781300793634,626,30342,51248
63781300793637,622,30173,50184
63781300793637,627,30080,49864
63781300793640,629,29746,48744
63781300793646,623,29572,47696
63781300793656,631,29648,46592
63781300793665,628,29800,45532
63781300793677,630,29826,44760
63781300793687,633,29702,43720
63781300793697,623,29672,43056
63781300793714,627,29600,42154
63781300793716,625,29406,41604
63781300793450,631,25128,36281
63781300793452,630,25701,35849
63781300793456,628,25205,35652
63781300793464,629,25976,35490
63781300793477,628,25928,35230
63781300793535,628,25944,34952
63781300793535,631,26088,34672
63781300793537,629,26160,34378
63781300793542,628,26109,33880
63781300793545,629,25869,33832
63781300793547,628,26000,33394
63781300793560,632,25498,33034
63781300793562,626,25896,32712
63781300793565,623,25465,32008
63781300793567,623,25928,31316
63781300793583,626,26120,30905
63781300793583,632,26268,30480
63781300793583,629,25912,29906
63781300793583,631,26185,29700
63781300793583,626,26840,29168
63781300793583,625,27097,28918
63781300793583,625,26934,28508
63781300793583,624,27020,28116
63781300793583,624,27884,27696
63781300793583,623,28492,27300
63781300793583,625,28910,26880
63781300793583,619,29054,26536
63781300793583,622,29814,26356
63781300793583,616,29888,26149
63781300793583,618,30788,26032
63781300793583,620,30676,25884
63781300793583,621,30976,25680
63781300793584,621,32117,25400
63781300793584,618,32553,25134
63781300793584,621,32357,24826
63781300793584,620,33228,24716
63781300793584,621,33386,24586
63781300793584,624,33348,24753
63781300793584,624,34168,25416
63781300793584,626,34456,26732
63781300793584,621,34712,28720
63781300793584,623,35080,31072
63781300793584,622,35356,33498
63781300793584,616,35256,35788
63781300793584,610,35468,37754
63781300793584,616,36076,39346
63781300793584,616,36666,40705
63781300793584,613,36959,41498
63781300793584,616,37294,41682
63781300793584,613,37568,41362
63781300793584,614,37482,40818
63781300793584,619,37876,40028
63781300793584,613,38524,39244
63781300793584,618,38472,38100
63781300793584,614,38436,37258
63781300793584,622,38960,36300
63781300793584,619,39236,35435
63781300793584,629,39560,34748
63781300793584,625,39496,34164
63781300793584,624,39857,33624
63781300793584,618,39676,33180
63781300793584,622,40060,32808
63781300793584,621,40104,32434
63781300793584,623,39265,32058
63781300793584,618,40274,31760
63781300793584,624,40300,31680
63781300793584,620,40220,31800
63781300793584,616,40266,31962
63781300793584,618,40018,32184
63781300793584,622,39888,32398
63781300793584,619,39393,32685
63781300793584,613,39965,32946
63781300793584,615,39828,33064
63781300793584,617,39818,32880
63781300793584,615,38856,32389
63781300793584,624,39511,31682
63781300793584,627,38929,30794
63781300793584,619,38984,29704
63781300793584,629,38012,28528
63781300793584,631,38709,27344
63781300793584,630,38568,26277
63781300793587,632,37400,25524
63781300793587,630,38064,24921
63781300793587,634,37976,24703
63781300793587,639,37642,24720
63781300793587,641,37345,24720
63781300793587,639,37232,24862
63781300793587,640,36996,25088
63781300793587,641,36336,25224
63781300793587,652,36316,25188
63781300793587,642,36188,25336
63781300793587,646,35688,25500
63781300793587,643,35428,25692
63781300793587,648,35368,25792
63781300793587,649,35064,25968
63781300793587,650,34572,26336
63781300793587,650,34434,26972
63781300793587,658,34240,27696
63781300793587,655,33964,28640
63781300793588,659,33736,29762
63781300793589,654,33288,31332
63781300793591,652,32816,33458
63781300793594,646,32848,36072
63781300793596,650,32728,39053
63781300793604,647,32418,41858
63781300793622,647,32050,44716
63781300793622,646,31992,47160
63781300793622,644,31738,49088
63781300793622,640,31392,50442
63781300793622,638,31104,51376
63781300793622,638,31012,51760
63781300793629,631,30752,51912
63781300793631,629,30642,51656
63781300793634,626,30342,51248
63781300793637,622,30173,50184
63781300793637,627,30080,49864
63781300793640,629,29746,48744
63781300793646,623,29572,47696
63781300793656,631,29648,46592
63781300793665,628,29800,45532
63781300793677,630,29826,44760
63781300793687,633,29702,43720
63781300793697,623,29672,43056
63781300793714,627,29600,42154
63781300793716,625,29406,41604
63781300793744,624,28757,40848
63781300793755,621,28705,40981
63781300793761,621,28482,40364
63781300793764,620,28902,40437
63781300793766,617,28464,40280
63781300793776,623,28502,40076
63781300793802,620,28290,40056
63781300793827,620,28401,39178
63781300793852,624,28120,38933
63781300793852,628,28201,37756
63781300793855,625,27989,37504
63781300793860,626,27504,37328
63781300793862,632,27248,37192
63781300793865,629,26818,37212
63781300793867,634,26712,37196
63781300793884,636,26596,37114
63781300793889,637,27004,37208
63781300793899,636,26737,37248
63781300793914,633,26495,38220
63781300793917,642,26520,38776
63781300793932,644,26246,38956
63781300793936,638,26152,39288
63781300793946,646,25616,39452
63781300793964,644,25177,39160
63781300793972,642,25588,39456
63781300793979,637,25484,39206
63781300793994,637,25365,38928
63781300794000,640,25246,38498
63781300794007,624,24512,38036
63781300794017,616,24586,37468
63781300794027,602,24900,36728
63781300794039,584,24824,35524
63781300794046,576,24590,34405
63781300794056,574,24445,33040
63781300794066,577,24040,31914
63781300794079,589,24168,30648
63781300794115,592,23840,29552
63781300794117,594,23844,28733
63781300794125,592,23740,27920
63781300794127,604,23504,27513
63781300794130,616,23366,27896
63781300794137,615,23252,28842
63781300794147,622,22720,30792
63781300794177,616,23002,32960
63781300794217,613,22922,34896
63781300794220,625,22996,36360
63781300794222,600,23035,37648
63781300794225,558,23044,38472
63781300794227,546,22910,38752
63781300794230,547,23371,39140
63781300794232,552,23512,39832
63781300794240,543,23600,40578
63781300794247,537,23648,41392
63781300794254,536,23908,42389
63781300794279,542,24002,43168
63781300794281,543,24379,44900
63781300794294,553,24021,46216
63781300794296,563,24800,47282
63781300794311,573,25064,47712
63781300794315,597,25313,47588
63781300794325,598,25628,47344
63781300794350,603,25656,46544
63781300794352,605,25920,45924
63781300794355,610,26288,45244
63781300794371,616,25852,44544
63781300794377,626,26760,43932
63781300794402,631,26992,42704
63781300794405,633,26849,41284
63781300794411,636,27281,39464
