UnityTS,GSR,breath,heart
63781302758531,557,23972,32539
63781302758533,561,24624,32488
63781302758536,560,24511,32392
63781302758538,558,25060,32468
63781302758542,561,25166,32441
63781302758545,558,25372,32241
63781302758545,556,25362,32272
63781302758547,561,25580,31994
63781302758556,557,25358,32216
63781302758557,557,26184,32056
63781302758561,559,26144,32068
63781302758577,559,26682,31972
63781302758592,558,26860,31960
63781302758598,560,27076,31862
63781302758602,559,26943,31832
63781302758631,560,27492,31932
63781302758631,560,27254,31780
63781302758631,560,27936,31784
63781302758631,558,27648,31836
63781302758631,559,28156,31708
63781302758631,556,27780,31652
63781302758631,559,28218,31628
63781302758631,558,28956,31680
63781302758631,558,28569,31597
63781302758631,560,29042,31584
63781302758631,559,29496,31612
63781302758631,557,29284,31576
63781302758631,559,29684,31458
63781302758631,558,29912,31580
63781302758631,558,30050,31560
63781302758631,558,29952,31528
63781302758631,562,30226,31375
63781302758631,556,29668,31488
63781302758631,556,30368,31413
63781302758631,559,30146,31318
63781302758631,561,30666,31452
63781302758631,559,29880,31466
63781302758631,556,30856,31836
63781302758631,558,30894,32213
63781302758631,561,30668,32608
63781302758631,557,31072,33128
63781302758631,558,31104,33585
63781302758631,559,30576,34148
63781302758631,558,30744,34526
63781302758631,558,30360,34704
63781302758631,560,30729,34824
63781302758631,560,31246,34884
63781302758631,556,30792,34632
63781302758631,555,30532,34616
63781302758631,561,30532,34461
63781302758631,556,31340,34458
63781302758631,558,30640,34228
63781302758631,559,31056,34338
63781302758631,559,31492,34346
63781302758631,561,31512,34400
63781302758631,558,31290,34416
63781302758632,559,31254,34308
63781302758632,559,31384,34560
63781302758632,558,31606,34480
63781302758632,557,31652,34488
63781302758632,557,31018,34474
63781302758632,558,31732,34368
63781302758632,557,31456,34064
63781302758632,559,31640,33996
63781302758632,558,30972,33771
63781302758632,562,31636,33828
63781302758632,556,31173,33553
63781302758632,557,31455,33676
63781302758632,559,31568,33596
63781302758632,557,31512,33624
63781302758632,559,30520,33730
63781302758632,555,31260,33788
63781302758632,559,30940,33760
63781302758632,564,30216,33744
63781302758632,556,30688,33720
63781302758632,558,30832,33706
63781302758632,557,30618,33560
63781302758632,557,30544,33576
63781302758632,556,30052,33306
63781302758632,560,30198,33402
63781302758632,557,29840,33330
63781302758634,561,29840,33236
63781302758634,552,29652,33178
63781302758634,555,29068,33196
63781302758634,554,29482,33030
63781302758634,556,29141,32948
63781302758634,560,28656,32884
