UnityTS,GSR,breath,heart
63781304088327,502,30570,30484
63781304088330,506,30060,30428
63781304088344,506,30320,30276
63781304088355,506,30637,30298
63781304088365,505,30780,30218
63781304088371,505,30538,30091
63781304088381,505,30795,30016
63781304088392,508,30760,29968
63781304088407,503,30816,30026
63781304088411,509,30760,29944
63781304088426,507,30568,29876
63781304088430,503,30361,29904
63781304088465,504,30171,29872
63781304088490,508,30196,29876
63781304088492,504,30048,29748
63781304088500,506,30450,29728
63781304088502,502,30384,29684
63781304088505,505,30480,29728
63781304088509,504,30262,29604
63781304088509,505,30436,29676
63781304088525,504,30440,29597
63781304088531,505,30332,29594
63781304088546,505,30252,29480
63781304088550,505,29938,29544
63781304088565,503,30244,29370
63781304088571,507,30048,29354
63781304088586,502,30080,29361
63781304088590,504,30148,29564
63781304088602,504,29993,29802
63781304088617,503,29124,30272
63781304088620,505,29436,30872
63781304088636,503,29577,31780
63781304088640,502,28992,32638
63781304088655,505,29744,33248
63781304088665,503,29550,33960
63781304088676,503,29373,34457
63781304088686,504,28776,34864
63781304088690,503,29538,34816
63781304088706,500,29602,35216
63781304088710,503,29360,35080
63781304088725,503,29476,34948
63781304088731,505,29617,34601
63781304088746,501,29634,34621
63781304088750,506,29632,34410
63781304088765,506,29711,34218
63781304088771,503,29734,34108
63781304088786,504,29744,33944
63781304088797,505,29266,33888
63781304088805,501,29426,33700
63781304088831,503,29400,33848
63781304088856,507,29909,33594
63781304088881,506,29966,33628
63781304088897,504,29720,33465
63781304088900,504,30073,33418
63781304088902,506,30096,33104
63781304088905,503,30190,32872
63781304088907,503,30240,32792
63781304088910,504,30293,32680
63781304088912,504,30361,32584
63781304088915,503,30000,32562
63781304088920,502,30085,32592
63781304088935,507,30144,32476
63781304088939,506,30044,32488
63781304088955,505,30344,32348
63781304088959,503,30688,32418
63781304088974,505,30752,32280
63781304088984,504,30844,32244
63781304088995,503,30952,32256
63781304089005,501,30713,32080
63781304089009,504,31092,32058
63781304088327,502,30570,30484
63781304088330,506,30060,30428
63781304088344,506,30320,30276
63781304088355,506,30637,30298
63781304088365,505,30780,30218
63781304088371,505,30538,30091
63781304088381,505,30795,30016
63781304088392,508,30760,29968
63781304088407,503,30816,30026
63781304088411,509,30760,29944
63781304088426,507,30568,29876
63781304088430,503,30361,29904
63781304088465,504,30171,29872
63781304088490,508,30196,29876
63781304088492,504,30048,29748
63781304088500,506,30450,29728
63781304088502,502,30384,29684
63781304088505,505,30480,29728
63781304088509,504,30262,29604
63781304088509,505,30436,29676
63781304088525,504,30440,29597
63781304088531,505,30332,29594
