UnityTS,GSR,breath,heart
63781303323223,518,30645,31025
63781303323231,519,30760,31036
63781303323241,516,30504,30965
63781303323256,517,30212,30800
63781303323259,518,30802,30686
63781303323266,519,30840,30723
63781303323281,513,30888,30636
63781303323288,520,30652,30488
63781303323298,519,30989,30364
63781303323324,523,30880,30204
63781303323349,520,31088,30084
63781303323359,522,31052,30116
63781303323362,519,31128,30177
63781303323365,520,30552,30360
63781303323368,521,30544,30810
63781303323370,521,30616,31472
63781303323409,520,30968,32130
63781303323411,520,31180,32968
63781303323414,517,31230,33728
63781303323416,518,31256,34229
63781303323419,515,31344,34917
63781303323429,518,31738,35304
63781303323444,517,31008,35576
63781303323448,518,32010,35768
63781303323458,516,32172,35806
63781303323468,516,31942,35628
63781303323485,514,32468,35594
63781303323487,517,32512,35466
63781303323500,517,32252,35548
63781303323510,519,32740,35496
63781303323516,516,32873,35382
63781303323532,514,33404,35340
63781303323536,514,33484,35292
63781303323551,517,33641,35488
63781303323561,512,33896,35472
63781303323572,514,34074,35462
63781303323582,515,34040,35348
63781303323586,512,34304,35436
63781303323601,511,33834,35370
63781303323606,516,34356,35416
63781303323621,514,34507,35400
63781303323627,514,34330,35224
63781303323642,512,34252,35176
63781303323646,511,34640,35332
63781303323661,511,33776,35336
63781303323667,516,33720,35332
63781303323695,514,34734,35342
63781303323720,516,34480,35308
63781303323720,511,34592,35264
63781303323723,516,34936,35336
63781303323726,516,35107,35300
63781303323728,514,34795,35260
63781303323740,516,35372,35000
63781303323750,518,35201,35096
63781303323760,514,34915,34988
63781303323770,514,35474,34848
63781303323776,516,36004,34748
63781303323791,515,35996,34600
63781303323797,508,36424,34388
63781303323812,513,36192,34432
63781303323816,513,36736,34236
63781303323828,515,37090,34232
63781303323836,513,37354,34144
63781303323851,512,37214,34032
63781303323857,511,37427,33952
63781303323872,514,37748,33820
63781303323876,512,37990,33664
63781303323891,513,37664,33712
63781303323902,511,38548,33620
63781303323906,512,38878,33524
63781303323923,510,38364,33461
63781303323926,511,39412,33328
63781303323942,509,39399,33268
63781303323946,510,39784,33240
63781303323962,512,40132,33194
63781303323965,512,40664,33136
63781303323982,509,39808,33056
63781303323988,512,41176,33025
63781303324003,510,41212,32970
63781303324007,514,41432,32828
63781303324057,514,41616,32756
63781303324097,515,42112,32648
63781303324104,518,42370,32596
63781303324106,515,42200,32512
63781303324109,513,42816,32488
63781303324111,510,42740,32394
63781303323223,518,30645,31025
63781303323231,519,30760,31036
63781303323241,516,30504,30965
63781303323256,517,30212,30800
63781303323259,518,30802,30686
63781303323266,519,30840,30723
63781303323281,513,30888,30636
63781303323288,520,30652,30488
63781303323298,519,30989,30364
63781303323324,523,30880,30204
63781303323349,520,31088,30084
63781303323359,522,31052,30116
63781303323362,519,31128,30177
63781303323365,520,30552,30360
63781303323368,521,30544,30810
63781303323370,521,30616,31472
63781303323409,520,30968,32130
63781303323411,520,31180,32968
63781303323414,517,31230,33728
63781303323416,518,31256,34229
63781303323419,515,31344,34917
63781303323429,518,31738,35304
63781303323444,517,31008,35576
63781303323448,518,32010,35768
63781303323458,516,32172,35806
63781303323468,516,31942,35628
63781303323485,514,32468,35594
63781303323487,517,32512,35466
63781303323500,517,32252,35548
63781303323510,519,32740,35496
63781303323516,516,32873,35382
63781303323532,514,33404,35340
63781303323536,514,33484,35292
63781303323551,517,33641,35488
63781303323561,512,33896,35472
63781303323572,514,34074,35462
63781303323582,515,34040,35348
63781303323586,512,34304,35436
63781303323601,511,33834,35370
63781303323606,516,34356,35416
63781303323621,514,34507,35400
63781303323627,514,34330,35224
63781303323642,512,34252,35176
63781303323646,511,34640,35332
63781303323661,511,33776,35336
63781303323667,516,33720,35332
63781303323695,514,34734,35342
63781303323720,516,34480,35308
63781303323720,511,34592,35264
63781303323723,516,34936,35336
63781303323726,516,35107,35300
63781303323728,514,34795,35260
63781303323740,516,35372,35000
63781303323750,518,35201,35096
63781303323760,514,34915,34988
63781303323770,514,35474,34848
63781303323776,516,36004,34748
63781303323791,515,35996,34600
63781303323797,508,36424,34388
63781303323812,513,36192,34432
63781303323816,513,36736,34236
63781303323828,515,37090,34232
63781303323836,513,37354,34144
63781303323851,512,37214,34032
63781303323857,511,37427,33952
63781303323872,514,37748,33820
63781303323876,512,37990,33664
63781303323891,513,37664,33712
63781303323902,511,38548,33620
63781303323906,512,38878,33524
63781303323923,510,38364,33461
63781303323926,511,39412,33328
63781303323942,509,39399,33268
63781303323946,510,39784,33240
63781303323962,512,40132,33194
63781303323965,512,40664,33136
63781303323982,509,39808,33056
63781303323988,512,41176,33025
63781303324003,510,41212,32970
63781303324007,514,41432,32828
63781303324057,514,41616,32756
63781303324097,515,42112,32648
63781303324104,518,42370,32596
63781303324106,515,42200,32512
63781303324109,513,42816,32488
63781303324111,510,42740,32394
63781303324114,515,43016,32256
63781303324116,513,43248,32228
63781303324119,510,43088,32256
63781303324122,518,43552,32148
63781303324124,511,43611,31980
63781303324128,513,43804,32088
63781303324142,515,43992,32020
63781303324148,512,44128,32216
63781303324163,511,44182,32514
63781303324166,514,43848,33068
63781303324193,509,44468,33656
63781303324195,510,44584,34336
63781303324198,511,44444,35024
63781303324213,510,44906,35612
63781303324219,510,44928,36180
63781303324238,512,44954,36529
63781303324238,511,45192,36800
63781303324252,510,45224,36965
63781303324256,512,45272,37054
63781303324271,513,45270,36994
63781303324277,514,45000,36920
63781303324287,512,45232,36794
63781303324303,510,45280,36684
63781303324307,519,45168,36536
63781303324322,511,45092,36466
63781303324326,516,45076,36390
63781303324340,514,44840,36280
63781303324350,513,44888,36290
63781303324356,516,44684,36212
63781303324373,515,44704,36120
63781303324377,512,44752,36007
63781303324392,514,44660,35976
63781303324396,512,44362,35834
63781303324425,517,44108,35765
63781303324450,513,44236,35736
63781303324462,514,43740,35712
63781303324465,516,43872,35692
63781303324467,514,43664,35684
63781303324469,519,42963,35708
63781303324472,516,43232,35708
63781303324476,517,42364,35736
63781303324491,517,42909,35737
63781303324494,516,42746,35732
63781303324510,516,42184,35666
63781303324520,515,42254,35674
63781303324530,511,41992,35554
63781303324541,515,40880,35532
63781303324544,515,41528,35360
63781303324558,512,41264,35320
63781303324568,517,41036,35208
63781303324579,516,40589,35124
63781303324590,516,40680,34980
63781303324600,519,40164,34840
63781303324606,517,40112,34797
63781303324618,514,39704,34648
63781303324628,516,39346,34644
63781303324638,515,38992,34480
63781303324648,520,39056,34410
63781303324681,517,38884,34425
63781303324683,516,38334,34300
63781303324686,516,38336,34288
63781303324688,521,38272,34196
63781303324699,518,38064,34048
63781303324709,517,37500,34088
63781303324719,517,37532,34004
63781303324729,517,36844,33960
63781303324736,516,36512,33813
63781303324751,518,36856,33740
63781303324756,519,36776,33842
63781303324771,518,36545,33760
63781303324796,520,36276,33768
63781303324829,518,35924,33712
63781303324834,515,36184,33652
63781303324837,517,35144,33502
63781303324839,515,35820,33540
63781303324842,517,35416,33488
63781303324844,512,35459,33304
63781303324848,516,35177,33256
63781303324864,520,35368,33252
63781303324867,514,35312,33113
63781303324877,515,35200,33136
63781303324887,514,34524,33156
63781303324903,516,34912,33052
63781303324906,516,34420,33244
63781303324921,518,34648,33778
