UnityTS,GSR,breath,heart
63781301359138,631,29212,33146
63781301359144,631,28936,32832
63781301359155,635,28948,32820
63781301359167,637,28904,32744
63781301359177,636,28770,32644
63781301359180,638,28651,32522
63781301359195,637,28296,32522
63781301359202,644,28360,32704
63781301359234,639,27876,32724
63781301359237,633,28312,32744
63781301359239,639,27616,32856
63781301359242,635,28196,32832
63781301359258,634,27648,32980
63781301359263,634,28229,33069
63781301359273,632,28112,33172
63781301359289,631,28250,33252
63781301359293,631,28348,33344
63781301359308,630,28412,33489
63781301359310,627,28552,33430
63781301359327,632,28160,33448
63781301359330,625,28498,33214
63781301359345,621,28796,33204
63781301359355,626,28628,32930
63781301359367,622,28950,32744
63781301359370,620,28696,32434
63781301359397,620,29072,32214
63781301359422,621,29090,31892
63781301359440,620,29028,31840
63781301359443,618,29186,31608
63781301359445,617,28938,31456
63781301359450,614,29168,31228
63781301359453,615,29178,31200
63781301359455,617,28409,31096
63781301359465,619,29196,30916
63781301359473,616,28752,30834
63781301359484,620,28809,30858
63781301359494,619,29196,31008
63781301359500,622,29416,31436
63781301359515,622,28708,32018
63781301359522,622,29442,32752
63781301359537,622,28906,33524
63781301359540,623,29536,34336
63781301359555,621,29154,35016
63781301359562,623,29452,35592
63781301359574,623,29272,36058
63781301359584,622,29444,36270
63781301359594,622,29720,36436
63781301359620,621,29624,36395
63781301359623,621,29632,36173
63781301359625,625,29674,35919
63781301359645,623,29521,35715
63781301359645,622,29664,35528
63781301359652,625,29645,35082
63781301359667,627,29637,34848
63781301359670,626,28968,34669
63781301359138,631,29212,33146
63781301359144,631,28936,32832
63781301359155,635,28948,32820
63781301359167,637,28904,32744
63781301359177,636,28770,32644
63781301359180,638,28651,32522
63781301359195,637,28296,32522
63781301359202,644,28360,32704
63781301359234,639,27876,32724
63781301359237,633,28312,32744
63781301359239,639,27616,32856
63781301359242,635,28196,32832
63781301359258,634,27648,32980
63781301359263,634,28229,33069
63781301359273,632,28112,33172
63781301359289,631,28250,33252
63781301359293,631,28348,33344
63781301359308,630,28412,33489
63781301359310,627,28552,33430
63781301359327,632,28160,33448
63781301359330,625,28498,33214
63781301359345,621,28796,33204
63781301359355,626,28628,32930
63781301359367,622,28950,32744
63781301359370,620,28696,32434
63781301359397,620,29072,32214
63781301359422,621,29090,31892
63781301359440,620,29028,31840
63781301359443,618,29186,31608
63781301359445,617,28938,31456
63781301359450,614,29168,31228
63781301359453,615,29178,31200
63781301359455,617,28409,31096
63781301359465,619,29196,30916
63781301359473,616,28752,30834
63781301359484,620,28809,30858
63781301359494,619,29196,31008
63781301359500,622,29416,31436
63781301359515,622,28708,32018
63781301359522,622,29442,32752
63781301359537,622,28906,33524
63781301359540,623,29536,34336
63781301359555,621,29154,35016
63781301359562,623,29452,35592
63781301359574,623,29272,36058
63781301359584,622,29444,36270
63781301359594,622,29720,36436
63781301359620,621,29624,36395
63781301359623,621,29632,36173
63781301359625,625,29674,35919
63781301359645,623,29521,35715
63781301359645,622,29664,35528
63781301359652,625,29645,35082
63781301359667,627,29637,34848
63781301359670,626,28968,34669
63781301359687,631,29744,34641
63781301359690,628,29992,34260
63781301359705,627,30181,34140
63781301359715,622,30274,34163
63781301359722,626,30449,34144
63781301359737,627,30000,33874
63781301359740,628,30756,34036
63781301359765,627,30716,34004
63781301359792,627,31016,33904
63781301359810,625,31104,33964
63781301359813,629,31046,33756
63781301359818,628,31542,33976
63781301359820,627,31712,33953
63781301359823,627,31728,33976
63781301359834,617,31536,33868
63781301359834,620,31776,33968
63781301359845,624,32428,33845
63781301359877,625,32225,33784
63781301359882,623,32628,33781
63781301359884,622,32844,33572
63781301359887,623,33500,33562
63781301359890,623,33684,33384
63781301359905,622,33731,33228
63781301359912,625,34150,32941
63781301359928,630,33616,32926
63781301359932,622,34398,32628
63781301359947,624,34568,32624
63781301359950,621,34428,32448
63781301359977,625,35104,32504
63781301359979,626,35072,32428
63781301359987,626,35266,32500
63781301359993,630,35264,32552
63781301360009,628,35482,32540
63781301360013,629,35894,32608
63781301360023,628,36080,32644
63781301360033,631,36096,32700
63781301360044,626,36452,32672
63781301360054,629,36490,32738
63781301360069,630,35968,32716
63781301360071,626,36976,32648
63781301360098,627,37074,32686
63781301360100,627,37640,32681
63781301360103,627,37683,32636
63781301360128,622,37642,32676
63781301360159,626,38056,32592
63781301360170,625,38128,32584
63781301360173,626,38328,32540
63781301360175,623,38636,32468
63781301360178,624,38874,32484
63781301360180,619,38830,32468
63781301360183,625,39130,32514
63781301360196,625,39454,32603
63781301360200,625,39873,32868
63781301360215,623,39668,33268
63781301360219,624,40168,33952
63781301360234,625,40437,34620
63781301360245,625,40333,35438
63781301360255,624,40685,36170
63781301360270,625,41134,36840
63781301360274,628,41188,37320
63781301360285,624,41480,37684
63781301360295,627,41461,37828
63781301360306,627,41576,37764
63781301360316,626,41586,37788
63781301360328,624,41337,37616
63781301360335,627,42288,37320
63781301360339,627,42144,37000
63781301360354,627,42414,36652
63781301360365,625,42696,36421
63781301360375,628,42616,36080
63781301360385,630,42532,35852
63781301360389,629,42828,35624
63781301360405,629,42848,35433
63781301360410,627,42360,35196
63781301360425,629,42852,34981
63781301360431,627,42536,34768
63781301360448,626,42728,34548
63781301360451,630,42680,34432
63781301360461,631,42700,34338
63781301360476,630,42508,34244
63781301360501,628,42072,34172
63781301360539,628,42080,34226
63781301360564,629,42032,34206
63781301360569,621,41922,34212
63781301360571,622,41329,34244
