UnityTS,GSR,breath,heart
63781302960134,493,40016,36162
63781302960136,492,39816,35508
63781302960151,496,39472,34538
63781302960161,497,39676,33408
63781302960167,496,39018,32012
63781302960189,499,39010,30520
63781302960189,511,38922,29125
63781302960200,506,38284,27700
63781302960210,511,37929,26504
63781302960251,520,37906,25474
63781302960264,522,37576,24710
63781302960266,522,37108,24100
63781302960269,526,36490,23546
63781302960271,528,37252,23283
63781302960274,531,36732,22992
63781302960277,528,36992,22813
63781302960292,533,37116,22812
63781302960296,532,36840,22650
63781302960311,538,36962,22720
63781302960315,538,36876,22812
63781302960329,545,36698,22704
63781302960339,542,36553,22985
63781302960349,551,36566,23040
63781302960360,549,36648,23248
63781302960366,557,36000,23586
63781302960376,556,36204,23780
63781302960391,565,35949,24166
63781302960395,563,35400,24617
63781302960410,572,34938,25193
63781302960416,561,34676,25983
63781302960434,575,34344,26800
63781302960436,579,33976,27608
63781302960454,593,33437,28464
63781302960457,599,33068,29204
63781302960472,614,31892,29986
63781302960479,614,31472,30540
63781302960494,625,30738,31148
63781302960521,614,30232,31640
63781302960524,606,29644,32145
63781302960526,590,29085,32378
63781302960529,583,28558,32626
63781302960539,564,28296,32746
63781302960549,555,28324,32756
63781302960557,540,28133,32906
63781302960567,527,27794,32897
63781302960577,523,28875,32928
63781302960602,514,28966,32798
63781302960627,487,29796,32483
63781302960642,485,30288,31712
63781302960645,476,30840,30480
63781302960647,477,31404,28698
63781302960650,472,31608,26544
63781302960652,475,32620,24154
63781302960656,476,33412,21618
63781302960671,484,33904,19224
63781302960675,480,34476,16796
63781302960690,468,34552,14944
63781302960694,467,35217,13696
63781302960709,479,35833,12711
63781302960720,454,36384,12284
63781302960730,447,36466,12080
63781302960740,435,37396,12283
63781302960746,441,37452,12860
63781302960762,434,37524,13488
63781302960766,453,38208,14361
63781302960781,461,37997,15404
63781302960785,471,38240,16560
63781302960801,478,38208,17312
63781302960807,492,37808,18272
63781302960831,488,38236,19072
63781302960831,498,37536,19772
63781302960835,492,37684,20808
63781302960851,503,38370,21912
63781302960857,507,38411,22872
63781302960872,518,38536,24240
63781302960875,518,38520,25520
63781302960891,524,38432,26942
63781302960895,512,38403,28250
63781302960910,514,38408,29444
63781302960916,504,37400,30612
63781302960931,516,37648,31628
63781302960937,521,38128,32530
63781302960996,531,38312,33340
63781302960996,515,38180,33988
63781302960998,517,38348,34550
63781302961001,506,38504,35070
63781302961003,512,38700,35466
63781302961006,511,38724,35772
63781302961008,528,38656,36250
63781302961018,530,38792,36607
63781302961033,551,38724,36868
63781302961037,561,38632,37064
63781302961052,566,38573,37024
63781302961061,550,38784,36830
63781302961065,551,38848,36444
63781302961091,535,38660,35784
63781302961091,541,38229,34692
63781302961097,536,38520,33512
63781302961112,551,38682,31868
63781302961116,541,38690,30044
63781302961132,551,39444,28269
63781302961160,535,39504,26562
63781302961162,546,39420,25192
63781302961165,557,40292,24355
63781302961170,569,40545,23670
63781302961180,582,40624,23932
63781302961190,599,40700,24472
63781302961193,596,40704,25592
63781302961210,608,40514,26752
63781302961216,606,40592,27912
63781302961231,612,40196,29005
63781302961235,599,40280,30060
63781302961251,606,40640,31213
63781302961257,597,40706,32296
63781302961276,601,41320,33260
63781302961276,590,41748,34252
63781302961292,597,42192,35408
63781302961295,588,42628,36744
63781302961310,595,42768,38308
63781302961345,581,43184,39892
63781302961366,579,42948,41400
63781302961366,565,43504,42784
63781302961368,573,43492,43912
63781302961371,566,43284,44542
63781302961373,565,43320,45044
63781302961376,554,43264,45364
63781302961386,558,43338,45428
63781302961401,537,43632,45760
63781302961405,535,44020,45960
63781302961420,517,44512,45980
63781302961426,517,45056,45924
63781302961441,489,45640,45732
63781302961445,493,46484,45712
63781302961460,472,47070,45468
63781302961466,477,47552,45024
63781302961481,472,47680,44468
63781302961485,479,47880,43856
63781302961497,461,47905,43170
63781302961512,469,48114,42810
63781302961516,463,48072,42396
63781302961532,473,48504,42056
63781302961536,472,48806,41752
63781302961551,486,49056,41504
63781302961561,478,49608,41258
63781302961567,497,50004,41136
63781302961582,497,50661,41120
63781302961596,511,51104,41224
63781302961596,510,51776,41584
63781302961612,518,52221,41972
63781302961615,509,52464,42416
63781302961630,521,52800,42996
63781302961637,517,53231,43544
63781302960656,476,33412,21618
63781302960671,484,33904,19224
63781302960675,480,34476,16796
63781302960690,468,34552,14944
63781302960694,467,35217,13696
63781302960709,479,35833,12711
63781302960720,454,36384,12284
63781302960730,447,36466,12080
63781302960740,435,37396,12283
63781302960746,441,37452,12860
63781302960762,434,37524,13488
63781302960766,453,38208,14361
63781302960781,461,37997,15404
63781302960785,471,38240,16560
63781302960801,478,38208,17312
63781302960807,492,37808,18272
63781302960831,488,38236,19072
63781302960831,498,37536,19772
63781302960835,492,37684,20808
63781302960851,503,38370,21912
63781302960857,507,38411,22872
63781302960872,518,38536,24240
63781302960875,518,38520,25520
63781302960891,524,38432,26942
63781302960895,512,38403,28250
63781302960910,514,38408,29444
63781302960916,504,37400,30612
63781302960931,516,37648,31628
63781302960937,521,38128,32530
63781302960996,531,38312,33340
63781302960996,515,38180,33988
63781302960998,517,38348,34550
63781302961001,506,38504,35070
63781302961003,512,38700,35466
63781302961006,511,38724,35772
63781302961008,528,38656,36250
63781302961018,530,38792,36607
63781302961033,551,38724,36868
63781302961037,561,38632,37064
63781302961052,566,38573,37024
63781302961061,550,38784,36830
63781302961065,551,38848,36444
63781302961091,535,38660,35784
63781302961091,541,38229,34692
63781302961097,536,38520,33512
63781302961112,551,38682,31868
63781302961116,541,38690,30044
63781302961132,551,39444,28269
63781302961160,535,39504,26562
63781302961162,546,39420,25192
63781302961165,557,40292,24355
63781302961170,569,40545,23670
63781302961180,582,40624,23932
63781302961190,599,40700,24472
63781302961193,596,40704,25592
63781302961210,608,40514,26752
63781302961216,606,40592,27912
63781302961231,612,40196,29005
63781302961235,599,40280,30060
63781302961251,606,40640,31213
63781302961257,597,40706,32296
63781302961276,601,41320,33260
63781302961276,590,41748,34252
63781302961292,597,42192,35408
63781302961295,588,42628,36744
63781302961310,595,42768,38308
63781302961345,581,43184,39892
63781302961366,579,42948,41400
63781302961366,565,43504,42784
63781302961368,573,43492,43912
63781302961371,566,43284,44542
63781302961373,565,43320,45044
63781302961376,554,43264,45364
63781302961386,558,43338,45428
63781302961401,537,43632,45760
63781302961405,535,44020,45960
63781302961420,517,44512,45980
63781302961426,517,45056,45924
63781302961441,489,45640,45732
63781302961445,493,46484,45712
63781302961460,472,47070,45468
63781302961466,477,47552,45024
63781302961481,472,47680,44468
63781302961485,479,47880,43856
63781302961497,461,47905,43170
63781302961512,469,48114,42810
63781302961516,463,48072,42396
63781302961532,473,48504,42056
63781302961536,472,48806,41752
63781302961551,486,49056,41504
63781302961561,478,49608,41258
63781302961567,497,50004,41136
63781302961582,497,50661,41120
63781302961596,511,51104,41224
63781302961596,510,51776,41584
63781302961612,518,52221,41972
63781302961615,509,52464,42416
63781302961630,521,52800,42996
63781302961637,517,53231,43544
63781302961662,534,53284,44060
63781302961662,523,53444,44544
63781302961666,538,53424,45012
63781302961681,528,53568,45348
63781302961712,539,53456,45696
63781302961737,534,53544,45984
63781302961745,541,53552,46288
63781302961747,531,53470,46452
63781302961749,548,53496,46568
63781302961752,537,53320,46680
63781302961755,551,53320,46744
63781302961758,545,53298,46740
63781302961787,559,53044,46828
63781302961810,549,52992,46804
63781302961812,569,52748,46896
63781302961814,556,52556,46936
63781302961817,572,52432,46993
63781302961819,570,52308,47052
63781302961835,576,51914,47012
63781302961837,564,51824,47220
63781302961848,580,51384,47360
63781302961858,565,51192,47481
63781302961873,571,50766,47750
63781302961876,563,50636,48056
63781302961892,563,50128,48276
