UnityTS,Heart,Breath,GSR
63785698291725,31048,32512,1981
63785698291727,31121,32520,1946
63785698291742,31196,32498,1901
63785698291760,31256,32442,2024
63785698291762,31324,32416,2029
63785698291770,31386,32398,2011
63785698291776,31452,32400,1957
63785698291798,31497,32384,1940
63785698291800,31528,32170,1938
63785698291809,31560,32420,1906
63785698291823,31584,32368,2022
63785698291826,31592,32240,1994
63785698291840,31604,32330,1903
63785698291849,31600,32328,1959
63785698291864,31610,32328,2009
63785698291868,31588,32112,1951
63785698291882,31592,32309,1961
63785698291891,31566,32388,1975
63785698291897,31530,32450,2023
63785698291913,31503,32426,1935
63785698291917,31476,32442,2004
63785698291931,31440,32220,1986
63785698291944,31392,32328,2013
63785698291948,31344,32432,1987
63785698291971,31308,32514,1966
63785698291974,31270,32554,1970
63785698291978,31236,32538,1934
63785698291994,31200,32512,2039
63785698292003,31148,32628,1952
63785698292017,31106,32312,2035
63785698292020,31059,32282,1957
63785698292032,31000,32292,2006
63785698292037,30944,32132,1943
63785698292051,30914,32256,1994
63785698292060,30944,32200,1956
63785698292078,31124,31940,1937
63785698292080,31560,32196,1977
63785698292089,32244,31935,1900
63785698292097,33146,32133,1937
63785698292109,34154,31960,1973
63785698292123,35148,32184,1949
63785698292126,36002,32056,1947
63785698292140,36677,32233,2002
63785698292146,37128,32240,1974
63785698292160,37368,32252,2012
63785698292188,37402,32184,2018
63785698292190,37256,32288,1894
63785698292200,36970,32322,1945
63785698292203,36572,32200,1945
63785698292212,36132,32369,1930
63785698292215,35648,32402,1920
63785698292232,35164,32376,1899
63785698292240,34696,32256,1919
63785698292254,34286,32504,1902
63785698292260,33932,32556,1918
63785698292285,33633,32602,1886
63785698292287,33364,32672,1892
63785698292290,33128,32658,1992
63785698292302,32902,32652,2016
63785698292306,32688,32516,1980
63785698292320,32496,32744,2016
63785698292329,32369,32768,2020
63785698292340,32320,32792,1898
63785698292346,32360,32562,1995
63785698292360,32488,32608,1918
63785698292374,32648,32796,1996
63785698292380,32842,32576,1957
63785698292406,33036,32596,1960
63785698292411,33217,32674,1958
63785698292414,33376,32620,1863
63785698292420,33500,32778,1929
63785698292434,33578,32740,1930
63785698292440,33600,32752,1930
63785698291725,31048,32512,1981
63785698291727,31121,32520,1946
63785698291742,31196,32498,1901
63785698291760,31256,32442,2024
63785698291762,31324,32416,2029
63785698291770,31386,32398,2011
63785698291776,31452,32400,1957
63785698291798,31497,32384,1940
63785698291800,31528,32170,1938
63785698291809,31560,32420,1906
63785698291823,31584,32368,2022
63785698291826,31592,32240,1994
63785698291840,31604,32330,1903
63785698291849,31600,32328,1959
63785698291864,31610,32328,2009
63785698291868,31588,32112,1951
63785698291882,31592,32309,1961
63785698291891,31566,32388,1975
63785698291897,31530,32450,2023
63785698291913,31503,32426,1935
63785698291917,31476,32442,2004
63785698291931,31440,32220,1986
63785698291944,31392,32328,2013
63785698291948,31344,32432,1987
63785698291971,31308,32514,1966
63785698291974,31270,32554,1970
63785698291978,31236,32538,1934
63785698291994,31200,32512,2039
63785698292003,31148,32628,1952
63785698292017,31106,32312,2035
63785698292020,31059,32282,1957
63785698292032,31000,32292,2006
63785698292037,30944,32132,1943
63785698292051,30914,32256,1994
63785698292060,30944,32200,1956
63785698292078,31124,31940,1937
63785698292080,31560,32196,1977
63785698292089,32244,31935,1900
63785698292097,33146,32133,1937
63785698292109,34154,31960,1973
63785698292123,35148,32184,1949
63785698292126,36002,32056,1947
63785698292140,36677,32233,2002
63785698292146,37128,32240,1974
63785698292160,37368,32252,2012
63785698292188,37402,32184,2018
63785698292190,37256,32288,1894
63785698292200,36970,32322,1945
63785698292203,36572,32200,1945
63785698292212,36132,32369,1930
63785698292215,35648,32402,1920
63785698292232,35164,32376,1899
63785698292240,34696,32256,1919
63785698292254,34286,32504,1902
63785698292260,33932,32556,1918
63785698292285,33633,32602,1886
63785698292287,33364,32672,1892
63785698292290,33128,32658,1992
63785698292302,32902,32652,2016
63785698292306,32688,32516,1980
63785698292320,32496,32744,2016
63785698292329,32369,32768,2020
63785698292340,32320,32792,1898
63785698292346,32360,32562,1995
63785698292360,32488,32608,1918
63785698292374,32648,32796,1996
63785698292380,32842,32576,1957
63785698292406,33036,32596,1960
63785698292411,33217,32674,1958
63785698292414,33376,32620,1863
63785698292420,33500,32778,1929
63785698292434,33578,32740,1930
63785698292440,33600,32752,1930
63785698292454,33586,32516,1939
63785698292460,33532,32712,1940
63785698292472,33434,32778,1962
63785698292475,33320,32728,1917
63785698292489,33172,32504,1951
63785698292503,33004,32532,1934
63785698292507,32820,32765,1932
63785698292521,32625,32729,1933
63785698292534,32440,32584,1957
63785698292537,32244,32672,1973
63785698292549,32072,32756,1888
63785698292558,31914,32772,1966
63785698292572,31780,32830,1965
63785698292578,31660,32842,1911
63785698292597,31564,32604,1869
63785698292599,31501,32621,2010
63785698292608,31448,32756,1945
63785698292622,31413,32960,1893
63785698292628,31384,32904,1932
63785698292641,31357,32884,1977
63785698292650,31348,32938,1956
63785698292656,31346,33020,1952
63785698292673,31349,33064,1933
63785698292677,31364,32856,1967
63785698292690,31372,32837,1910
63785698292698,31388,32904,1931
63785698292714,31400,33172,1925
63785698292718,31412,32937,1928
