UnityTS,Heart,Breath,GSR
63785473428115,35132,32324,1913
63785473428117,34844,32236,1921
63785473428115,35132,32324,1913
63785473428117,34844,32236,1921
63785473428132,34538,32142,1919
63785473428140,34246,32160,1930
63785473428150,33960,32233,2022
63785473428158,33712,32232,2023
63785473428167,33494,32218,1932
63785473428178,33272,32456,1992
63785473428192,33066,32496,2016
63785473428195,32894,32304,1928
63785473428214,32748,32498,1932
63785473428217,32633,32532,1947
63785473428230,32570,32341,2029
63785473428237,32546,32596,2002
63785473428250,32555,32340,1901
63785473428262,32596,32560,1928
63785473428270,32644,32530,1937
63785473428284,32716,32552,1938
63785473428287,32772,32346,2012
63785473428298,32830,32348,1973
63785473428307,32878,32334,1914
63785473428320,32928,32488,1893
63785473428333,32976,32398,1919
63785473428337,32986,32170,1899
63785473428351,33034,32362,1894
63785473428357,33069,32137,1937
63785473428371,33112,32352,1932
63785473428382,33146,32326,1976
63785473428396,33128,32184,2002
63785473428400,33072,32156,1935
63785473428405,32956,32442,1912
63785473428426,32800,32261,1931
63785473428432,32617,32592,1984
63785473428435,32440,32379,1937
63785473428460,32278,32684,2006
63785473428463,32116,32752,1881
63785473428466,31960,32800,1986
63785473428480,31834,32794,1978
63785473428486,31739,32898,1920
63785473428498,31652,32908,1901
63785473428512,31608,32846,1906
63785473428515,31569,32956,2011
63785473428534,31554,33008,1936
63785473428537,31556,33248,2030
63785473428550,31568,33220,2032
63785473428557,31564,33356,1912
63785473428570,31584,33110,2015
63785473428587,31592,33416,2010
63785473428589,31616,33524,1938
63785473428603,31640,33570,2019
63785473428605,31672,33536,1984
63785473428613,31704,33632,2007
63785473428627,31724,33569,2014
63785473428640,31740,33660,2017
63785473428647,31756,33506,2030
63785473428663,31772,33684,1909
63785473428667,31806,33586,2009
63785473428681,31829,33686,1882
63785473428687,31848,33724,1880
63785473428703,31890,33496,2023
63785473428707,31944,33690,1896
63785473428721,32027,33748,1936
63785473428725,32144,33676,2001
63785473428743,32312,33584,1893
63785473428747,32536,33544,1903
63785473428761,32816,33308,1931
63785473428770,33120,33414,1874
63785473428780,33453,33344,1909
63785473428787,33824,33098,2010
63785473428796,34232,32872,2018
63785473428810,34660,32842,1932
63785473428814,35100,32688,1920
63785473428828,35491,32638,1912
63785473428843,35792,32784,2018
63785473428846,35970,32498,1994
63785473428858,36036,32618,1929
63785473428866,35986,32502,1879
63785473428881,35832,32496,2025
63785473428887,35624,32400,1931
63785473428903,35376,32337,1928
63785473428907,35136,32262,1933
63785473428921,34912,32088,1933
63785473428924,34712,32025,1907
63785473428943,34526,32012,1937
63785473428947,34360,32126,1930
63785473428961,34200,31925,2028
63785473428970,34028,31884,1936
63785473428981,33804,31874,1884
63785473428985,33550,32034,1953
63785473428998,33290,32048,1930
63785473429006,33024,32056,1900
63785473429022,32748,32072,2014
63785473429025,32512,32002,1948
63785473429043,32286,32198,1931
63785473429045,32078,32296,1900
63785473429062,31884,32400,1927
63785473429068,31720,32584,1949
63785473429099,31592,32540,1924
63785473429102,31488,32749,1929
63785473429104,31448,32892,1933
63785473429107,31432,32920,1898
63785473429120,31464,32954,1985
63785473429124,31521,33120,1956
63785473428115,35132,32324,1913
63785473428117,34844,32236,1921
63785473428132,34538,32142,1919
63785473428140,34246,32160,1930
63785473428150,33960,32233,2022
63785473428158,33712,32232,2023
63785473428167,33494,32218,1932
63785473428178,33272,32456,1992
63785473428192,33066,32496,2016
63785473428195,32894,32304,1928
63785473428214,32748,32498,1932
63785473428217,32633,32532,1947
63785473428230,32570,32341,2029
63785473428237,32546,32596,2002
63785473428250,32555,32340,1901
63785473428262,32596,32560,1928
63785473428270,32644,32530,1937
63785473428284,32716,32552,1938
63785473428287,32772,32346,2012
63785473428298,32830,32348,1973
63785473428307,32878,32334,1914
63785473428320,32928,32488,1893
63785473428333,32976,32398,1919
63785473428337,32986,32170,1899
63785473428351,33034,32362,1894
63785473428357,33069,32137,1937
63785473428371,33112,32352,1932
63785473428382,33146,32326,1976
63785473428396,33128,32184,2002
63785473428400,33072,32156,1935
63785473428405,32956,32442,1912
63785473428426,32800,32261,1931
63785473428432,32617,32592,1984
63785473428435,32440,32379,1937
63785473428460,32278,32684,2006
63785473428463,32116,32752,1881
63785473428466,31960,32800,1986
63785473428480,31834,32794,1978
63785473428486,31739,32898,1920
63785473428498,31652,32908,1901
63785473428512,31608,32846,1906
63785473428515,31569,32956,2011
63785473428534,31554,33008,1936
63785473428537,31556,33248,2030
63785473428550,31568,33220,2032
63785473428557,31564,33356,1912
63785473428570,31584,33110,2015
63785473428587,31592,33416,2010
63785473428589,31616,33524,1938
63785473428603,31640,33570,2019
63785473428605,31672,33536,1984
