OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
4265519,63780433951968,None,None,None
4265528,63780433951975,None,None,None
4265528,63780433951980,None,None,None
4265528,63780433951983,None,None,None
4265544,63780433951993,None,None,None
4265553,63780433952004,None,None,None
4265561,63780433952015,None,None,None
4265578,63780433952026,None,None,None
4265586,63780433952037,None,None,None
4265594,63780433952048,None,None,None
4265611,63780433952059,None,None,None
4265619,63780433952070,None,None,None
4265628,63780433952082,None,None,None
4265644,63780433952093,None,None,None
4265653,63780433952104,None,None,None
4265661,63780433952115,None,None,None
4265678,63780433952126,None,None,None
4265686,63780433952137,None,None,None
4265694,63780433952148,None,None,None
4265711,63780433952159,None,None,None
4265719,63780433952170,None,None,None
4265736,63780433952184,None,None,None
4265744,63780433952193,None,None,None
4265753,63780433952203,None,None,None
4265761,63780433952215,None,None,None
4265778,63780433952226,None,None,None
4265786,63780433952237,None,None,None
4265794,63780433952248,None,None,None
4265811,63780433952259,None,None,None
4265819,63780433952270,None,None,None
4265828,63780433952282,None,None,None
4265844,63780433952293,None,None,None
4265853,63780433952303,None,None,None
4265861,63780433952315,None,None,None
4265878,63780433952326,None,None,None
4265886,63780433952337,None,None,None
4265894,63780433952348,None,None,None
4265911,63780433952359,None,None,None
4265919,63780433952370,None,None,None
4265928,63780433952381,None,None,None
4265944,63780433952392,None,None,None
4265953,63780433952403,None,None,None
4265961,63780433952415,None,None,None
4265978,63780433952426,None,None,None
4265986,63780433952437,None,None,None
4265994,63780433952448,None,None,None
4266011,63780433952459,None,None,None
4266019,63780433952470,None,None,None
4266028,63780433952481,None,None,None
4266044,63780433952492,None,None,None
4266053,63780433952503,None,None,None
4266061,63780433952514,None,None,None
4266078,63780433952526,None,None,None
4266086,63780433952537,None,None,None
4266094,63780433952548,None,None,None
4266111,63780433952559,None,None,None
4266119,63780433952570,None,None,None
4266128,63780433952581,None,None,None
4266144,63780433952593,None,None,None
4266153,63780433952603,None,None,None
4266161,63780433952614,None,None,None
4266178,63780433952626,None,None,None
4266186,63780433952637,None,None,None
4266194,63780433952648,None,None,None
4266211,63780433952659,None,None,None
4266228,63780433952675,None,None,None
4266236,63780433952686,None,None,None
4266244,63780433952697,None,None,None
4266261,63780433952708,None,None,None
4266269,63780433952720,None,None,None
4266278,63780433952732,None,None,None
4266294,63780433952743,None,None,None
4266303,63780433952754,None,None,None
4266311,63780433952765,None,None,None
4266328,63780433952776,None,None,None
4266336,63780433952787,None,None,None
4266344,63780433952799,None,None,None
4266361,63780433952809,None,None,None
4266369,63780433952820,None,None,None
4266378,63780433952832,None,None,None
4266394,63780433952843,None,None,None
4266403,63780433952854,None,None,None
4266411,63780433952865,None,None,None
4266428,63780433952876,None,None,None
4266436,63780433952887,None,None,None
4266444,63780433952898,None,None,None
4266461,63780433952910,None,None,None
4266469,63780433952921,None,None,None
4266478,63780433952931,None,None,None
4266494,63780433952942,None,None,None
4266503,63780433952954,None,None,None
4266511,63780433952965,None,None,None
4266528,63780433952976,None,None,None
4266536,63780433952987,None,None,None
4266544,63780433952998,None,None,None
4266561,63780433953009,None,None,None
4266569,63780433953020,None,None,None
4266578,63780433953031,None,None,None
4266594,63780433953043,None,None,None
4266602,63780433953054,None,None,None
4266611,63780433953065,None,None,None
4266627,63780433953076,None,None,None
4266636,63780433953087,None,None,None
4266644,63780433953098,None,None,None
4266661,63780433953109,None,None,None
4266669,63780433953120,None,None,None
4266677,63780433953131,None,None,None
4266694,63780433953142,None,None,None
4266702,63780433953153,None,None,None
4266711,63780433953165,None,None,None
4266727,63780433953176,None,None,None
4266736,63780433953187,None,None,None
4266744,63780433953198,None,None,None
4266761,63780433953209,None,None,None
4266769,63780433953220,None,None,None
4266777,63780433953231,None,None,None
4266794,63780433953243,None,None,None
4266802,63780433953253,None,None,None
4266811,63780433953265,None,None,None
4266827,63780433953276,None,None,None
4266836,63780433953287,None,None,None
4266844,63780433953298,None,None,None
4266861,63780433953309,None,None,None
4266869,63780433953320,None,None,None
4266877,63780433953331,None,None,None
4266894,63780433953342,None,None,None
4266902,63780433953353,None,None,None
4266911,63780433953364,None,None,None
4266927,63780433953376,None,None,None
4266936,63780433953387,None,None,None
4266944,63780433953398,None,None,None
4266961,63780433953409,None,None,None
4266969,63780433953420,None,None,None
4266977,63780433953431,None,None,None
4266994,63780433953442,None,None,None
4267002,63780433953453,None,None,None
4267011,63780433953464,None,None,None
4267027,63780433953476,None,None,None
4267036,63780433953487,None,None,None
4267044,63780433953498,None,None,None
4267061,63780433953509,None,None,None
4267069,63780433953520,None,None,None
4267077,63780433953531,None,None,None
4267094,63780433953542,None,None,None
4267102,63780433953553,None,None,None
4267111,63780433953564,None,None,None
4267127,63780433953575,None,None,None
4267136,63780433953586,None,None,None
4267144,63780433953598,None,None,None
4267161,63780433953609,None,None,None
4267169,63780433953620,None,None,None
4267177,63780433953631,None,None,None
4267194,63780433953642,None,None,None
4267202,63780433953653,None,None,None
4267211,63780433953665,None,None,None
4267227,63780433953676,None,None,None
4267236,63780433953687,None,None,None
4267244,63780433953698,None,None,None
4267261,63780433953709,None,None,None
4267269,63780433953720,None,None,None
4267277,63780433953731,None,None,None
4267294,63780433953742,None,None,None
4267302,63780433953753,None,None,None
4267311,63780433953764,None,None,None
