OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
2104870264,63786061626055,0.5401383,0.4981002,0.4624419,0.5034223,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772253,0.9180972,-0.665319,-0.3378717,-0.6657276,-0.03267249,0.003118225,-0.02489421,0.03049715,0.002357559,-0.02524748,0.03341675,-0.008163452,0.9994049,-0.02612305,0.005340576,0.9996338,0.003045029,0.003615067,True,True
2104878676,63786061626055,0.5402768,0.4982868,0.462419,0.5028565,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772253,0.9180972,-0.6653187,-0.3378727,-0.6657276,-0.03267355,0.003118225,-0.02489421,0.03049744,0.002357559,-0.02524748,0.03378296,-0.007614136,0.9993896,-0.02618408,0.003677368,0.999649,0.003058746,0.003614288,True,True
2104886960,63786061626055,0.5402941,0.498152,0.4626613,0.5029188,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772253,0.9180974,-0.6653183,-0.337873,-0.6657278,-0.03267355,0.003118225,-0.02489421,0.03049791,0.002357056,-0.02524699,0.03382874,-0.008010864,0.9993896,-0.02554321,0.003860474,0.9996643,0.003064682,0.003620148,True,True
2104895113,63786061626055,0.5402307,0.4980016,0.4631632,0.5029239,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772254,0.918101,-0.6653176,-0.3378736,-0.6657282,-0.03267355,0.003116226,-0.02489156,0.03049797,0.002356217,-0.02524268,0.03366089,-0.008453369,0.9993896,-0.0242157,0.003875732,0.9996948,0.003064545,0.0036353,True,True
2104903656,63786061626055,0.5402422,0.4980898,0.4630823,0.5029551,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772255,0.918101,-0.6653178,-0.3378733,-0.6657282,-0.03267355,0.003115234,-0.02489148,0.03049878,0.002355698,-0.02524268,0.03369141,-0.00819397,0.9993896,-0.02442932,0.003967285,0.9996796,0.003068237,0.003638,True,True
2104911919,63786061626055,0.5393599,0.4979033,0.4634343,0.5028512,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772256,0.9180997,-0.6653183,-0.3378737,-0.6657274,-0.03267355,0.003115082,-0.02488972,0.03049899,0.00235524,-0.02524699,0.03135681,-0.008743286,0.9994659,-0.02349854,0.003662109,0.9997101,0.003068176,0.003638077,True,True
2104920325,63786061626055,0.5393541,0.4978982,0.4633594,0.5030173,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772256,0.9180997,-0.6653185,-0.3378733,-0.6657274,-0.03267355,0.003115036,-0.02488921,0.03049957,0.002355148,-0.02524748,0.03134155,-0.008758545,0.9994659,-0.0236969,0.004150391,0.9997101,0.003068191,0.00364917,True,True
2104928455,63786061626055,0.5403058,0.4978875,0.4640341,0.5030484,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772256,0.9180997,-0.6653162,-0.3378741,-0.6657292,-0.03267355,0.003115036,-0.02488921,0.03049965,0.002354843,-0.0252475,0.03385925,-0.008789063,0.9993744,-0.02191162,0.004241943,0.9997406,0.003069565,0.003649155,True,True
2104937032,63786061626055,0.5403,0.4976646,0.464213,0.5032352,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82061,-2.772256,0.9181025,-0.665316,-0.3378743,-0.6657293,-0.03267355,0.003114136,-0.02488353,0.03050024,0.002354645,-0.0252475,0.03384399,-0.00944519,0.9993744,-0.0214386,0.00479126,0.9997559,0.003069275,0.003660431,True,True
2104945126,63786061626055,0.5406691,0.4977785,0.4636246,0.5032613,-14.8217,2.774991,-0.943168,-0.008782894,0.9996614,0.01981286,-0.01440407,0,0,0,0,0,0,0,14.82062,-2.772257,0.918103,-0.6653163,-0.3378738,-0.6657292,-0.03267163,0.003112412,-0.02488252,0.03050665,0.002354401,-0.0252475,0.03482056,-0.009109497,0.9993439,-0.022995,0.004867554,0.9997101,0.003069519,0.003660568,True,True
