OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
0,63786066157229,None,None
0,63786066157235,None,None
0,63786066157240,None,None
0,63786066157245,None,None
0,63786066157250,None,None
0,63786066157261,None,None
0,63786066157272,None,None
0,63786066157283,None,None
0,63786066157294,None,None
0,63786066157305,None,None
0,63786066157316,None,None
0,63786066157328,None,None
0,63786066157339,None,None
0,63786066157350,None,None
0,63786066157361,None,None
0,63786066157373,None,None
0,63786066157387,None,None
0,63786066157395,None,None
0,63786066157406,None,None
0,63786066157417,None,None
0,63786066157429,None,None
0,63786066157440,None,None
0,63786066157450,None,None
0,63786066157461,None,None
0,63786066157473,None,None
0,63786066157484,None,None
0,63786066157495,None,None
0,63786066157506,None,None
0,63786066157517,None,None
0,63786066157529,None,None
0,63786066157540,None,None
0,63786066157551,None,None
0,63786066157563,None,None
0,63786066157573,None,None
0,63786066157585,None,None
0,63786066157597,None,None
0,63786066157607,None,None
0,63786066157618,None,None
0,63786066157629,None,None
0,63786066157640,None,None
0,63786066157651,None,None
0,63786066157662,None,None
0,63786066157674,None,None
0,63786066157685,None,None
0,63786066157696,None,None
0,63786066157707,None,None
0,63786066157719,None,None
0,63786066157729,None,None
0,63786066157740,None,None
0,63786066157753,None,None
0,63786066157763,None,None
0,63786066157774,None,None
0,63786066157785,None,None
0,63786066157797,None,None
0,63786066157808,None,None
0,63786066157821,None,None
0,63786066157830,None,None
0,63786066157842,None,None
0,63786066157853,None,None
0,63786066157866,None,None
0,63786066157879,None,None
0,63786066157890,None,None
0,63786066157901,None,None
0,63786066157913,None,None
0,63786066157925,None,None
0,63786066157935,None,None
0,63786066157946,None,None
0,63786066157958,None,None
0,63786066157969,None,None
0,63786066157980,None,None
0,63786066157991,None,None
0,63786066158002,None,None
0,63786066158014,None,None
0,63786066158025,None,None
0,63786066158037,None,None
0,63786066158048,None,None
0,63786066158059,None,None
0,63786066158070,None,None
0,63786066158081,None,None
0,63786066158093,None,None
0,63786066158103,None,None
0,63786066158115,None,None
0,63786066158126,None,None
0,63786066158137,None,None
0,63786066158148,None,None
0,63786066158159,None,None
0,63786066158170,None,None
0,63786066158181,None,None
0,63786066158193,None,None
0,63786066158204,None,None
0,63786066158216,None,None
0,63786066158226,None,None
0,63786066158237,None,None
0,63786066158248,None,None
0,63786066158260,None,None
0,63786066158271,None,None
0,63786066158282,None,None
0,63786066158293,None,None
0,63786066158304,None,None
0,63786066158315,None,None
0,63786066158326,None,None
0,63786066158337,None,None
0,63786066158349,None,None
0,63786066158360,None,None
0,63786066158371,None,None
0,63786066158382,None,None
0,63786066158393,None,None
0,63786066158404,None,None
0,63786066158416,None,None
0,63786066158427,None,None
0,63786066158438,None,None
0,63786066158449,None,None
0,63786066158461,None,None
0,63786066158472,None,None
0,63786066158484,None,None
0,63786066158494,None,None
0,63786066158506,None,None
0,63786066158517,None,None
0,63786066158528,None,None
0,63786066158539,None,None
0,63786066158550,None,None
0,63786066158561,None,None
0,63786066158573,None,None
0,63786066158584,None,None
0,63786066158594,None,None
0,63786066158605,None,None
0,63786066158616,None,None
0,63786066158628,None,None
0,63786066158639,None,None
0,63786066158650,None,None
0,63786066158662,None,None
0,63786066158672,None,None
0,63786066158684,None,None
0,63786066158695,None,None
0,63786066158706,None,None
0,63786066158718,None,None
0,63786066158729,None,None
0,63786066158740,None,None
0,63786066158751,None,None
0,63786066158764,None,None
0,63786066158773,None,None
0,63786066158785,None,None
0,63786066158796,None,None
0,63786066158807,None,None
0,63786066158819,None,None
0,63786066158829,None,None
0,63786066158841,None,None
0,63786066158851,None,None
0,63786066158863,None,None
0,63786066158873,None,None
0,63786066158885,None,None
0,63786066158896,None,None
0,63786066158908,None,None
0,63786066158919,None,None
0,63786066158930,None,None
0,63786066158941,None,None
0,63786066158952,None,None
0,63786066158964,None,None
0,63786066158975,None,None
0,63786066158986,None,None
0,63786066158998,None,None
0,63786066159008,None,None
0,63786066159019,None,None
0,63786066159030,None,None
0,63786066159041,None,None
0,63786066159052,None,None
0,63786066159064,None,None
0,63786066159075,None,None
0,63786066159086,None,None
0,63786066159098,None,None
0,63786066159109,None,None
0,63786066159120,None,None
0,63786066159131,None,None
0,63786066159143,None,None
0,63786066159153,None,None
0,63786066159165,None,None
0,63786066159176,None,None
0,63786066159187,None,None
0,63786066159198,None,None
0,63786066159210,None,None
0,63786066159222,None,None
0,63786066159232,None,None
