UnityTS,Heart,Breath,GSR
63786062123150,16281,30360,2935
63786062123162,20575,30361,2942
63786062123169,26066,30032,2979
63786062123180,32216,30320,2934
63786062123189,38284,30260,2957
63786062123195,43744,30172,2983
63786062123209,48376,29978,2955
63786062123220,52008,30000,2960
63786062123231,54548,29963,2940
63786062123240,56004,29668,2961
63786062123254,56528,29680,2962
63786062123256,56156,29448,2955
63786062123274,55028,29210,2959
63786062123276,53228,29092,2965
63786062123290,50840,28856,2967
63786062123301,47884,28720,2962
63786062123310,44416,28762,2963
63786062123324,40641,28654,2967
63786062123326,36624,28684,3002
63786062123338,32552,28516,2962
63786062123352,28544,28366,3034
63786062123355,24729,28370,2992
63786062123369,21261,28304,3023
63786062123378,18288,27910,2973
63786062123395,15995,28153,2992
63786062123395,14492,27665,2961
63786062123409,13844,27728,2990
63786062123420,14052,27584,2961
63786062123429,14910,27594,2959
63786062123443,16274,27288,2961
63786062123446,18009,27188,2997
63786062123458,19894,27328,2961
63786062123472,21762,27050,3014
63786062123475,23416,27118,2983
63786062123486,24792,26876,2990
63786062123502,25836,26770,2976
63786062123506,26552,26789,2966
63786062123520,26994,26564,3017
63786062123523,27108,26518,3013
63786062123540,26976,26469,2983
63786062123546,26626,26544,2959
63786062123560,26114,26569,2961
63786062123574,25473,26412,2960
63786062123576,24768,26408,2994
63786062123590,24065,26456,2959
63786062123596,23396,26620,2963
63786062123610,22730,26503,3009
63786062123626,22068,26564,2990
63786062123629,21378,26193,2986
63786062123657,20662,26376,2971
63786062123659,19953,26116,3013
63786062123662,19281,26336,2968
63786062123670,18660,26400,3046
63786062123679,18057,26490,2964
63786062123692,17526,26374,2965
63786062123703,17032,26576,2994
63786062123707,16597,26896,2962
63786062123720,16297,26737,2990
63786062123724,16060,26679,2969
63786062123740,16027,26688,2965
63786062123747,16488,26945,3022
63786062123150,16281,30360,2935
63786062123162,20575,30361,2942
63786062123169,26066,30032,2979
63786062123180,32216,30320,2934
63786062123189,38284,30260,2957
63786062123195,43744,30172,2983
63786062123209,48376,29978,2955
63786062123220,52008,30000,2960
63786062123231,54548,29963,2940
63786062123240,56004,29668,2961
63786062123254,56528,29680,2962
63786062123256,56156,29448,2955
63786062123274,55028,29210,2959
63786062123276,53228,29092,2965
63786062123290,50840,28856,2967
63786062123301,47884,28720,2962
63786062123310,44416,28762,2963
63786062123324,40641,28654,2967
63786062123326,36624,28684,3002
63786062123338,32552,28516,2962
63786062123352,28544,28366,3034
63786062123355,24729,28370,2992
63786062123369,21261,28304,3023
63786062123378,18288,27910,2973
63786062123395,15995,28153,2992
63786062123395,14492,27665,2961
63786062123409,13844,27728,2990
63786062123420,14052,27584,2961
63786062123429,14910,27594,2959
63786062123443,16274,27288,2961
63786062123446,18009,27188,2997
63786062123458,19894,27328,2961
63786062123472,21762,27050,3014
63786062123475,23416,27118,2983
63786062123486,24792,26876,2990
63786062123502,25836,26770,2976
63786062123506,26552,26789,2966
63786062123520,26994,26564,3017
63786062123523,27108,26518,3013
63786062123540,26976,26469,2983
63786062123546,26626,26544,2959
63786062123560,26114,26569,2961
63786062123574,25473,26412,2960
63786062123576,24768,26408,2994
63786062123590,24065,26456,2959
63786062123596,23396,26620,2963
63786062123610,22730,26503,3009
63786062123626,22068,26564,2990
