OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
3565318,63779587153359,-14.94542,2.616885,-0.7693058,-0.008724758,0.9934268,-0.1129371,0.01650205,-0.01141638,0.00204747,-0.02399228,0.04554749,-0.02766418,0.9985657,0.03063877,0.001715378,-0.02383531,0.03063877,0.001715378,-0.02383531,0.09237671,-0.03317261,0.995163,0.09237671,-0.03317261,0.995163,3.280685,3.280685,True,True,True
3565326,63779587153366,-14.94539,2.615659,-0.7720079,-0.007217458,0.993078,-0.1157482,0.01860959,-0.02603671,0.002167465,-0.02406259,0.02653503,-0.02612305,0.9992981,0.03063877,0.001935501,-0.02445302,0.03063877,0.001935501,-0.02445302,0.09228516,-0.04914856,0.9945068,0.09228516,-0.04914856,0.9945068,3.247742,3.247742,True,True,True
3565334,63779587153375,-14.94561,2.615578,-0.7722224,-0.007386303,0.9930784,-0.115822,0.01806023,-0.0274563,0.002172165,-0.02404724,0.02502441,-0.02549744,0.9993591,0.03063846,0.001935501,-0.02445302,0.03063846,0.001935501,-0.02445302,0.09140015,-0.05183411,0.9944611,0.09140015,-0.05183411,0.9944611,3.247345,3.247345,True,True,True
3565343,63779587153378,-14.94575,2.615565,-0.7723147,-0.007552897,0.993085,-0.1158213,0.01762693,-0.02752963,0.002167511,-0.02402951,0.02471924,-0.02522278,0.9993744,0.03063663,0.001935501,-0.02445302,0.03063663,0.001935501,-0.02445302,0.08979797,-0.04901123,0.994751,0.08979797,-0.04901123,0.994751,3.247025,3.247025,True,True,True
3565351,63779587153390,-14.94592,2.615527,-0.7723837,-0.007623455,0.9930837,-0.1158694,0.01734528,-0.02753311,0.002165253,-0.02402765,0.02409363,-0.02484131,0.9993896,0.03063663,0.001935501,-0.02445302,0.03063663,0.001935501,-0.02445302,0.08932495,-0.04873657,0.9947968,0.08932495,-0.04873657,0.9947968,3.245117,3.245117,True,True,True
3565359,63779587153401,-14.94611,2.615494,-0.7725185,-0.007809108,0.9930527,-0.1161545,0.01713169,-0.02753334,0.002163956,-0.0240231,0.02334595,-0.02401733,0.9994354,0.03063663,0.001935501,-0.02445302,0.03063663,0.001935501,-0.02445302,0.08894348,-0.04878235,0.9948273,0.08894348,-0.04878235,0.9948273,3.239029,3.239029,True,True,True
3565368,63779587153401,-14.94611,2.615494,-0.7725185,-0.007809108,0.9930527,-0.1161545,0.01713169,-0.02752959,0.002163193,-0.02401999,0.02352905,-0.02236938,0.9994659,0.03063663,0.001935501,-0.02445302,0.03063663,0.001935501,-0.02445302,0.08770752,-0.04884338,0.9949341,0.08770752,-0.04884338,0.9949341,3.232269,3.232269,True,True,True
3565376,63779587153412,-14.94624,2.615496,-0.772616,-0.007747879,0.9930528,-0.1161923,0.01689482,-0.02752248,0.002156769,-0.0239944,0.02388,-0.02261353,0.9994507,0.03063846,0.001715378,-0.02383531,0.03063846,0.001715378,-0.02383531,0.08796692,-0.03230286,0.9955902,0.08796692,-0.03230286,0.9955902,3.248505,3.248505,True,True,True
3565384,63779587153423,-14.94629,2.61553,-0.7727443,-0.007746166,0.9930586,-0.1161767,0.01666302,-0.02751421,0.002156555,-0.02398355,0.02429199,-0.0231781,0.9994354,0.03063877,0.001707749,-0.02381392,0.03063877,0.001707749,-0.02381392,0.08586121,-0.03193665,0.9957886,0.08586121,-0.03193665,0.9957886,3.248383,3.248383,True,True,True
3565392,63779587153423,-14.94629,2.61553,-0.7727443,-0.007746166,0.9930586,-0.1161767,0.01666302,-0.02751221,0.002151215,-0.02394778,0.02233887,-0.02427673,0.9994507,0.0306411,0.001706238,-0.02378883,0.0306411,0.001706238,-0.02378883,0.08578491,-0.03321838,0.9957581,0.08578491,-0.03321838,0.9957581,3.246994,3.246994,True,True,True
