OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
2422016,63779585994261,-15.13972,2.670776,-1.131693,-0.02590102,0.9964629,-0.05929834,-0.05361532,-0.001,-0.001,-0.001,1,-1,-1,0.03386388,-0.001375671,-0.02371773,0.03386388,-0.001375671,-0.02371773,0,0,0,0,0,0,-1,-1,False,True,True
2422024,63779586010055,-15.22033,2.366672,-0.3972803,-0.01730992,0.9988562,-0.04314218,-0.01120499,-0.001,-0.001,-0.001,1,-1,-1,0.03346109,-0.001279678,-0.02337909,0.03346109,-0.001279678,-0.02337909,0,0,0,0,0,0,-1,-1,False,True,True
2422032,63779586010055,-15.22033,2.366672,-0.3972803,-0.01730992,0.9988562,-0.04314218,-0.01120499,-0.001,-0.001,-0.001,1,-1,-1,0.03211948,-0.000700943,-0.02256151,0.03211948,-0.000700943,-0.02256151,0,0,0,0,0,0,-1,-1,False,True,True
2422041,63779586010066,-15.22054,2.366853,-0.3972726,-0.01438471,0.9988893,-0.04236909,-0.01476869,-0.001,-0.001,-0.001,1,-1,-1,0.03282413,0.0005071106,-0.02249805,0.03282413,0.0005071106,-0.02249805,0,0,0,0,0,0,-1,-1,False,True,True
2422049,63779586010077,-15.22077,2.366976,-0.3971795,-0.01073215,0.9988902,-0.04151627,-0.01948346,-0.001,-0.001,-0.001,1,-1,-1,0.03145922,-3.524781E-05,-0.02227301,0.03145922,-3.524781E-05,-0.02227301,0,0,0,0,0,0,-1,-1,False,True,True
2422057,63779586010088,-15.22102,2.367127,-0.3971112,-0.006446634,0.9988403,-0.04086097,-0.02463827,-0.001,-0.001,-0.001,1,-1,-1,0.03148757,0.0002284241,-0.02224001,0.03148757,0.0002284241,-0.02224001,0,0,0,0,0,0,-1,-1,False,True,True
2422066,63779586010088,-15.22102,2.367127,-0.3971112,-0.006446634,0.9988403,-0.04086097,-0.02463827,-0.001,-0.001,-0.001,1,-1,-1,0.03024744,-0.003407318,-0.01535196,0.03024744,-0.003407318,-0.01535196,0,0,0,0,0,0,-1,-1,False,True,True
2422074,63779586010099,-15.2214,2.367261,-0.3971244,-0.002662121,0.9987505,-0.04038327,-0.02931792,-0.001,-0.001,-0.001,1,-1,-1,0.03163204,0.000810791,-0.0222264,0.03163204,0.000810791,-0.0222264,0,0,0,0,0,0,-1,-1,False,True,True
2422082,63779586010110,-15.22171,2.367326,-0.3970646,0.001140232,0.9985991,-0.04003274,-0.03458434,-0.001,-0.001,-0.001,1,-1,-1,0.02777289,0.0009532776,-0.02283669,0.02777289,0.0009532776,-0.02283669,0,0,0,0,0,0,-1,-1,False,True,True
2422091,63779586010122,-15.22204,2.3674,-0.3969665,0.004386362,0.9983922,-0.0398635,-0.040059,-0.001,-0.001,-0.001,1,-1,-1,0.02777886,0.0009452973,-0.0227983,0.02777886,0.0009452973,-0.0227983,0,0,0,0,0,0,-1,-1,False,True,True
2422099,63779586010122,-15.22204,2.3674,-0.3969665,0.004386362,0.9983922,-0.0398635,-0.040059,-0.001,-0.001,-0.001,1,-1,-1,0.02781732,0.0009257508,-0.02280902,0.02781732,0.0009257508,-0.02280902,0,0,0,0,0,0,-1,-1,False,True,True
