OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
3430164,63779591301004,-13.21602,2.612973,-0.8366584,0.003853823,0.9936533,-0.09288102,0.06333627,0.008624573,0.003130402,-0.02337006,-0.1623993,0.03442383,0.9861145,0.03231719,0.003549591,-0.02270253,0.03231719,0.003549591,-0.02270253,-0.1483459,0.03686523,0.9882355,-0.1483459,0.03686523,0.9882355,4.183945,4.183945,True,True,True
3430172,63779591313206,-13.27282,2.591617,-0.1011655,-0.03593045,0.9122576,-0.02072943,-0.4075112,0.01312645,0.003189514,-0.02319128,-0.1585236,0.03581238,0.9866943,0.03231825,0.003547318,-0.02270514,0.03231825,0.003547318,-0.02270514,-0.1474304,0.03756714,0.9883423,-0.1474304,0.03756714,0.9883423,4.180557,4.180557,True,True,True
3430181,63779591313218,-13.27264,2.591673,-0.1010958,-0.0352089,0.912836,-0.0206667,-0.4062804,0.01142467,0.003107498,-0.02332825,-0.171875,0.03404236,0.9845123,0.03246001,0.003459152,-0.0227439,0.03246001,0.003459152,-0.0227439,-0.159729,0.04560852,0.9860992,-0.159729,0.04560852,0.9860992,4.103653,4.103653,True,True,True
3430189,63779591313218,-13.27264,2.591673,-0.1010958,-0.0352089,0.912836,-0.0206667,-0.4062804,0.0100349,0.003048218,-0.0233606,-0.2040405,0.02841187,0.9785461,0.03253603,0.003427933,-0.02275449,0.03253603,0.003427933,-0.02275449,-0.1934509,0.0390625,0.9803162,-0.1934509,0.0390625,0.9803162,4.183151,4.183151,True,True,True
3430197,63779591313232,-13.2725,2.591641,-0.1010246,-0.03488094,0.9132411,-0.02076967,-0.4053919,0.008018067,0.003013092,-0.02344772,-0.214798,0.02981567,0.9761963,0.03258862,0.003432297,-0.0227659,0.03258862,0.003432297,-0.0227659,-0.2051544,0.03587341,0.9780579,-0.2051544,0.03587341,0.9780579,4.127243,4.127243,True,True,True
3430206,63779591313242,-13.2722,2.591653,-0.1009347,-0.03487549,0.9135569,-0.02080794,-0.4046785,0.006558564,0.002986557,-0.02347868,-0.21875,0.02758789,0.9753876,0.03258856,0.003433594,-0.02276273,0.03258856,0.003433594,-0.02276273,-0.2060394,0.02999878,0.9780731,-0.2060394,0.02999878,0.9780731,3.982147,3.982147,True,True,True
3430214,63779591313251,-13.27206,2.591669,-0.1008133,-0.03533084,0.9137638,-0.02064566,-0.4041796,0.005818924,0.002972061,-0.02350215,-0.2181091,0.02613831,0.9755707,0.032586,0.003437302,-0.02276352,0.032586,0.003437302,-0.02276352,-0.2052002,0.03375244,0.9781342,-0.2052002,0.03375244,0.9781342,4.052734,4.052734,True,True,True
3430222,63779591313251,-13.27206,2.591669,-0.1008133,-0.03533084,0.9137638,-0.02064566,-0.4041796,0.005715088,0.002968643,-0.02350444,-0.2176361,0.02719116,0.975647,0.03258788,0.00344101,-0.0227643,0.03258788,0.00344101,-0.0227643,-0.2032471,0.03717041,0.9784088,-0.2032471,0.03717041,0.9784088,4.094833,4.094833,True,True,True
3430231,63779591313265,-13.27193,2.591801,-0.1006817,-0.03571101,0.9139463,-0.02023773,-0.403754,0.006425812,0.002982605,-0.02348593,-0.2201385,0.02809143,0.9750519,0.03258821,0.003442017,-0.02276528,0.03258821,0.003442017,-0.02276528,-0.2046661,0.03897095,0.9780426,-0.2046661,0.03897095,0.9780426,4.10997,4.10997,True,True,True
3430239,63779591313273,-13.27183,2.591874,-0.1005334,-0.03606848,0.9140569,-0.01942534,-0.4035116,0.007480591,0.003001419,-0.02345694,-0.2184143,0.02871704,0.9754181,0.03258856,0.00344101,-0.02276625,0.03258856,0.00344101,-0.02276625,-0.2060699,0.03936768,0.9777374,-0.2060699,0.03936768,0.9777374,4.124802,4.124802,True,True,True
