UnityTS,heart,breath,GSR
63779589708952,35512,44520,3820
63779589708962,35288,44416,3819
63779589708972,35112,44424,3825
63779589708018,35512,44520,3820
63779589708028,35288,44416,3819
63779589708038,35112,44424,3825
63779589708048,34964,44288,3818
63779589708058,34850,44017,3817
63779589708068,34768,43960,3822
63779589708078,34696,43833,3825
63779589708088,34640,43540,3821
63779589708098,34592,43538,3814
63779589708108,34538,43404,3822
63779589708118,34472,43308,3818
63779589708128,34392,43009,3826
63779589708138,34292,43008,3818
63779589708148,34176,42845,3820
63779589708158,34043,42816,3819
63779589708168,33914,42584,3822
63779589708178,33765,42516,3821
63779589708188,33600,42464,3820
63779589708198,33432,42360,3821
63779589708208,33249,42308,3833
63779589708218,33061,42186,3822
63779589708228,32874,42202,3825
63779589708238,32688,41948,3824
63779589708248,32512,41612,3818
63779589708258,32340,41644,3818
63779589708268,32172,41524,3829
63779589708278,32032,41636,3842
63779589708288,31920,41280,3820
63779589708298,31816,41240,3818
63779589708308,31736,40970,3821
63779589708318,31652,41108,3825
63779589708328,31592,40746,3821
63779589708338,31530,40396,3826
63779589708348,31498,40573,3825
63779589708358,31451,40462,3829
63779589708368,31408,40576,3819
63779589708378,31352,40301,3819
63779589708388,31326,40420,3827
63779589708398,31308,40092,3830
63779589708408,31326,40202,3825
63779589708418,31320,39944,3827
63779589708428,31322,39876,3823
63779589708438,31308,39620,3821
63779589708448,31282,39456,3822
63779589708458,31260,39436,3820
63779589708468,31232,39390,3822
63779589708478,31208,39200,3824
63779589708488,31256,38864,3825
63779589708498,31448,38938,3851
63779589708508,31836,38666,3826
63779589708518,32428,38644,3826
63779589708528,33184,38745,3828
63779589708538,34016,38741,3825
63779589708548,34876,38688,3828
63779589708558,35696,38648,3826
63779589708568,36408,38436,3825
63779589708578,37000,38268,3827
63779589708588,37448,38468,3827
63779589708598,37738,38424,3831
63779589708608,37868,38376,3829
63779589708618,37880,38165,3826
63779589708628,37768,38317,3827
63779589708638,37572,38084,3826
63779589708648,37328,37996,3824
63779589708658,37033,38088,3832
63779589708668,36731,38000,3829
63779589708678,36440,37946,3824
63779589708688,36155,37800,3840
63779589708698,35880,37872,3838
63779589708708,35612,37845,3831
63779589708718,35340,37772,3832
63779589708728,35068,37688,3845
63779589708738,34804,37684,3847
63779589708748,34588,37460,3827
63779589708758,34400,37602,3830
63779589708768,34257,37644,3828
63779589708778,34136,37505,3826
63779589708788,34040,37268,3832
63779589708798,33960,37392,3833
63779589708808,33892,37424,3827
63779589708818,33836,37226,3830
63779589708828,33775,37364,3831
63779589708838,33712,37382,3825
63779589708848,33648,37313,3827
63779589708858,33560,37180,3829
63779589708868,33472,37358,3831
63779589708878,33360,37440,3826
63779589708888,33244,37329,3830
63779589708898,33116,37154,3828
63779589708908,32992,37368,3830
63779589708918,32852,37278,3828
63779589708928,32704,37372,3832
63779589708938,32564,37420,3850
63779589708948,32410,37164,3831
63779589708958,32276,37240,3839
63779589708968,32120,37282,3831
63779589708978,31986,37148,3857
63779589708988,31852,37286,3833
63779589708998,31729,37397,3853
63779589709008,31624,37408,3829
63779589709018,31526,36992,3835
63779589709028,31434,37100,3855
63779589709038,31348,37448,3829
63779589709048,31272,37280,3829
63779589709058,31200,37472,3835
63779589709068,31140,37184,3836
63779589709078,31100,37036,3830
63779589709088,31078,37402,3833
63779589709098,31043,37296,3833
63779589709108,31020,37360,3831
63779589709118,30992,36930,3831
63779589709128,30968,37140,3831
63779589709138,30944,37232,3835
63779589709148,30912,37324,3832
63779589709158,30884,37124,3834
63779589709168,30844,37013,3828
63779589709178,30816,36904,3832
63779589709188,30796,37017,3831
63779589709198,30792,36788,3851
63779589709208,30852,36872,3831
63779589709218,31038,36594,3832
63779589709228,31392,36736,3829
63779589709238,31949,36932,3833
63779589709248,32692,36832,3827
63779589709258,33544,36893,3831
63779589709268,34454,36860,3828
63779589709278,35328,36901,3832
63779589709288,36116,36762,3833
63779589709298,36770,36768,3846
63779589709308,37277,37004,3850
63779589709318,37589,36996,3831
63779589709328,37760,37060,3829
63779589709338,37765,37153,3829
63779589709348,37660,37016,3835
63779589709358,37460,37176,3830
63779589709368,37204,37234,3828
63779589709378,36909,37212,3849
63779589709388,36596,37209,3829
63779589709398,36290,37080,3830
63779589709408,36000,37221,3829
63779589709418,35708,37188,3830
63779589709428,35424,37210,3835
63779589709438,35136,37176,3833
63779589709448,34861,36961,3831
63779589709458,34608,37224,3829
63779589709468,34384,37128,3835
63779589709478,34196,37012,3831
63779589709488,34044,37186,3836
63779589709498,33920,37124,3824
63779589709508,33832,37324,3831
63779589709518,33749,37268,3831
63779589709528,33688,37344,3835
63779589709538,33620,37020,3838
63779589709548,33566,37208,3827
63779589709558,33494,37400,3837
63779589709568,33428,37255,3833
63779589709578,33349,37372,3827
63779589709588,33262,37319,3832
63779589709598,33162,37322,3828
63779589709608,33056,37392,3833
63779589709618,32928,37560,3828
63779589709628,32792,37382,3835
63779589709638,32672,37496,3828
63779589709648,32540,37615,3830
63779589709658,32408,37513,3835
63779589709668,32280,37637,3832
63779589709678,32152,37513,3831
63779589709688,32028,37644,3836
63779589709698,31908,37476,3829
63779589709708,31783,37584,3836
63779589709718,31673,37598,3829
63779589709728,31569,37576,3835
63779589709738,31476,37504,3835
63779589709748,31384,37316,3857
63779589709758,31317,37608,3830
63779589709768,31252,37524,3835
63779589709778,31184,37440,3828
63779589709788,31148,37384,3844
63779589709798,31101,37619,3830
63779589709808,31065,37708,3835
63779589709818,31032,37572,3825
63779589709828,31010,37716,3829
63779589709838,30997,37804,3826
63779589709848,30977,37532,3828
63779589709858,30960,37625,3824
63779589709868,30938,37449,3825
63779589709878,30932,37625,3823
63779589709888,30916,37916,3833
63779589709898,30884,37788,3832
63779589709908,30864,37632,3830
63779589709918,30829,37989,3827
63779589709928,30800,37620,3824
63779589709938,30784,37906,3825
63779589709948,30776,37919,3826
63779589709958,30832,37848,3825
63779589709968,30993,37812,3826
63779589709978,31328,38065,3828
63779589709975,31864,38000,3824
63779589709985,32589,38224,3832
63779589709995,33425,38000,3825
63779589710005,34328,38124,3855
63779589710015,35200,38538,3854
63779589710025,36000,38333,3827
63779589710035,36652,38716,3829
63779589710045,37153,38708,3824
63779589710055,37476,38970,3830
63779589710065,37637,39089,3849
63779589710075,37636,39281,3826
63779589710085,37522,39452,3834
63779589710095,37304,39608,3824
63779589710105,37034,39864,3827
63779589710115,36737,39836,3825
63779589710125,36424,39992,3824
63779589710135,36116,40352,3830
63779589710145,35810,40328,3825
63779589710155,35515,40556,3833
63779589710165,35224,40776,3826
63779589710175,34939,41000,3828
63779589710185,34642,41104,3833
63779589710195,34388,41312,3827
63779589710205,34149,41539,3822
63779589710215,33978,41756,3832
63779589710225,33848,41824,3822
63779589710235,33736,42152,3829
63779589710245,33673,42340,3824
63779589710255,33626,42489,3828
63779589710265,33597,42864,3823
63779589710275,33568,42964,3824
63779589710285,33524,43120,3853
63779589710295,33492,43184,3823
63779589710305,33444,43368,3828
63779589710315,33376,43676,3817
63779589710325,33296,43825,3832
63779589710335,33196,43996,3830
63779589710345,33082,44148,3831
63779589710355,32960,44368,3828
63779589710365,32804,44314,3829
63779589710375,32648,44368,3828
63779589710385,32496,44672,3816
63779589710395,32346,44784,3817
63779589710405,32200,44852,3828
63779589710415,32092,44968,3838
63779589710425,31972,44930,3824
63779589710435,31865,45121,3819
63779589710445,31760,45256,3818
63779589710455,31652,45240,3822
63779589710465,31552,45344,3820
63779589710475,31457,45008,3818
63779589710485,31392,45540,3807
63779589710495,31324,45640,3820
63779589710505,31296,45712,3817
63779589710515,31262,45648,3822
63779589710525,31255,45688,3822
63779589710535,31244,45840,3825
63779589710545,31233,46006,3822
63779589710555,31228,46052,3820
63779589710565,31211,46080,3846
63779589710575,31204,46008,3816
63779589710585,31196,46240,3818
63779589710595,31196,46080,3822
63779589710605,31204,46312,3819
63779589710615,31202,46264,3816
63779589710625,31220,46064,3823
63779589710635,31216,46328,3818
63779589710645,31212,46312,3817
63779589710655,31210,46112,3818
63779589710665,31200,46128,3825
63779589710675,31184,46328,3824
63779589710685,31161,46153,3816
63779589710695,31156,46356,3816
63779589710705,31168,46266,3817
63779589710715,31253,46080,3822
63779589710725,31496,46096,3817
63779589710735,31930,46213,3848
63779589710745,32552,46188,3833
63779589710755,33320,46092,3819
63779589710765,34180,46092,3845
63779589710775,35040,45976,3818
63779589710785,35852,46020,3837
63779589710795,36562,45920,3823
63779589710805,37136,45966,3842
63779589710815,37552,46089,3821
63779589710825,37778,45880,3842
63779589710835,37861,45624,3819
63779589710845,37784,46008,3821
63779589710855,37592,45769,3814
