OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
4259842,63779592024991,-15.42208,2.302817,-0.01713097,-0.04706411,0.9972232,-0.009486904,-0.05692792,-0.003446243,0.002571228,-0.02340436,0.05686951,-0.01264954,0.998291,0.03044766,0.003816467,-0.02264977,0.03044766,0.003816467,-0.02264977,0.08370972,-0.02304077,0.9962158,0.08370972,-0.02304077,0.9962158,3.072678,3.072678,True,True,True
4259851,63779592142895,-15.28966,2.623747,-1.308497,0.01764533,0.9892305,-0.1327426,0.05908451,-0.002871643,0.002592056,-0.02339072,0.05743408,-0.01333618,0.9982452,0.03044832,0.003815842,-0.02264353,0.03044832,0.003815842,-0.02264353,0.08389282,-0.02381897,0.9961853,0.08389282,-0.02381897,0.9961853,3.072556,3.072556,True,True,True
4259859,63779592142902,-15.29362,2.623258,-1.304982,0.01597959,0.9893353,-0.132269,0.05886637,-0.00229596,0.002610642,-0.02337543,0.05792236,-0.01307678,0.99823,0.03044832,0.00380716,-0.02263808,0.03044832,0.00380716,-0.02263808,0.08390808,-0.02210999,0.9962158,0.08390808,-0.02210999,0.9962158,3.073685,3.073685,True,True,True
4259867,63779592142911,-15.29369,2.623283,-1.30461,0.01601307,0.9893764,-0.132059,0.05863661,-0.001897873,0.002625595,-0.023364,0.05834961,-0.0141449,0.9981842,0.03044832,0.003806183,-0.02263808,0.03044832,0.003806183,-0.02263808,0.08395386,-0.02340698,0.9961853,0.08395386,-0.02340698,0.9961853,3.073212,3.073212,True,True,True
4259876,63779592142915,-15.2938,2.623267,-1.304436,0.01606603,0.9893765,-0.1320027,0.0587471,-0.001393356,0.002643616,-0.02334938,0.059021,-0.01454163,0.9981384,0.03044832,0.003803894,-0.02263081,0.03044832,0.003803894,-0.02263081,0.08454895,-0.02337646,0.9961395,0.08454895,-0.02337646,0.9961395,3.07309,3.07309,True,True,True
4259884,63779592142927,-15.29391,2.623292,-1.304281,0.01615172,0.9893946,-0.1318889,0.05867423,-0.0009316712,0.002659958,-0.02333383,0.05847168,-0.01507568,0.9981689,0.0304494,0.003802658,-0.02262343,0.0304494,0.003802658,-0.02262343,0.08409119,-0.02392578,0.9961548,0.08409119,-0.02392578,0.9961548,3.054688,3.054688,True,True,True
4259892,63779592142937,-15.29408,2.623252,-1.304124,0.01625644,0.9893928,-0.1318785,0.05870036,-0.0009666901,0.002658142,-0.02332861,0.05838013,-0.01779175,0.9981232,0.0304494,0.003801468,-0.02261038,0.0304494,0.003801468,-0.02261038,0.0841217,-0.02616882,0.996109,0.0841217,-0.02616882,0.996109,3.054489,3.054489,True,True,True
4259901,63779592142937,-15.29408,2.623252,-1.304124,0.01625644,0.9893928,-0.1318785,0.05870036,-0.001529602,0.002635758,-0.02333762,0.05784607,-0.01834106,0.9981537,0.0304494,0.003797226,-0.02260181,0.0304494,0.003797226,-0.02260181,0.08401489,-0.02638245,0.996109,0.08401489,-0.02638245,0.996109,3.044739,3.044739,True,True,True
4259909,63779592142949,-15.29417,2.623243,-1.303939,0.01622812,0.9894016,-0.1318329,0.05866152,-0.001929001,0.002615357,-0.0233468,0.05714417,-0.0184021,0.9981842,0.03045061,0.003783966,-0.02260181,0.03045061,0.003783966,-0.02260181,0.08459473,-0.02581787,0.9960785,0.08459473,-0.02581787,0.9960785,3.072937,3.072937,True,True,True
4259917,63779592142960,-15.2942,2.623243,-1.303733,0.0162355,0.9894172,-0.1317429,0.05859894,-0.002402374,0.002595413,-0.02334955,0.05357361,-0.01893616,0.9983826,0.03045099,0.003776612,-0.0225836,0.03045099,0.003776612,-0.0225836,0.08450317,-0.02706909,0.996048,0.08450317,-0.02706909,0.996048,3.045013,3.045013,True,True,True
4259926,63779592142971,-15.29432,2.623241,-1.30356,0.01610972,0.9894056,-0.1318012,0.05869671,-0.00263707,0.002583954,-0.02335437,0.05342102,-0.01905823,0.9983826,0.03045111,0.003769608,-0.02258211,0.03045111,0.003769608,-0.02258211,0.08453369,-0.02635193,0.9960632,0.08453369,-0.02635193,0.9960632,3.043945,3.043945,True,True,True
4259934,63779592142971,-15.29432,2.623241,-1.30356,0.01610972,0.9894056,-0.1318012,0.05869671,-0.002614822,0.002584061,-0.02334944,0.05361938,-0.020401,0.9983521,0.0304519,0.003769577,-0.02258017,0.0304519,0.003769577,-0.02258017,0.0852356,-0.02758789,0.9959717,0.0852356,-0.02758789,0.9959717,3.030823,3.030823,True,True,True
4259942,63779592142982,-15.2945,2.623272,-1.303402,0.01593589,0.9894249,-0.1317069,0.05863275,-0.002495117,0.002584564,-0.02333518,0.0534668,-0.02082825,0.9983368,0.03045194,0.003769089,-0.02256375,0.03045194,0.003769089,-0.02256375,0.08551025,-0.02880859,0.9959106,0.08551025,-0.02880859,0.9959106,3.012833,3.012833,True,True,True
4259951,63779592142993,-15.29461,2.62324,-1.303267,0.01590065,0.9894286,-0.1317147,0.05856194,-0.0026884,0.002572418,-0.02332681,0.05314636,-0.02069092,0.9983673,0.03045224,0.003760346,-0.02253981,0.03045224,0.003760346,-0.02253981,0.08555603,-0.02886963,0.9959106,0.08555603,-0.02886963,0.9959106,3.004944,3.004944,True,True,True
