OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
2475521,63779590358559,None,None,None
2475530,63779590358567,None,None,None
2475530,63779590358571,None,None,None
2475538,63779590358575,None,None,None
2475538,63779590358580,None,None,None
2475555,63779590358590,None,None,None
2475563,63779590358600,None,None,None
2475571,63779590358611,None,None,None
2475588,63779590358622,None,None,None
2475596,63779590358633,None,None,None
2475605,63779590358645,None,None,None
2475621,63779590358655,None,None,None
2475630,63779590358667,None,None,None
2475638,63779590358678,None,None,None
2475655,63779590358689,None,None,None
2475663,63779590358700,None,None,None
2475671,63779590358711,None,None,None
2475688,63779590358722,None,None,None
2475696,63779590358733,None,None,None
2475705,63779590358744,None,None,None
2475721,63779590358756,None,None,None
2475730,63779590358767,None,None,None
2475738,63779590358780,None,None,None
2475755,63779590358789,None,None,None
2475763,63779590358800,None,None,None
2475771,63779590358811,None,None,None
2475788,63779590358822,None,None,None
2475796,63779590358833,None,None,None
2475805,63779590358845,None,None,None
2475821,63779590358856,None,None,None
2475830,63779590358867,None,None,None
2475838,63779590358878,None,None,None
2475855,63779590358889,None,None,None
2475863,63779590358900,None,None,None
2475871,63779590358912,None,None,None
2475888,63779590358923,None,None,None
2475896,63779590358934,None,None,None
2475905,63779590358945,None,None,None
2475921,63779590358956,None,None,None
2475930,63779590358967,None,None,None
2475938,63779590358978,None,None,None
2475955,63779590358989,None,None,None
2475963,63779590359000,None,None,None
2475971,63779590359011,None,None,None
2475988,63779590359022,None,None,None
2475996,63779590359034,None,None,None
2476005,63779590359044,None,None,None
2476021,63779590359055,None,None,None
2476030,63779590359066,None,None,None
2476038,63779590359078,None,None,None
2476055,63779590359089,None,None,None
2476063,63779590359100,None,None,None
2476071,63779590359111,None,None,None
2476088,63779590359122,None,None,None
2476096,63779590359133,None,None,None
2476105,63779590359144,None,None,None
2476121,63779590359155,None,None,None
2476130,63779590359166,None,None,None
2476138,63779590359178,None,None,None
2476155,63779590359189,None,None,None
2476163,63779590359200,None,None,None
2476171,63779590359211,None,None,None
2476188,63779590359222,None,None,None
2476196,63779590359233,None,None,None
2476205,63779590359244,None,None,None
2476221,63779590359261,None,None,None
2476230,63779590359271,None,None,None
2476246,63779590359282,None,None,None
2476255,63779590359294,None,None,None
2476263,63779590359304,None,None,None
2476280,63779590359316,None,None,None
2476288,63779590359327,None,None,None
2476305,63779590359338,None,None,None
2476313,63779590359350,None,None,None
2476321,63779590359360,None,None,None
2476330,63779590359371,None,None,None
2476346,63779590359383,None,None,None
2476355,63779590359394,None,None,None
2476371,63779590359405,None,None,None
2476380,63779590359416,None,None,None
2476388,63779590359427,None,None,None
2476405,63779590359438,None,None,None
2476413,63779590359449,None,None,None
2476421,63779590359460,None,None,None
2476430,63779590359471,None,None,None
2476446,63779590359483,None,None,None
2476455,63779590359494,None,None,None
2476463,63779590359504,None,None,None
2476480,63779590359516,None,None,None
2476488,63779590359527,None,None,None
2476496,63779590359538,None,None,None
2476513,63779590359551,None,None,None
2476521,63779590359560,None,None,None
2476530,63779590359571,None,None,None
2476546,63779590359583,None,None,None
2476554,63779590359594,None,None,None
2476563,63779590359605,None,None,None
2476579,63779590359616,None,None,None
2476588,63779590359627,None,None,None
2476596,63779590359638,None,None,None
2476613,63779590359649,None,None,None
2476621,63779590359660,None,None,None
2476629,63779590359671,None,None,None
2476646,63779590359682,None,None,None
2476654,63779590359694,None,None,None
2476663,63779590359704,None,None,None
2476679,63779590359715,None,None,None
2476688,63779590359727,None,None,None
2476704,63779590359738,None,None,None
2476713,63779590359749,None,None,None
2476721,63779590359760,None,None,None
2476729,63779590359771,None,None,None
2476746,63779590359782,None,None,None
2476754,63779590359793,None,None,None
2476771,63779590359805,None,None,None
2476779,63779590359815,None,None,None
2476788,63779590359827,None,None,None
2476796,63779590359838,None,None,None
2476813,63779590359849,None,None,None
2476821,63779590359860,None,None,None
2476829,63779590359871,None,None,None
2476846,63779590359882,None,None,None
2476854,63779590359894,None,None,None
2476863,63779590359904,None,None,None
2476879,63779590359915,None,None,None
2476888,63779590359927,None,None,None
2476896,63779590359937,None,None,None
2476913,63779590359949,None,None,None
2476921,63779590359960,None,None,None
2476938,63779590359971,None,None,None
