OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
4053762,63779587641810,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
4053770,63779587641821,99_Bahnsteig_PF,None,99_Bahnsteig_PF
4053787,63779587641836,None,None,None
4053795,63779587641846,None,None,None
4053803,63779587641854,None,None,None
4053820,63779587641865,None,None,None
4053828,63779587641876,None,None,None
4053837,63779587641887,None,None,None
4053853,63779587641899,None,None,None
4053862,63779587641910,None,None,None
4053870,63779587641921,None,None,None
4053886,63779587641935,None,None,None
4053895,63779587641943,None,None,None
4053903,63779587641954,None,None,None
4053920,63779587641965,None,None,None
4053928,63779587641977,None,None,None
4053936,63779587641987,None,None,None
4053953,63779587641998,None,None,None
4053961,63779587642010,None,None,None
4053970,63779587642021,None,None,None
4053986,63779587642032,None,None,None
4053995,63779587642043,None,None,None
4054003,63779587642054,None,None,None
4054020,63779587642066,None,None,None
4054028,63779587642076,None,None,None
4054036,63779587642087,None,None,None
4054053,63779587642099,None,None,None
4054061,63779587642110,None,None,None
4054070,63779587642121,None,None,None
4054086,63779587642132,None,None,None
4054095,63779587642143,None,None,None
4054103,63779587642154,None,None,None
4054120,63779587642165,None,None,None
4054128,63779587642177,None,None,None
4054136,63779587642187,None,None,None
4054145,63779587642198,None,None,None
4054161,63779587642210,None,None,None
4054170,63779587642220,None,None,None
4054186,63779587642232,None,None,None
4054195,63779587642243,None,None,None
4054203,63779587642254,None,None,None
4054220,63779587642265,None,None,None
4054228,63779587642276,None,None,None
4054236,63779587642287,None,None,None
4054253,63779587642299,None,None,None
4054261,63779587642309,None,None,None
4054270,63779587642321,None,None,None
4054286,63779587642332,None,None,None
4054295,63779587642343,None,None,None
4054303,63779587642354,None,None,None
4054320,63779587642365,None,None,None
4054328,63779587642376,None,None,None
4054336,63779587642388,None,None,None
4054353,63779587642399,None,None,None
4054361,63779587642409,None,None,None
4054370,63779587642421,None,None,None
4054378,63779587642432,None,None,None
4054395,63779587642443,None,None,None
4054403,63779587642454,None,None,None
4054411,63779587642465,None,None,None
4054428,63779587642476,None,None,None
4054436,63779587642487,None,None,None
4054453,63779587642498,None,None,None
4054461,63779587642509,None,None,None
4054470,63779587642521,None,None,None
4054486,63779587642532,None,None,None
4054495,63779587642543,None,None,None
4054503,63779587642554,None,None,None
4054520,63779587642565,None,None,None
4054528,63779587642576,None,None,None
4054536,63779587642587,None,None,None
4054553,63779587642599,None,None,None
4054561,63779587642610,None,None,None
4054570,63779587642620,None,None,None
4054586,63779587642632,None,None,None
4054595,63779587642643,None,None,None
4054603,63779587642654,None,None,None
4054620,63779587642665,None,None,None
4054628,63779587642676,None,None,None
4054636,63779587642687,None,None,None
4054653,63779587642698,None,None,None
4054661,63779587642709,None,None,None
4054670,63779587642720,None,None,None
4054686,63779587642732,None,None,None
4054695,63779587642743,None,None,None
4054703,63779587642754,None,None,None
4054720,63779587642765,None,None,None
4054728,63779587642776,None,None,None
4054736,63779587642787,None,None,None
4054753,63779587642798,None,None,None
4054761,63779587642810,None,None,None
4054770,63779587642820,None,None,None
4054786,63779587642832,None,None,None
4054795,63779587642843,None,None,None
4054803,63779587642854,None,None,None
4054820,63779587642865,None,None,None
4054828,63779587642876,None,None,None
4054836,63779587642887,None,None,None
4054853,63779587642898,None,None,None
4054861,63779587642910,None,None,None
4054870,63779587642920,None,None,None
4054886,63779587642932,None,None,None
4054895,63779587642943,None,None,None
4054903,63779587642954,None,None,None
4054920,63779587642965,None,None,None
4054928,63779587642976,None,None,None
4054936,63779587642987,None,None,None
4054945,63779587642998,None,None,None
4054961,63779587643009,None,None,None
4054970,63779587643020,None,None,None
4054978,63779587643031,None,None,None
4054995,63779587643042,None,None,None
4055003,63779587643054,None,None,None
4055011,63779587643065,None,None,None
4055028,63779587643076,None,None,None
4055036,63779587643087,None,None,None
4055053,63779587643098,None,None,None
4055061,63779587643109,None,None,None
4055070,63779587643120,None,None,None
4055086,63779587643131,None,None,None
4055095,63779587643142,None,None,None
4055103,63779587643153,None,None,None
4055120,63779587643165,None,None,None
4055128,63779587643176,None,None,None
4055136,63779587643187,None,None,None
4055153,63779587643198,None,None,None
4055161,63779587643209,None,None,None
4055170,63779587643220,None,None,None
4055178,63779587643231,None,None,None
4055195,63779587643242,None,None,None
4055203,63779587643253,None,None,None
4055220,63779587643264,None,None,None
4055228,63779587643276,None,None,None
4055236,63779587643287,None,None,None
4055253,63779587643298,None,None,None
4055261,63779587643309,None,None,None
4055270,63779587643320,None,None,None
4055286,63779587643331,None,None,None
4055295,63779587643342,None,None,None
