UnityTS,heart,breath,GSR
63779588321464,30676,44098,3337
63779588321474,30691,43877,3327
63779588321484,30682,44092,3336
63779588321494,30681,44104,3329
63779588321504,30712,44008,3333
63779588321514,30736,43881,3333
63779588321524,30766,43890,3329
63779588321534,30844,43676,3340
63779588321544,31036,43468,3336
63779588321554,31476,43500,3330
63779588321564,32137,43388,3330
63779588321574,33008,43265,3337
63779588321584,34021,43072,3338
63779588321594,35080,43032,3334
63779588321604,36112,42700,3330
63779588321614,37068,42606,3338
63779588321624,37908,42196,3334
63779588321634,38568,42300,3330
63779588321644,39032,42204,3336
63779588321654,39297,41925,3330
63779588321664,39376,41717,3336
63779588321674,39292,41596,3333
63779588321684,39073,41433,3333
63779588321694,38760,41340,3328
63779588321704,38387,41064,3330
63779588321714,37992,40832,3326
63779588321724,37584,40826,3334
63779588321734,37184,40300,3328
63779588321744,36804,40352,3330
63779588321754,36421,39892,3329
63779588321764,36044,39880,3340
63779588321774,35675,39804,3328
63779588321784,35348,39704,3335
63779588321794,35068,39188,3329
63779588321804,34848,39396,3342
63779588321814,34669,39028,3332
63779588321824,34556,38796,3354
63779588321834,34472,38792,3355
63779588321844,34420,38488,3331
63779588321854,34404,38304,3331
63779588321864,34402,38244,3334
63779588321874,34404,37952,3331
63779588321884,34404,37668,3329
63779588321894,34378,37808,3332
63779588321904,34340,37538,3341
63779588321914,34285,37532,3336
63779588321924,34192,37184,3333
63779588321934,34065,37125,3341
63779588321944,33904,36994,3338
63779588321954,33720,36792,3336
63779588321964,33506,36776,3337
63779588321974,33278,36500,3332
63779588321984,33024,36343,3335
63779588321994,32780,36164,3334
63779588322004,32532,35893,3334
63779588322014,32292,35928,3343
63779588322024,32050,35749,3343
63779588322034,31840,35684,3343
63779588322044,31640,35458,3345
63779588322054,31476,35272,3334
63779588322064,31340,35194,3345
63779588322074,31212,34992,3345
63779588322084,31126,34792,3337
63779588322094,31056,34589,3334
63779588322104,30990,34656,3337
63779588322114,30941,34464,3334
63779588322124,30906,34224,3343
63779588322134,30884,34132,3340
63779588322144,30864,33684,3337
63779588322154,30852,33654,3335
63779588322164,30845,33480,3337
63779588322174,30844,33385,3340
63779588322184,30832,33232,3340
63779588322194,30818,32984,3341
63779588322204,30804,32828,3340
63779588322214,30804,32756,3339
