OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
1151867,63779589034894,None,None,None
1151884,63779589034908,None,None,None
1151892,63779589034919,None,None,None
1151900,63779589034927,None,None,None
1151909,63779589034938,None,None,None
1151925,63779589034949,None,None,None
1151934,63779589034960,None,None,None
1151942,63779589034971,None,None,None
1151959,63779589034982,None,None,None
1151967,63779589034993,None,None,None
1151975,63779589035005,None,None,None
1151992,63779589035016,None,None,None
1152000,63779589035027,None,None,None
1152009,63779589035038,None,None,None
1152025,63779589035050,None,None,None
1152034,63779589035060,None,None,None
1152042,63779589035071,None,None,None
1152059,63779589035082,None,None,None
1152067,63779589035096,None,None,None
1152075,63779589035104,None,None,None
1152092,63779589035116,None,None,None
1152100,63779589035127,None,None,None
1152109,63779589035138,None,None,None
1152125,63779589035149,None,None,None
1152134,63779589035161,None,None,None
1152142,63779589035172,None,None,None
1152159,63779589035183,None,None,None
1152167,63779589035194,None,None,None
1152175,63779589035206,None,None,None
1152192,63779589035217,None,None,None
1152200,63779589035228,None,None,None
1152209,63779589035239,None,None,None
1152225,63779589035250,None,None,None
1152234,63779589035261,None,None,None
1152242,63779589035272,None,None,None
1152259,63779589035283,None,None,None
1152267,63779589035294,None,None,None
1152275,63779589035306,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1152292,63779589035316,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1152300,63779589035327,None,None,None
1152309,63779589035339,None,None,None
1152325,63779589035350,None,None,None
1152334,63779589035361,None,None,None
1152342,63779589035372,None,None,None
1152359,63779589035383,None,None,None
1152367,63779589035394,None,None,None
1152375,63779589035405,None,None,None
1152392,63779589035416,None,None,None
1152400,63779589035427,None,None,None
1152409,63779589035439,None,None,None
1152425,63779589035450,None,None,None
1152434,63779589035461,None,None,None
1152442,63779589035472,None,None,None
1152459,63779589035483,None,None,None
1152467,63779589035494,None,None,None
1152475,63779589035505,None,None,None
1152492,63779589035517,None,None,None
1152500,63779589035528,None,None,None
1152509,63779589035538,None,None,None
1152525,63779589035550,None,None,None
1152534,63779589035562,None,None,None
1152542,63779589035572,None,None,None
1152559,63779589035583,None,None,None
1152567,63779589035594,None,None,None
1152575,63779589035605,None,None,None
1152592,63779589035616,None,None,None
1152600,63779589035627,None,None,None
1152608,63779589035639,None,None,None
1152625,63779589035650,None,None,None
1152633,63779589035661,None,None,None
1152642,63779589035672,None,None,None
1152658,63779589035683,None,None,None
1152667,63779589035694,None,None,None
1152675,63779589035705,None,None,None
1152692,63779589035716,None,None,None
1152700,63779589035727,None,None,None
1152708,63779589035738,None,None,None
1152725,63779589035750,None,None,None
1152733,63779589035761,None,99_Bahnsteig_PF,None
1152742,63779589035772,None,99_Bahnsteig_PF,None
1152758,63779589035783,None,99_Bahnsteig_PF,None
1152767,63779589035794,None,None,None
1152775,63779589035805,None,None,None
1152792,63779589035816,None,None,None
1152800,63779589035827,None,None,None
1152808,63779589035838,None,None,None
1152825,63779589035850,None,None,None
1152833,63779589035861,None,None,None
1152842,63779589035871,None,None,None
1152858,63779589035883,None,None,None
1152867,63779589035894,None,None,None
1152875,63779589035906,None,None,None
1152892,63779589035916,None,None,None
1152900,63779589035928,None,None,None
1152908,63779589035939,None,None,None
1152925,63779589035950,None,None,None
1152933,63779589035960,None,None,None
1152942,63779589035972,None,None,None
1152958,63779589035983,None,None,None
1152967,63779589035994,None,None,None
1152975,63779589036006,None,None,None
1152992,63779589036016,None,None,None
1153000,63779589036027,None,None,None
1153008,63779589036038,None,None,None
1153025,63779589036050,None,None,None
1153033,63779589036061,None,None,None
1153042,63779589036071,None,None,None
1153058,63779589036083,None,None,None
1153067,63779589036094,None,None,None
1153075,63779589036105,None,None,None
1153092,63779589036116,None,None,None
1153100,63779589036127,None,None,None
1153108,63779589036138,None,None,None
1153125,63779589036149,None,None,None
1153133,63779589036161,None,None,None
1153142,63779589036171,None,None,None
1153158,63779589036183,None,None,None
1153167,63779589036194,None,None,None
1153175,63779589036205,None,None,None
1153192,63779589036217,None,None,None
1153200,63779589036227,None,None,None
1153208,63779589036238,None,None,None
1153225,63779589036250,None,None,None
1153233,63779589036260,None,None,None
1153242,63779589036271,None,None,None
1153258,63779589036283,None,None,None
1153267,63779589036294,None,None,None
1153275,63779589036305,None,None,None
1153292,63779589036316,None,None,None
1153300,63779589036327,None,None,None
1153308,63779589036338,None,None,None
1153325,63779589036350,None,None,None
1153333,63779589036360,None,None,None
1153342,63779589036371,None,None,None
1153358,63779589036383,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153367,63779589036394,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153383,63779589036411,99_Bahnsteig_PF,None,None
1153392,63779589036416,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153392,63779589036422,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153408,63779589036434,None,None,None
1153417,63779589036446,None,None,None
1153425,63779589036456,None,None,None
1153442,63779589036467,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153450,63779589036478,None,None,None
1153458,63779589036489,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153475,63779589036500,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153483,63779589036512,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153492,63779589036522,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153508,63779589036534,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153517,63779589036545,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153525,63779589036556,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153542,63779589036567,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153550,63779589036578,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153567,63779589036590,None,None,None
1153575,63779589036601,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153583,63779589036612,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1153592,63779589036623,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1153608,63779589036634,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1153617,63779589036645,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1153625,63779589036656,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1153642,63779589036667,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153650,63779589036678,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153658,63779589036690,99_Bahnsteig_PF,None,None
1153675,63779589036700,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153683,63779589036712,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153692,63779589036723,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153708,63779589036734,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153717,63779589036745,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153725,63779589036756,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153742,63779589036767,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153750,63779589036778,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153767,63779589036790,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153775,63779589036801,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1153783,63779589036813,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153800,63779589036824,None,99_Bahnsteig_PF,None
1153808,63779589036835,None,None,None
1153817,63779589036847,None,99_Bahnsteig_PF,None
1153833,63779589036858,None,99_Bahnsteig_PF,None
1153842,63779589036869,None,None,None
1153850,63779589036880,None,None,None
1153867,63779589036892,None,None,None
1153875,63779589036903,None,None,None
1153883,63779589036915,None,None,None
1153900,63779589036926,None,None,None
1153908,63779589036938,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153925,63779589036948,99_Bahnsteig_PF,None,99_Bahnsteig_PF
1153933,63779589036960,None,None,None
1153942,63779589036971,None,None,None
1153958,63779589036982,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153967,63779589036993,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1153975,63779589037004,None,None,None
1153992,63779589037016,None,None,None
1154000,63779589037027,None,None,None
1154008,63779589037037,None,None,None
1154025,63779589037049,None,None,None
1154033,63779589037060,None,None,None
1154042,63779589037071,None,None,None
1154058,63779589037082,None,None,None
1154067,63779589037093,None,99_Bahnsteig_PF,99_Bahnsteig_PF
1154075,63779589037104,None,None,None
1154092,63779589037115,None,None,None
1154100,63779589037126,None,None,None
1154108,63779589037137,None,None,None
1154125,63779589037149,None,None,None
1154133,63779589037160,None,None,None
1154141,63779589037171,None,None,None
1154158,63779589037182,None,None,None
1154166,63779589037193,None,None,None
1154175,63779589037205,None,None,None
1154191,63779589037216,None,None,None
1154200,63779589037228,None,None,None
1154208,63779589037238,None,None,None
1154225,63779589037250,None,None,None
1154233,63779589037260,None,None,None
1154241,63779589037272,None,None,None
1154258,63779589037284,None,None,None
1154266,63779589037294,None,None,None
1154275,63779589037305,None,None,None
1154291,63779589037317,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154300,63779589037328,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154308,63779589037339,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154325,63779589037350,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154333,63779589037361,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154341,63779589037372,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154358,63779589037384,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154366,63779589037395,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154375,63779589037405,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154391,63779589037416,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154400,63779589037427,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154408,63779589037438,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154425,63779589037450,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154433,63779589037461,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154441,63779589037472,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154458,63779589037483,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154466,63779589037494,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154475,63779589037506,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154491,63779589037516,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154500,63779589037527,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154508,63779589037539,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154525,63779589037549,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154533,63779589037561,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154541,63779589037572,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154558,63779589037583,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154566,63779589037594,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154575,63779589037605,3_Rolltreppe_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154591,63779589037616,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154600,63779589037628,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154608,63779589037638,4_GroßeTreppe_Handrails,99_Bahnsteig_PF,99_Bahnsteig_PF
1154625,63779589037649,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154633,63779589037660,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154641,63779589037671,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154658,63779589037683,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154666,63779589037696,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154675,63779589037705,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154691,63779589037716,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154700,63779589037727,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154708,63779589037738,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154725,63779589037749,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154733,63779589037760,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,MetallAbgrenzung
1154741,63779589037771,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154758,63779589037782,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154766,63779589037794,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154775,63779589037805,4_GroßeTreppe_Stairs,99_Bahnsteig_PF,99_Bahnsteig_PF
1154791,63779589037816,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154800,63779589037827,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154808,63779589037838,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154825,63779589037850,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154833,63779589037860,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154841,63779589037871,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154858,63779589037882,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154866,63779589037894,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154875,63779589037905,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1154891,63779589037916,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154900,63779589037927,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154908,63779589037938,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154925,63779589037949,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154933,63779589037960,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154941,63779589037972,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154958,63779589037983,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154966,63779589037993,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154975,63779589038004,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1154991,63779589038015,Cube (1),99_Bahnsteig_PF,99_Bahnsteig_PF
1155000,63779589038026,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
1155008,63779589038038,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
