UnityTS,heart,breath,GSR
63779588048156,30360,25916,3570
63779588048166,30324,25861,3557
63779588048176,30288,25847,3562
63779588048186,30252,25830,3559
63779588048196,30209,25788,3580
63779588048206,30172,25748,3560
63779588048216,30140,25720,3555
63779588048226,30108,25608,3554
63779588048236,30128,25576,3558
63779588048246,30244,25504,3556
63779588048256,30536,25458,3557
63779588048266,31039,25408,3554
63779588048276,31744,25388,3557
63779588048286,32576,25374,3551
63779588048296,33472,25414,3553
63779588048306,34372,25324,3552
63779588048316,35212,25232,3558
63779588048326,35968,25249,3570
63779588048336,36570,25316,3557
63779588048346,37000,25332,3554
63779588048356,37272,25269,3554
63779588048366,37368,25286,3552
63779588048376,37324,25338,3558
63779588048386,37170,25410,3553
63779588048396,36936,25218,3556
63779588048406,36640,25232,3557
63779588048416,36333,25172,3558
63779588048426,36024,25060,3555
63779588048436,35732,25050,3560
63779588048446,35468,25075,3551
63779588048456,35240,24969,3560
63779588048466,35015,24976,3553
63779588048476,34778,24884,3554
63779588048486,34552,24878,3556
63779588048496,34334,24804,3557
63779588048506,34152,24800,3551
63779588048516,33978,24777,3576
63779588048526,33828,24684,3564
63779588048536,33708,24648,3554
63779588048546,33600,24584,3560
63779588048556,33506,24548,3558
63779588048566,33420,24545,3558
63779588048576,33336,24434,3574
63779588048586,33264,24428,3554
63779588048596,33176,24424,3559
63779588048606,33090,24417,3554
63779588048616,32976,24492,3555
63779588048626,32854,24404,3553
63779588048636,32712,24424,3558
63779588048646,32569,24434,3557
63779588048656,32404,24504,3556
63779588048666,32238,24524,3556
63779588048676,32068,24548,3556
63779588048686,31888,24550,3556
63779588048696,31712,24572,3555
63779588048706,31560,24585,3553
63779588048716,31413,24501,3553
63779588048726,31268,24619,3553
63779588048736,31141,24612,3558
63779588048746,31026,24618,3552
63779588048756,30928,24516,3556
63779588048766,30832,24576,3552
63779588048776,30750,24567,3552
63779588048786,30668,24580,3555
63779588048796,30604,24551,3552
63779588048806,30529,24558,3547
