OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
4039163,63781224216467,None,None,None
4039171,63781224216478,None,None,None
4039180,63781224216489,None,None,None
4039196,63781224216500,None,None,None
4039205,63781224216511,None,None,None
4039213,63781224216522,None,None,None
4039230,63781224216533,None,None,None
4039238,63781224216545,None,None,None
4039246,63781224216556,None,None,None
4039263,63781224216567,None,None,None
4039271,63781224216578,None,None,None
4039280,63781224216589,None,None,None
4039296,63781224216600,None,None,None
4039305,63781224216611,None,None,None
4039313,63781224216622,None,None,None
4039330,63781224216633,None,None,None
4039338,63781224216644,None,None,None
4039346,63781224216656,None,None,None
4039363,63781224216667,None,None,None
4039371,63781224216678,None,None,None
4039380,63781224216689,None,None,None
4039396,63781224216700,None,None,None
4039405,63781224216711,None,None,None
4039413,63781224216722,None,None,None
4039430,63781224216733,None,None,None
4039438,63781224216744,None,None,None
4039446,63781224216757,None,None,None
4039463,63781224216767,None,None,None
4039471,63781224216779,None,None,None
4039480,63781224216790,None,None,None
4039496,63781224216801,None,None,None
4039505,63781224216812,None,None,None
4039513,63781224216823,None,None,None
4039530,63781224216835,None,None,None
4039538,63781224216845,None,None,None
4039546,63781224216857,None,None,None
4039563,63781224216867,None,None,None
4039571,63781224216878,None,None,None
4039580,63781224216889,None,None,None
4039596,63781224216901,None,None,None
4039605,63781224216912,None,None,None
4039613,63781224216923,None,None,None
4039630,63781224216934,None,None,None
4039638,63781224216945,None,None,None
4039646,63781224216957,None,None,None
4039663,63781224216967,None,None,None
4039671,63781224216979,None,None,None
4039680,63781224216989,None,None,None
4039696,63781224217001,None,None,None
4039705,63781224217012,None,None,None
4039713,63781224217023,None,None,None
4039730,63781224217034,None,None,None
4039738,63781224217045,None,None,None
4039746,63781224217056,None,None,None
4039763,63781224217068,None,None,None
4039771,63781224217078,None,None,None
4039780,63781224217090,None,None,None
4039796,63781224217101,None,None,None
4039805,63781224217112,None,None,None
4039813,63781224217123,None,None,None
4039830,63781224217134,None,None,None
4039838,63781224217145,None,None,None
4039846,63781224217156,None,None,None
4039863,63781224217168,None,None,None
4039871,63781224217179,None,None,None
4039880,63781224217189,None,None,None
4039896,63781224217201,None,None,None
4039905,63781224217212,None,None,None
4039913,63781224217223,None,None,None
4039930,63781224217234,None,None,None
4039938,63781224217245,None,None,None
4039946,63781224217256,None,None,None
4039963,63781224217267,None,None,None
4039971,63781224217278,None,None,None
4039979,63781224217290,None,None,None
4039996,63781224217301,None,None,None
4040004,63781224217312,None,None,None
4040013,63781224217323,None,None,None
4040029,63781224217334,None,None,None
4040038,63781224217345,None,None,None
4040046,63781224217356,None,None,None
4040063,63781224217367,None,None,None
4040071,63781224217378,None,None,None
4040079,63781224217389,None,None,None
4040096,63781224217400,None,None,None
4040104,63781224217411,None,None,None
4040113,63781224217423,None,None,None
4040129,63781224217434,None,None,None
4040138,63781224217445,None,None,None
4040146,63781224217456,None,None,None
4040163,63781224217467,None,None,None
4040171,63781224217479,None,None,None
4040179,63781224217489,None,None,None
4040196,63781224217500,None,None,None
4040204,63781224217511,None,None,None
4040213,63781224217523,None,None,None
4040229,63781224217534,None,None,None
4040238,63781224217545,None,None,None
4040246,63781224217556,None,None,None
4040263,63781224217567,None,None,None
4040271,63781224217578,None,None,None
4040279,63781224217589,None,None,None
4040296,63781224217600,None,None,None
4040304,63781224217612,None,None,None
4040313,63781224217622,None,None,None
4040329,63781224217634,None,None,None
4040338,63781224217645,None,None,None
4040346,63781224217656,None,None,None
4040363,63781224217667,None,None,None
4040371,63781224217678,None,None,None
4040379,63781224217689,None,None,None
4040396,63781224217700,None,None,None
4040404,63781224217711,None,None,None
4040413,63781224217722,None,None,None
4040429,63781224217734,None,None,None
4040438,63781224217745,None,None,None
4040446,63781224217756,None,None,None
4040463,63781224217767,None,None,None
4040471,63781224217778,None,None,None
